country_name_short,party_id,party_name_short,tw_page_created,week,tw_posts_n_weekly
ITA,465,S,2009-04-21,2010-11-21,95
ITA,465,S,2009-04-21,2010-11-28,78
ITA,465,S,2009-04-21,2010-12-05,31
ITA,465,S,2009-04-21,2010-12-12,36
ITA,465,S,2009-04-21,2010-12-19,49
ITA,465,S,2009-04-21,2010-12-26,32
ITA,465,S,2009-04-21,2011-01-02,31
ITA,465,S,2009-04-21,2011-01-09,62
ITA,465,S,2009-04-21,2011-01-16,46
ITA,465,S,2009-04-21,2011-01-23,44
ITA,465,S,2009-04-21,2011-01-30,41
ITA,465,S,2009-04-21,2011-02-06,28
ITA,465,S,2009-04-21,2011-02-13,47
ITA,465,S,2009-04-21,2011-02-20,45
ITA,465,S,2009-04-21,2011-02-27,70
ITA,465,S,2009-04-21,2011-03-06,26
ITA,465,S,2009-04-21,2011-03-13,36
ITA,465,S,2009-04-21,2011-03-20,47
ITA,465,S,2009-04-21,2011-03-27,29
ITA,465,S,2009-04-21,2011-04-03,33
ITA,465,S,2009-04-21,2011-04-10,36
ITA,465,S,2009-04-21,2011-04-17,26
ITA,465,S,2009-04-21,2011-04-24,32
ITA,465,S,2009-04-21,2011-05-01,36
ITA,465,S,2009-04-21,2011-05-08,37
ITA,465,S,2009-04-21,2011-05-15,58
ITA,465,S,2009-04-21,2011-05-22,60
ITA,465,S,2009-04-21,2011-05-29,64
ITA,465,S,2009-04-21,2011-06-05,51
ITA,465,S,2009-04-21,2011-06-12,42
ITA,465,S,2009-04-21,2011-06-19,42
ITA,465,S,2009-04-21,2011-06-26,25
ITA,465,S,2009-04-21,2011-07-03,23
ITA,465,S,2009-04-21,2011-07-10,32
ITA,465,S,2009-04-21,2011-07-17,16
ITA,465,S,2009-04-21,2011-07-24,27
ITA,465,S,2009-04-21,2011-07-31,26
ITA,465,S,2009-04-21,2011-08-07,26
ITA,465,S,2009-04-21,2011-08-14,7
ITA,465,S,2009-04-21,2011-08-21,11
ITA,465,S,2009-04-21,2011-08-28,12
ITA,465,S,2009-04-21,2011-09-04,20
ITA,465,S,2009-04-21,2011-09-11,26
ITA,465,S,2009-04-21,2011-09-18,20
ITA,465,S,2009-04-21,2011-09-25,21
ITA,465,S,2009-04-21,2011-10-02,28
ITA,465,S,2009-04-21,2011-10-09,30
ITA,465,S,2009-04-21,2011-10-16,38
ITA,465,S,2009-04-21,2011-10-23,28
ITA,465,S,2009-04-21,2011-10-30,26
ITA,465,S,2009-04-21,2011-11-06,24
ITA,465,S,2009-04-21,2011-11-13,27
ITA,465,S,2009-04-21,2011-11-20,29
ITA,465,S,2009-04-21,2011-11-27,18
ITA,465,S,2009-04-21,2011-12-04,29
ITA,465,S,2009-04-21,2011-12-11,34
ITA,465,S,2009-04-21,2011-12-18,20
ITA,465,S,2009-04-21,2011-12-25,14
ITA,465,S,2009-04-21,2012-01-01,17
ITA,465,S,2009-04-21,2012-01-08,31
ITA,465,S,2009-04-21,2012-01-15,36
ITA,465,S,2009-04-21,2012-01-22,45
ITA,465,S,2009-04-21,2012-01-29,29
ITA,465,S,2009-04-21,2012-02-05,35
ITA,465,S,2009-04-21,2012-02-12,47
ITA,465,S,2009-04-21,2012-02-19,56
ITA,465,S,2009-04-21,2012-02-26,91
ITA,465,S,2009-04-21,2012-03-04,92
ITA,465,S,2009-04-21,2012-03-11,90
ITA,465,S,2009-04-21,2012-03-18,67
ITA,465,S,2009-04-21,2012-03-25,64
ITA,465,S,2009-04-21,2012-04-01,64
ITA,465,S,2009-04-21,2012-04-08,54
ITA,465,S,2009-04-21,2012-04-15,50
ITA,465,S,2009-04-21,2012-04-22,63
ITA,465,S,2009-04-21,2012-04-29,56
ITA,465,S,2009-04-21,2012-05-06,45
ITA,465,S,2009-04-21,2012-05-13,84
ITA,465,S,2009-04-21,2012-05-20,67
ITA,465,S,2009-04-21,2012-05-27,53
ITA,465,S,2009-04-21,2012-06-03,64
ITA,465,S,2009-04-21,2012-06-10,106
ITA,465,S,2009-04-21,2012-06-17,40
ITA,465,S,2009-04-21,2012-06-24,75
ITA,465,S,2009-04-21,2012-07-01,57
ITA,465,S,2009-04-21,2012-07-08,66
ITA,465,S,2009-04-21,2012-07-15,70
ITA,465,S,2009-04-21,2012-07-22,50
ITA,465,S,2009-04-21,2012-07-29,58
ITA,465,S,2009-04-21,2012-08-05,13
ITA,465,S,2009-04-21,2012-08-12,17
ITA,465,S,2009-04-21,2012-08-19,16
ITA,465,S,2009-04-21,2012-08-26,33
ITA,465,S,2009-04-21,2012-09-02,40
ITA,465,S,2009-04-21,2012-09-09,31
ITA,465,S,2009-04-21,2012-09-16,41
ITA,465,S,2009-04-21,2012-09-23,31
ITA,465,S,2009-04-21,2012-09-30,91
ITA,465,S,2009-04-21,2012-10-07,62
ITA,465,S,2009-04-21,2012-10-14,111
ITA,465,S,2009-04-21,2012-10-21,112
ITA,465,S,2009-04-21,2012-10-28,66
ITA,465,S,2009-04-21,2012-11-04,46
ITA,465,S,2009-04-21,2012-11-11,77
ITA,465,S,2009-04-21,2012-11-18,55
ITA,465,S,2009-04-21,2012-11-25,20
ITA,465,S,2009-04-21,2012-12-02,16
ITA,465,S,2009-04-21,2012-12-09,20
ITA,465,S,2009-04-21,2012-12-16,10
ITA,465,S,2009-04-21,2012-12-23,13
ITA,465,S,2009-04-21,2012-12-30,22
ITA,465,S,2009-04-21,2013-01-06,24
ITA,465,S,2009-04-21,2013-01-13,81
ITA,465,S,2009-04-21,2013-01-20,86
ITA,465,S,2009-04-21,2013-01-27,92
ITA,465,S,2009-04-21,2013-02-03,108
ITA,465,S,2009-04-21,2013-02-10,96
ITA,465,S,2009-04-21,2013-02-17,93
ITA,465,S,2009-04-21,2013-02-24,18
ITA,465,S,2009-04-21,2013-03-03,14
ITA,465,S,2009-04-21,2013-03-10,27
ITA,465,S,2009-04-21,2013-03-17,25
ITA,465,S,2009-04-21,2013-03-24,18
ITA,465,S,2009-04-21,2013-03-31,20
ITA,465,S,2009-04-21,2013-04-07,20
ITA,465,S,2009-04-21,2013-04-14,29
ITA,465,S,2009-04-21,2013-04-21,37
ITA,465,S,2009-04-21,2013-04-28,28
ITA,465,S,2009-04-21,2013-05-05,28
ITA,465,S,2009-04-21,2013-05-12,42
ITA,465,S,2009-04-21,2013-05-19,25
ITA,465,S,2009-04-21,2013-05-26,38
ITA,465,S,2009-04-21,2013-06-02,38
ITA,465,S,2009-04-21,2013-06-09,38
ITA,465,S,2009-04-21,2013-06-16,31
ITA,465,S,2009-04-21,2013-06-23,33
ITA,465,S,2009-04-21,2013-06-30,26
ITA,465,S,2009-04-21,2013-07-07,26
ITA,465,S,2009-04-21,2013-07-14,32
ITA,465,S,2009-04-21,2013-07-21,42
ITA,465,S,2009-04-21,2013-07-28,36
ITA,465,S,2009-04-21,2013-08-04,18
ITA,465,S,2009-04-21,2013-08-25,8
ITA,465,S,2009-04-21,2013-09-01,13
ITA,465,S,2009-04-21,2013-09-08,18
ITA,465,S,2009-04-21,2013-09-15,18
ITA,465,S,2009-04-21,2013-09-22,20
ITA,465,S,2009-04-21,2013-09-29,17
ITA,465,S,2009-04-21,2013-10-06,25
ITA,465,S,2009-04-21,2013-10-13,19
ITA,465,S,2009-04-21,2013-10-20,45
ITA,465,S,2009-04-21,2013-10-27,29
ITA,465,S,2009-04-21,2013-11-03,29
ITA,465,S,2009-04-21,2013-11-10,36
ITA,465,S,2009-04-21,2013-11-17,23
ITA,465,S,2009-04-21,2013-11-24,32
ITA,465,S,2009-04-21,2013-12-01,38
ITA,465,S,2009-04-21,2013-12-08,39
ITA,465,S,2009-04-21,2013-12-15,34
ITA,465,S,2009-04-21,2013-12-22,32
ITA,465,S,2009-04-21,2013-12-29,8
ITA,465,S,2009-04-21,2014-01-05,23
ITA,465,S,2009-04-21,2014-01-12,32
ITA,465,S,2009-04-21,2014-01-19,166
ITA,465,S,2009-04-21,2014-01-26,110
ITA,465,S,2009-04-21,2014-02-02,37
ITA,465,S,2009-04-21,2014-02-09,33
ITA,465,S,2009-04-21,2014-02-16,48
ITA,465,S,2009-04-21,2014-02-23,61
ITA,465,S,2009-04-21,2014-03-02,47
ITA,465,S,2009-04-21,2014-03-09,42
ITA,465,S,2009-04-21,2014-03-16,42
ITA,465,S,2009-04-21,2014-03-23,46
ITA,465,S,2009-04-21,2014-03-30,38
ITA,465,S,2009-04-21,2014-04-06,66
ITA,465,S,2009-04-21,2014-04-13,37
ITA,465,S,2009-04-21,2014-04-20,37
ITA,465,S,2009-04-21,2014-04-27,49
ITA,465,S,2009-04-21,2014-05-04,54
ITA,465,S,2009-04-21,2014-05-11,106
ITA,465,S,2009-04-21,2014-05-18,102
ITA,465,S,2009-04-21,2014-05-25,9
ITA,465,S,2009-04-21,2014-06-01,7
ITA,465,S,2009-04-21,2014-06-08,22
ITA,465,S,2009-04-21,2014-06-15,27
ITA,465,S,2009-04-21,2014-06-22,41
ITA,465,S,2009-04-21,2014-06-29,25
ITA,465,S,2009-04-21,2014-07-06,58
ITA,465,S,2009-04-21,2014-07-13,44
ITA,465,S,2009-04-21,2014-07-20,65
ITA,465,S,2009-04-21,2014-07-27,57
ITA,465,S,2009-04-21,2014-08-03,27
ITA,465,S,2009-04-21,2014-08-10,14
ITA,465,S,2009-04-21,2014-08-17,13
ITA,465,S,2009-04-21,2014-08-24,17
ITA,465,S,2009-04-21,2014-08-31,45
ITA,465,S,2009-04-21,2014-09-07,50
ITA,465,S,2009-04-21,2014-09-14,34
ITA,465,S,2009-04-21,2014-09-21,50
ITA,465,S,2009-04-21,2014-09-28,77
ITA,465,S,2009-04-21,2014-10-05,44
ITA,465,S,2009-04-21,2014-10-12,28
ITA,465,S,2009-04-21,2014-10-19,31
ITA,465,S,2009-04-21,2014-10-26,39
ITA,465,S,2009-04-21,2014-11-02,42
ITA,465,S,2009-04-21,2014-11-09,43
ITA,465,S,2009-04-21,2014-11-16,57
ITA,465,S,2009-04-21,2014-11-23,46
ITA,465,S,2009-04-21,2014-11-30,40
ITA,465,S,2009-04-21,2014-12-07,36
ITA,465,S,2009-04-21,2014-12-14,71
ITA,465,S,2009-04-21,2014-12-21,30
ITA,465,S,2009-04-21,2014-12-28,18
ITA,465,S,2009-04-21,2015-01-04,36
ITA,465,S,2009-04-21,2015-01-11,33
ITA,465,S,2009-04-21,2015-01-18,45
ITA,465,S,2009-04-21,2015-01-25,57
ITA,465,S,2009-04-21,2015-02-01,33
ITA,465,S,2009-04-21,2015-02-08,46
ITA,465,S,2009-04-21,2015-02-15,51
ITA,465,S,2009-04-21,2015-02-22,52
ITA,465,S,2009-04-21,2015-03-01,58
ITA,465,S,2009-04-21,2015-03-08,57
ITA,465,S,2009-04-21,2015-03-15,52
ITA,465,S,2009-04-21,2015-03-22,52
ITA,465,S,2009-04-21,2015-03-29,38
ITA,465,S,2009-04-21,2015-04-05,48
ITA,465,S,2009-04-21,2015-04-12,48
ITA,465,S,2009-04-21,2015-04-19,50
ITA,465,S,2009-04-21,2015-04-26,47
ITA,465,S,2009-04-21,2015-05-03,45
ITA,465,S,2009-04-21,2015-05-10,42
ITA,465,S,2009-04-21,2015-05-17,58
ITA,465,S,2009-04-21,2015-05-24,53
ITA,465,S,2009-04-21,2015-05-31,38
ITA,465,S,2009-04-21,2015-06-07,52
ITA,465,S,2009-04-21,2015-06-14,47
ITA,465,S,2009-04-21,2015-06-21,60
ITA,465,S,2009-04-21,2015-06-28,37
ITA,465,S,2009-04-21,2015-07-05,66
ITA,465,S,2009-04-21,2015-07-12,57
ITA,465,S,2009-04-21,2015-07-19,35
ITA,465,S,2009-04-21,2015-07-26,48
ITA,465,S,2009-04-21,2015-08-02,27
ITA,465,S,2009-04-21,2015-08-09,3
ITA,465,S,2009-04-21,2015-08-16,16
ITA,465,S,2009-04-21,2015-08-23,4
ITA,465,S,2009-04-21,2015-08-30,23
ITA,465,S,2009-04-21,2015-09-06,24
ITA,465,S,2009-04-21,2015-09-13,45
ITA,465,S,2009-04-21,2015-09-20,38
ITA,465,S,2009-04-21,2015-09-27,28
ITA,465,S,2009-04-21,2015-10-04,26
ITA,465,S,2009-04-21,2015-10-11,42
ITA,465,S,2009-04-21,2015-10-18,54
ITA,465,S,2009-04-21,2015-10-25,42
ITA,465,S,2009-04-21,2015-11-01,60
ITA,465,S,2009-04-21,2015-11-08,56
ITA,465,S,2009-04-21,2015-11-15,33
ITA,465,S,2009-04-21,2015-11-22,33
ITA,465,S,2009-04-21,2015-11-29,40
ITA,465,S,2009-04-21,2015-12-06,34
ITA,465,S,2009-04-21,2015-12-13,30
ITA,465,S,2009-04-21,2015-12-20,12
ITA,465,S,2009-04-21,2015-12-27,16
ITA,465,S,2009-04-21,2016-01-03,21
ITA,465,S,2009-04-21,2016-01-10,35
ITA,465,S,2009-04-21,2016-01-17,25
ITA,465,S,2009-04-21,2016-01-24,17
ITA,465,S,2009-04-21,2016-01-31,21
ITA,465,S,2009-04-21,2016-02-07,19
ITA,465,S,2009-04-21,2016-02-14,11
ITA,465,S,2009-04-21,2016-02-21,15
ITA,465,S,2009-04-21,2016-02-28,11
ITA,465,S,2009-04-21,2016-03-06,17
ITA,465,S,2009-04-21,2016-03-13,23
ITA,465,S,2009-04-21,2016-03-20,6
ITA,465,S,2009-04-21,2016-03-27,11
ITA,465,S,2009-04-21,2016-04-03,12
ITA,465,S,2009-04-21,2016-04-10,13
ITA,465,S,2009-04-21,2016-04-17,11
ITA,465,S,2009-04-21,2016-04-24,16
ITA,465,S,2009-04-21,2016-05-01,10
ITA,465,S,2009-04-21,2016-05-08,6
ITA,465,S,2009-04-21,2016-05-15,6
ITA,465,S,2009-04-21,2016-05-22,13
ITA,465,S,2009-04-21,2016-05-29,9
ITA,465,S,2009-04-21,2016-06-05,2
ITA,465,S,2009-04-21,2016-06-12,6
ITA,465,S,2009-04-21,2016-06-19,3
ITA,465,S,2009-04-21,2016-06-26,4
ITA,465,S,2009-04-21,2016-07-03,10
ITA,465,S,2009-04-21,2016-07-10,4
ITA,465,S,2009-04-21,2016-07-17,5
ITA,465,S,2009-04-21,2016-07-24,9
ITA,465,S,2009-04-21,2016-07-31,1
ITA,465,S,2009-04-21,2016-08-07,1
ITA,465,S,2009-04-21,2016-08-14,1
ITA,465,S,2009-04-21,2016-08-21,3
ITA,465,S,2009-04-21,2016-08-28,3
ITA,465,S,2009-04-21,2016-09-04,2
ITA,465,S,2009-04-21,2016-09-11,3
ITA,465,S,2009-04-21,2016-09-18,1
ITA,465,S,2009-04-21,2016-09-25,4
ITA,465,S,2009-04-21,2016-10-02,3
ITA,465,S,2009-04-21,2016-10-16,5
ITA,465,S,2009-04-21,2016-10-23,2
ITA,465,S,2009-04-21,2016-10-30,2
ITA,465,S,2009-04-21,2016-11-06,4
ITA,465,S,2009-04-21,2016-11-27,1
ITA,465,S,2009-04-21,2016-12-11,9
ITA,465,S,2009-04-21,2016-12-18,2
ITA,465,S,2009-04-21,2017-02-05,1
ITA,465,S,2009-04-21,2017-02-12,3
ITA,465,S,2009-04-21,2017-02-19,2
ITA,465,S,2009-04-21,2017-02-26,27
ITA,465,S,2009-04-21,2017-03-05,80
ITA,465,S,2009-04-21,2017-03-12,82
ITA,465,S,2009-04-21,2017-03-19,54
ITA,465,S,2009-04-21,2017-03-26,71
ITA,465,S,2009-04-21,2017-04-02,122
ITA,465,S,2009-04-21,2017-04-09,55
ITA,465,S,2009-04-21,2017-04-16,55
ITA,465,S,2009-04-21,2017-04-23,52
ITA,465,S,2009-04-21,2017-04-30,73
ITA,465,S,2009-04-21,2017-05-07,68
ITA,465,S,2009-04-21,2017-05-14,90
ITA,465,S,2009-04-21,2017-05-21,86
ITA,465,S,2009-04-21,2017-05-28,31
ITA,465,S,2009-04-21,2017-06-04,15
ITA,465,S,2009-04-21,2017-06-11,50
ITA,465,S,2009-04-21,2017-06-18,29
ITA,465,S,2009-04-21,2017-06-25,30
ITA,465,S,2009-04-21,2017-07-02,20
ITA,465,S,2009-04-21,2017-07-09,31
ITA,465,S,2009-04-21,2017-07-16,31
ITA,465,S,2009-04-21,2017-07-23,30
ITA,465,S,2009-04-21,2017-07-30,16
ITA,465,S,2009-04-21,2017-08-06,2
ITA,465,S,2009-04-21,2017-08-13,1
ITA,465,S,2009-04-21,2017-08-20,4
ITA,465,S,2009-04-21,2017-09-03,24
ITA,465,S,2009-04-21,2017-09-10,25
ITA,465,S,2009-04-21,2017-09-17,57
ITA,465,S,2009-04-21,2017-09-24,34
ITA,465,S,2009-04-21,2017-10-01,41
ITA,465,S,2009-04-21,2017-10-08,39
ITA,465,S,2009-04-21,2017-10-15,59
ITA,465,S,2009-04-21,2017-10-22,33
ITA,465,S,2009-04-21,2017-10-29,28
ITA,465,S,2009-04-21,2017-11-05,64
ITA,465,S,2009-04-21,2017-11-12,60
ITA,465,S,2009-04-21,2017-11-19,41
ITA,465,S,2009-04-21,2017-11-26,37
ITA,465,S,2009-04-21,2017-12-03,36
ITA,465,S,2009-04-21,2017-12-10,40
ITA,465,S,2009-04-21,2017-12-17,22
ITA,465,S,2009-04-21,2017-12-24,3
ITA,465,S,2009-04-21,2018-01-07,15
ITA,465,S,2009-04-21,2018-01-14,24
ITA,465,S,2009-04-21,2018-01-21,7
ITA,465,S,2009-04-21,2018-01-28,37
ITA,465,S,2009-04-21,2018-02-04,40
ITA,465,S,2009-04-21,2018-02-11,16
ITA,465,S,2009-04-21,2018-02-18,28
ITA,465,S,2009-04-21,2018-02-25,24
ITA,465,S,2009-04-21,2018-03-04,11
ITA,465,S,2009-04-21,2018-03-11,6
ITA,465,S,2009-04-21,2018-03-18,6
ITA,465,S,2009-04-21,2018-03-25,7
ITA,465,S,2009-04-21,2018-04-01,5
ITA,465,S,2009-04-21,2018-04-08,11
ITA,465,S,2009-04-21,2018-04-15,22
ITA,465,S,2009-04-21,2018-04-22,15
ITA,465,S,2009-04-21,2018-04-29,7
ITA,465,S,2009-04-21,2018-05-06,14
ITA,465,S,2009-04-21,2018-05-13,45
ITA,465,S,2009-04-21,2018-05-20,37
ITA,465,S,2009-04-21,2018-05-27,27
ITA,465,S,2009-04-21,2018-06-03,43
ITA,465,S,2009-04-21,2018-06-10,17
ITA,465,S,2009-04-21,2018-06-17,32
ITA,465,S,2009-04-21,2018-06-24,17
ITA,465,S,2009-04-21,2018-07-01,13
ITA,465,S,2009-04-21,2018-07-08,15
ITA,465,S,2009-04-21,2018-07-15,27
ITA,465,S,2009-04-21,2018-07-22,39
ITA,465,S,2009-04-21,2018-07-29,17
ITA,465,S,2009-04-21,2018-08-05,5
ITA,465,S,2009-04-21,2018-08-12,3
ITA,465,S,2009-04-21,2018-08-19,5
ITA,465,S,2009-04-21,2018-08-26,5
ITA,465,S,2009-04-21,2018-09-02,18
ITA,465,S,2009-04-21,2018-09-09,44
ITA,465,S,2009-04-21,2018-09-16,15
ITA,465,S,2009-04-21,2018-09-23,20
ITA,465,S,2009-04-21,2018-09-30,34
ITA,465,S,2009-04-21,2018-10-07,33
ITA,465,S,2009-04-21,2018-10-14,4
ITA,465,S,2009-04-21,2018-10-21,27
ITA,465,S,2009-04-21,2018-10-28,9
ITA,465,S,2009-04-21,2018-11-04,20
ITA,465,S,2009-04-21,2018-11-11,34
ITA,465,S,2009-04-21,2018-11-18,14
ITA,465,S,2009-04-21,2018-11-25,17
ITA,465,S,2009-04-21,2018-12-02,14
ITA,465,S,2009-04-21,2018-12-09,2
ITA,465,S,2009-04-21,2018-12-16,9
ITA,465,S,2009-04-21,2018-12-23,2
ITA,465,S,2009-04-21,2018-12-30,3
ITA,465,S,2009-04-21,2019-01-13,13
ITA,465,S,2009-04-21,2019-01-20,25
ITA,465,S,2009-04-21,2019-01-27,11
ITA,465,S,2009-04-21,2019-02-03,8
ITA,465,S,2009-04-21,2019-02-10,12
ITA,465,S,2009-04-21,2019-02-17,27
ITA,465,S,2009-04-21,2019-02-24,13
ITA,465,S,2009-04-21,2019-03-03,15
ITA,465,S,2009-04-21,2019-03-10,32
ITA,465,S,2009-04-21,2019-03-17,5
ITA,465,S,2009-04-21,2019-03-24,16
ITA,465,S,2009-04-21,2019-03-31,2
ITA,465,S,2009-04-21,2019-04-07,15
ITA,465,S,2009-04-21,2019-04-14,39
ITA,465,S,2009-04-21,2019-04-21,4
ITA,465,S,2009-04-21,2019-04-28,7
ITA,465,S,2009-04-21,2019-05-05,14
ITA,465,S,2009-04-21,2019-05-12,19
ITA,465,S,2009-04-21,2019-05-19,19
ITA,465,S,2009-04-21,2019-05-26,9
ITA,465,S,2009-04-21,2019-06-02,2
ITA,465,S,2009-04-21,2019-06-09,3
ITA,465,S,2009-04-21,2019-06-16,12
ITA,465,S,2009-04-21,2019-06-23,8
ITA,465,S,2009-04-21,2019-06-30,8
ITA,465,S,2009-04-21,2019-07-07,11
ITA,465,S,2009-04-21,2019-07-14,12
ITA,465,S,2009-04-21,2019-07-21,11
ITA,465,S,2009-04-21,2019-07-28,9
ITA,465,S,2009-04-21,2019-08-04,1
ITA,465,S,2009-04-21,2019-08-25,1
ITA,465,S,2009-04-21,2019-09-08,6
ITA,465,S,2009-04-21,2019-09-15,6
ITA,465,S,2009-04-21,2019-09-22,12
ITA,465,S,2009-04-21,2019-09-29,6
ITA,465,S,2009-04-21,2019-10-06,12
ITA,465,S,2009-04-21,2019-10-13,7
ITA,465,S,2009-04-21,2019-10-20,15
ITA,465,S,2009-04-21,2019-10-27,15
ITA,465,S,2009-04-21,2019-11-03,15
ITA,465,S,2009-04-21,2019-11-10,5
ITA,465,S,2009-04-21,2019-11-17,5
ITA,465,S,2009-04-21,2019-11-24,21
ITA,465,S,2009-04-21,2019-12-01,13
ITA,465,S,2009-04-21,2019-12-08,7
ITA,465,S,2009-04-21,2019-12-15,14
ITA,465,S,2009-04-21,2019-12-29,1
ITA,465,S,2009-04-21,2020-01-05,14
ITA,465,S,2009-04-21,2020-01-12,8
ITA,465,S,2009-04-21,2020-01-19,12
ITA,465,S,2009-04-21,2020-01-26,3
ITA,465,S,2009-04-21,2020-02-02,4
ITA,465,S,2009-04-21,2020-02-09,23
ITA,465,S,2009-04-21,2020-02-16,21
ITA,465,S,2009-04-21,2020-02-23,7
ITA,465,S,2009-04-21,2020-03-01,8
ITA,465,S,2009-04-21,2020-03-08,2
ITA,465,S,2009-04-21,2020-03-15,6
ITA,465,S,2009-04-21,2020-03-22,12
ITA,465,S,2009-04-21,2020-03-29,13
ITA,465,S,2009-04-21,2020-04-05,16
ITA,465,S,2009-04-21,2020-04-12,27
ITA,465,S,2009-04-21,2020-04-19,20
ITA,465,S,2009-04-21,2020-04-26,17
ITA,465,S,2009-04-21,2020-05-03,27
ITA,465,S,2009-04-21,2020-05-10,18
ITA,465,S,2009-04-21,2020-05-17,4
ITA,465,S,2009-04-21,2020-05-24,11
ITA,465,S,2009-04-21,2020-05-31,2
ITA,465,S,2009-04-21,2020-06-07,10
ITA,465,S,2009-04-21,2020-06-14,11
ITA,465,S,2009-04-21,2020-06-21,4
ITA,465,S,2009-04-21,2020-06-28,3
ITA,465,S,2009-04-21,2020-07-05,2
ITA,465,S,2009-04-21,2020-07-12,3
ITA,465,S,2009-04-21,2020-07-19,9
ITA,465,S,2009-04-21,2020-07-26,2
ITA,465,S,2009-04-21,2020-08-09,3
ITA,465,S,2009-04-21,2020-08-16,1
ITA,465,S,2009-04-21,2020-08-30,4
ITA,465,S,2009-04-21,2020-09-06,1
ITA,465,S,2009-04-21,2020-09-13,11
ITA,465,S,2009-04-21,2020-10-04,8
ITA,465,S,2009-04-21,2020-10-11,3
ITA,465,S,2009-04-21,2020-10-18,14
ITA,465,S,2009-04-21,2020-10-25,1
ITA,465,S,2009-04-21,2020-11-01,3
ITA,465,S,2009-04-21,2020-11-08,6
ITA,465,S,2009-04-21,2020-11-15,6
ITA,465,S,2009-04-21,2020-11-22,5
ITA,465,S,2009-04-21,2020-11-29,20
ITA,465,S,2009-04-21,2020-12-06,31
ITA,465,S,2009-04-21,2020-12-13,19
ITA,465,S,2009-04-21,2020-12-20,11
ITA,465,S,2009-04-21,2021-01-03,2
ITA,465,S,2009-04-21,2021-01-17,4
ITA,465,S,2009-04-21,2021-01-24,19
ITA,465,S,2009-04-21,2021-01-31,6
ITA,465,S,2009-04-21,2021-02-07,1
ITA,465,S,2009-04-21,2021-02-14,12
ITA,465,S,2009-04-21,2021-02-21,19
ITA,465,S,2009-04-21,2021-02-28,6
ITA,465,S,2009-04-21,2021-03-07,4
ITA,465,S,2009-04-21,2021-03-14,8
ITA,465,S,2009-04-21,2021-03-21,11
ITA,465,S,2009-04-21,2021-03-28,15
ITA,465,S,2009-04-21,2021-04-04,10
ITA,465,S,2009-04-21,2021-04-11,18
ITA,465,S,2009-04-21,2021-04-18,18
ITA,465,S,2009-04-21,2021-04-25,28
ITA,465,S,2009-04-21,2021-05-02,20
ITA,465,S,2009-04-21,2021-05-09,27
ITA,465,S,2009-04-21,2021-05-16,29
ITA,465,S,2009-04-21,2021-05-23,13
ITA,465,S,2009-04-21,2021-05-30,33
ITA,465,S,2009-04-21,2021-06-06,8
ITA,465,S,2009-04-21,2021-06-13,27
ITA,465,S,2009-04-21,2021-06-20,11
ITA,465,S,2009-04-21,2021-06-27,10
ITA,465,S,2009-04-21,2021-07-04,32
ITA,465,S,2009-04-21,2021-07-11,43
ITA,465,S,2009-04-21,2021-07-18,15
ITA,465,S,2009-04-21,2021-07-25,36
ITA,465,S,2009-04-21,2021-08-01,28
ITA,465,S,2009-04-21,2021-08-08,11
ITA,465,S,2009-04-21,2021-08-15,18
ITA,465,S,2009-04-21,2021-08-22,5
ITA,465,S,2009-04-21,2021-08-29,12
ITA,465,S,2009-04-21,2021-09-05,66
ITA,465,S,2009-04-21,2021-09-12,52
ITA,465,S,2009-04-21,2021-09-19,45
ITA,465,S,2009-04-21,2021-09-26,45
ITA,465,S,2009-04-21,2021-10-03,12
ITA,465,S,2009-04-21,2021-10-10,20
ITA,465,S,2009-04-21,2021-10-17,10
ITA,465,S,2009-04-21,2021-10-24,16
ITA,465,S,2009-04-21,2021-10-31,13
ITA,465,S,2009-04-21,2021-11-07,39
ITA,465,S,2009-04-21,2021-11-14,32
ITA,465,S,2009-04-21,2021-11-21,40
ITA,465,S,2009-04-21,2021-11-28,14
ITA,465,S,2009-04-21,2021-12-05,15
ITA,465,S,2009-04-21,2021-12-12,18
ITA,465,S,2009-04-21,2021-12-19,11
ITA,465,S,2009-04-21,2021-12-26,11
ITA,465,S,2009-04-21,2022-01-02,14
ITA,465,S,2009-04-21,2022-01-09,11
ITA,465,S,2009-04-21,2022-01-16,21
ITA,465,S,2009-04-21,2022-01-30,11
ITA,465,S,2009-04-21,2022-02-06,10
ITA,465,S,2009-04-21,2022-02-13,15
ITA,465,S,2009-04-21,2022-02-20,59
ITA,465,S,2009-04-21,2022-02-27,7
ITA,465,S,2009-04-21,2022-03-06,12
ITA,465,S,2009-04-21,2022-03-13,24
ITA,465,S,2009-04-21,2022-03-20,26
ITA,465,S,2009-04-21,2022-03-27,19
ITA,465,S,2009-04-21,2022-04-03,34
ITA,465,S,2009-04-21,2022-04-10,17
ITA,465,S,2009-04-21,2022-04-17,19
ITA,465,S,2009-04-21,2022-04-24,18
ITA,465,S,2009-04-21,2022-05-01,32
ITA,465,S,2009-04-21,2022-05-08,12
ITA,465,S,2009-04-21,2022-05-15,9
ITA,465,S,2009-04-21,2022-05-22,40
ITA,465,S,2009-04-21,2022-05-29,34
ITA,465,S,2009-04-21,2022-06-05,10
ITA,465,S,2009-04-21,2022-06-12,12
ITA,465,S,2009-04-21,2022-06-19,14
ITA,465,S,2009-04-21,2022-06-26,25
ITA,465,S,2009-04-21,2022-07-03,48
