country_name_short,party_id,party_name_short,insta_page_created,day,insta_posts_n_daily,insta_type_img_n_daily,insta_type_vid_n_daily,insta_type_car_n_daily
SVK,1759,OLaNO,2016-02-17,2020-03-31,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-01,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-02,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-04-03,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2020-04-04,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-05,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-06,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-07,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-10,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-11,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-04-14,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-15,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-04-16,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-17,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-18,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-19,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-20,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-21,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-22,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-04-23,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2020-04-25,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-26,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-27,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-28,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-29,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-04-30,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-05-01,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-05-04,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-05-05,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-05-07,2,0,0,2
SVK,1759,OLaNO,2016-02-17,2020-05-08,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-05-09,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2020-05-11,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-05-12,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-05-13,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-05-14,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-05-15,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-05-16,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-05-18,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-05-19,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-05-20,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-05-21,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-05-23,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-05-25,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2020-05-27,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-06-01,3,1,1,1
SVK,1759,OLaNO,2016-02-17,2020-06-02,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-06-03,3,2,0,1
SVK,1759,OLaNO,2016-02-17,2020-06-04,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-06-05,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2020-06-09,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-06-11,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2020-06-12,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-06-17,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2020-06-19,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-06-20,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-06-21,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-06-22,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-06-23,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-06-24,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-06-28,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-06-30,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-07-02,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-07-03,3,2,0,1
SVK,1759,OLaNO,2016-02-17,2020-07-06,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-07-08,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-07-09,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2020-07-14,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-07-15,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-07-16,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-07-18,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-07-20,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-07-21,3,3,0,0
SVK,1759,OLaNO,2016-02-17,2020-07-22,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-07-23,3,3,0,0
SVK,1759,OLaNO,2016-02-17,2020-07-24,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-07-29,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-07-30,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-08-06,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-08-09,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-08-10,2,0,1,1
SVK,1759,OLaNO,2016-02-17,2020-08-12,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-08-13,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-08-14,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-08-15,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-08-17,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-08-18,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-08-20,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2020-08-21,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-08-25,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-08-27,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-08-29,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-09-01,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-09-03,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-09-07,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-09-08,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-09-10,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-09-11,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-09-14,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-09-16,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-09-17,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-09-18,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-09-21,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-09-22,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-09-23,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-09-25,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-09-28,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-09-29,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-10-01,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-10-02,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-10-06,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-10-07,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2020-10-08,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-10-09,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-10-11,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-10-12,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-10-14,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-10-17,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-10-20,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-10-22,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-10-23,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-10-24,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-10-26,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-10-28,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-10-29,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2020-10-30,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-10-31,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-11-01,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-11-02,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-11-04,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-11-05,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-11-06,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-11-07,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-11-08,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-11-09,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-11-10,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-11-11,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2020-11-12,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-11-14,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2020-11-17,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-11-19,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2020-11-24,3,2,1,0
SVK,1759,OLaNO,2016-02-17,2020-11-25,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-11-26,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-11-29,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-12-01,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-12-02,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-12-03,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-12-07,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-12-09,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-12-10,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-12-17,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-12-21,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-12-24,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-12-26,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2020-12-27,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-12-28,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2020-12-31,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-05,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-06,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-07,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-11,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-12,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-13,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2021-01-14,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-15,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-17,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-18,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-19,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-20,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-22,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-24,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-26,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-27,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-28,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-01-29,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-02,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-03,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-05,3,3,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-06,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-07,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-08,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-09,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-10,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-11,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-13,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-15,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-16,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-17,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-18,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-19,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-21,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-22,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-24,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-02-26,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-01,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-02,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-03,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-04,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-05,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-07,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-08,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-11,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-12,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-15,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-16,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-17,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-19,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-21,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-22,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-24,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-25,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-26,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2021-03-28,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-29,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-30,3,3,0,0
SVK,1759,OLaNO,2016-02-17,2021-03-31,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-01,3,3,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-02,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-07,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-08,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-09,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-13,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-15,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2021-04-16,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-17,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-20,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-21,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-22,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-23,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-24,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-26,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-27,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-28,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-04-29,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2021-04-30,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-01,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-02,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-04,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-05,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-06,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-08,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-09,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-11,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-12,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2021-05-14,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-18,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2021-05-20,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2021-05-21,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-25,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-26,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-28,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2021-05-29,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-05-31,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-01,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-02,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-04,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2021-06-05,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-08,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-09,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-10,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2021-06-13,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-14,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-15,3,3,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-16,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-18,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2021-06-21,4,3,0,1
SVK,1759,OLaNO,2016-02-17,2021-06-22,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-23,3,3,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-24,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2021-06-25,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-28,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-06-29,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2021-06-30,3,2,1,0
SVK,1759,OLaNO,2016-02-17,2021-07-01,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2021-07-02,4,2,0,2
SVK,1759,OLaNO,2016-02-17,2021-07-09,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-07-12,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-07-13,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-07-16,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-07-18,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-07-19,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-07-21,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2021-07-22,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-07-23,3,3,0,0
SVK,1759,OLaNO,2016-02-17,2021-07-24,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-07-26,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-07-28,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-07-29,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-07-31,3,3,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-02,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-03,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-04,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-05,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-06,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-10,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-11,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2021-08-12,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-13,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-14,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2021-08-17,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-18,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-19,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-23,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-24,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-25,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-27,2,0,0,2
SVK,1759,OLaNO,2016-02-17,2021-08-29,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-30,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-08-31,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-09-01,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-09-02,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-09-07,3,2,0,1
SVK,1759,OLaNO,2016-02-17,2021-09-09,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-09-10,2,0,1,1
SVK,1759,OLaNO,2016-02-17,2021-09-11,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-09-13,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2021-09-14,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2021-09-15,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-09-16,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-09-20,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-09-21,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-09-23,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-09-24,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-09-28,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2021-09-29,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-09-30,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-10-01,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-10-03,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2021-10-05,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-10-06,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2021-10-08,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-10-11,1,0,0,1
SVK,1759,OLaNO,2016-02-17,2021-10-12,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-10-13,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2021-10-14,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-10-15,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-10-17,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2021-10-18,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2021-10-20,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2021-10-21,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2021-10-22,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-10-24,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2021-10-25,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-10-26,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-10-27,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2021-10-28,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-10-29,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-01,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2021-11-03,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-04,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-05,3,3,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-06,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-07,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2021-11-08,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-09,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2021-11-10,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-11,5,5,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-12,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-13,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-14,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2021-11-15,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-16,3,3,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-17,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-19,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-21,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-23,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2021-11-24,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-25,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-26,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-11-28,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2021-11-30,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-01,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-02,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-03,2,0,2,0
SVK,1759,OLaNO,2016-02-17,2021-12-05,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-06,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-07,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-09,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-10,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-11,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-12,2,1,0,1
SVK,1759,OLaNO,2016-02-17,2021-12-13,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-14,4,3,1,0
SVK,1759,OLaNO,2016-02-17,2021-12-16,3,2,1,0
SVK,1759,OLaNO,2016-02-17,2021-12-17,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-19,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-21,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-29,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-30,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2021-12-31,2,1,1,0
SVK,1759,OLaNO,2016-02-17,2022-01-03,2,2,0,0
SVK,1759,OLaNO,2016-02-17,2022-01-04,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2022-01-05,1,0,1,0
SVK,1759,OLaNO,2016-02-17,2022-01-09,1,1,0,0
SVK,1759,OLaNO,2016-02-17,2022-01-10,2,0,2,0
SVK,1759,OLaNO,2016-02-17,2022-01-11,1,1,0,0
