country_name_short,party_id,party_name_short,yt_page_created,day,yt_videos_n_daily
PRT,1273,PSD,2011-08-26,2016-08-25,2
PRT,1273,PSD,2011-08-26,2016-08-26,1
PRT,1273,PSD,2011-08-26,2016-08-28,2
PRT,1273,PSD,2011-08-26,2016-08-29,2
PRT,1273,PSD,2011-08-26,2016-08-30,3
PRT,1273,PSD,2011-08-26,2016-08-31,2
PRT,1273,PSD,2011-08-26,2016-09-01,1
PRT,1273,PSD,2011-08-26,2016-09-02,1
PRT,1273,PSD,2011-08-26,2016-09-03,1
PRT,1273,PSD,2011-08-26,2016-09-04,1
PRT,1273,PSD,2011-08-26,2016-09-05,5
PRT,1273,PSD,2011-08-26,2016-09-07,2
PRT,1273,PSD,2011-08-26,2016-09-08,1
PRT,1273,PSD,2011-08-26,2016-09-09,2
PRT,1273,PSD,2011-08-26,2016-09-10,2
PRT,1273,PSD,2011-08-26,2016-09-12,6
PRT,1273,PSD,2011-08-26,2016-09-13,2
PRT,1273,PSD,2011-08-26,2016-09-14,6
PRT,1273,PSD,2011-08-26,2016-09-15,1
PRT,1273,PSD,2011-08-26,2016-09-16,2
PRT,1273,PSD,2011-08-26,2016-09-17,2
PRT,1273,PSD,2011-08-26,2016-09-19,7
PRT,1273,PSD,2011-08-26,2016-09-21,1
PRT,1273,PSD,2011-08-26,2016-09-23,3
PRT,1273,PSD,2011-08-26,2016-09-26,7
PRT,1273,PSD,2011-08-26,2016-09-27,1
PRT,1273,PSD,2011-08-26,2016-09-28,1
PRT,1273,PSD,2011-08-26,2016-09-29,1
PRT,1273,PSD,2011-08-26,2016-09-30,4
PRT,1273,PSD,2011-08-26,2016-10-01,1
PRT,1273,PSD,2011-08-26,2016-10-03,7
PRT,1273,PSD,2011-08-26,2016-10-04,3
PRT,1273,PSD,2011-08-26,2016-10-05,3
PRT,1273,PSD,2011-08-26,2016-10-07,1
PRT,1273,PSD,2011-08-26,2016-10-10,8
PRT,1273,PSD,2011-08-26,2016-10-11,2
PRT,1273,PSD,2011-08-26,2016-10-12,4
PRT,1273,PSD,2011-08-26,2016-10-13,4
PRT,1273,PSD,2011-08-26,2016-10-14,3
PRT,1273,PSD,2011-08-26,2016-10-15,1
PRT,1273,PSD,2011-08-26,2016-10-16,1
PRT,1273,PSD,2011-08-26,2016-10-17,3
PRT,1273,PSD,2011-08-26,2016-10-18,3
PRT,1273,PSD,2011-08-26,2016-10-19,3
PRT,1273,PSD,2011-08-26,2016-10-20,3
PRT,1273,PSD,2011-08-26,2016-10-21,4
PRT,1273,PSD,2011-08-26,2016-10-22,2
PRT,1273,PSD,2011-08-26,2016-10-23,1
PRT,1273,PSD,2011-08-26,2016-10-24,5
PRT,1273,PSD,2011-08-26,2016-10-25,2
PRT,1273,PSD,2011-08-26,2016-10-26,3
PRT,1273,PSD,2011-08-26,2016-10-27,1
PRT,1273,PSD,2011-08-26,2016-10-28,2
PRT,1273,PSD,2011-08-26,2016-10-29,1
PRT,1273,PSD,2011-08-26,2016-10-30,1
PRT,1273,PSD,2011-08-26,2016-10-31,4
PRT,1273,PSD,2011-08-26,2016-11-02,3
PRT,1273,PSD,2011-08-26,2016-11-03,3
PRT,1273,PSD,2011-08-26,2016-11-04,3
PRT,1273,PSD,2011-08-26,2016-11-05,1
PRT,1273,PSD,2011-08-26,2016-11-07,8
PRT,1273,PSD,2011-08-26,2016-11-08,6
PRT,1273,PSD,2011-08-26,2016-11-09,6
PRT,1273,PSD,2011-08-26,2016-11-10,3
PRT,1273,PSD,2011-08-26,2016-11-11,6
PRT,1273,PSD,2011-08-26,2016-11-12,1
PRT,1273,PSD,2011-08-26,2016-11-14,5
PRT,1273,PSD,2011-08-26,2016-11-15,5
PRT,1273,PSD,2011-08-26,2016-11-16,3
PRT,1273,PSD,2011-08-26,2016-11-17,2
PRT,1273,PSD,2011-08-26,2016-11-18,3
PRT,1273,PSD,2011-08-26,2016-11-20,1
PRT,1273,PSD,2011-08-26,2016-11-21,4
PRT,1273,PSD,2011-08-26,2016-11-22,7
PRT,1273,PSD,2011-08-26,2016-11-23,6
PRT,1273,PSD,2011-08-26,2016-11-24,1
PRT,1273,PSD,2011-08-26,2016-11-25,3
PRT,1273,PSD,2011-08-26,2016-11-26,2
PRT,1273,PSD,2011-08-26,2016-11-28,4
PRT,1273,PSD,2011-08-26,2016-11-29,5
PRT,1273,PSD,2011-08-26,2016-11-30,3
PRT,1273,PSD,2011-08-26,2016-12-02,4
PRT,1273,PSD,2011-08-26,2016-12-03,1
PRT,1273,PSD,2011-08-26,2016-12-05,6
PRT,1273,PSD,2011-08-26,2016-12-06,5
PRT,1273,PSD,2011-08-26,2016-12-07,10
PRT,1273,PSD,2011-08-26,2016-12-09,5
PRT,1273,PSD,2011-08-26,2016-12-12,6
PRT,1273,PSD,2011-08-26,2016-12-13,2
PRT,1273,PSD,2011-08-26,2016-12-14,2
PRT,1273,PSD,2011-08-26,2016-12-15,1
PRT,1273,PSD,2011-08-26,2016-12-16,10
PRT,1273,PSD,2011-08-26,2016-12-19,5
PRT,1273,PSD,2011-08-26,2016-12-20,2
PRT,1273,PSD,2011-08-26,2016-12-22,2
PRT,1273,PSD,2011-08-26,2016-12-23,1
PRT,1273,PSD,2011-08-26,2016-12-24,1
PRT,1273,PSD,2011-08-26,2016-12-28,1
PRT,1273,PSD,2011-08-26,2016-12-29,1
PRT,1273,PSD,2011-08-26,2016-12-30,2
PRT,1273,PSD,2011-08-26,2017-01-01,1
PRT,1273,PSD,2011-08-26,2017-01-05,2
PRT,1273,PSD,2011-08-26,2017-01-06,3
PRT,1273,PSD,2011-08-26,2017-01-07,1
PRT,1273,PSD,2011-08-26,2017-01-08,1
PRT,1273,PSD,2011-08-26,2017-01-09,1
PRT,1273,PSD,2011-08-26,2017-01-10,5
PRT,1273,PSD,2011-08-26,2017-01-11,2
PRT,1273,PSD,2011-08-26,2017-01-12,2
PRT,1273,PSD,2011-08-26,2017-01-13,1
PRT,1273,PSD,2011-08-26,2017-01-14,1
PRT,1273,PSD,2011-08-26,2017-01-15,2
PRT,1273,PSD,2011-08-26,2017-01-16,7
PRT,1273,PSD,2011-08-26,2017-01-17,4
PRT,1273,PSD,2011-08-26,2017-01-18,1
PRT,1273,PSD,2011-08-26,2017-01-19,2
PRT,1273,PSD,2011-08-26,2017-01-20,2
PRT,1273,PSD,2011-08-26,2017-01-21,1
PRT,1273,PSD,2011-08-26,2017-01-22,2
PRT,1273,PSD,2011-08-26,2017-01-23,1
PRT,1273,PSD,2011-08-26,2017-01-24,5
PRT,1273,PSD,2011-08-26,2017-01-25,2
PRT,1273,PSD,2011-08-26,2017-01-26,4
PRT,1273,PSD,2011-08-26,2017-01-27,2
PRT,1273,PSD,2011-08-26,2017-01-30,4
PRT,1273,PSD,2011-08-26,2017-01-31,5
PRT,1273,PSD,2011-08-26,2017-02-01,3
PRT,1273,PSD,2011-08-26,2017-02-02,1
PRT,1273,PSD,2011-08-26,2017-02-03,1
PRT,1273,PSD,2011-08-26,2017-02-05,1
PRT,1273,PSD,2011-08-26,2017-02-06,4
PRT,1273,PSD,2011-08-26,2017-02-08,1
PRT,1273,PSD,2011-08-26,2017-02-09,2
PRT,1273,PSD,2011-08-26,2017-02-10,2
PRT,1273,PSD,2011-08-26,2017-02-13,7
PRT,1273,PSD,2011-08-26,2017-02-14,8
PRT,1273,PSD,2011-08-26,2017-02-15,5
PRT,1273,PSD,2011-08-26,2017-02-17,2
PRT,1273,PSD,2011-08-26,2017-02-18,1
PRT,1273,PSD,2011-08-26,2017-02-20,5
PRT,1273,PSD,2011-08-26,2017-02-21,2
PRT,1273,PSD,2011-08-26,2017-02-22,4
PRT,1273,PSD,2011-08-26,2017-02-23,2
PRT,1273,PSD,2011-08-26,2017-02-24,3
PRT,1273,PSD,2011-08-26,2017-02-28,1
PRT,1273,PSD,2011-08-26,2017-03-01,1
PRT,1273,PSD,2011-08-26,2017-03-02,1
PRT,1273,PSD,2011-08-26,2017-03-03,3
PRT,1273,PSD,2011-08-26,2017-03-06,5
PRT,1273,PSD,2011-08-26,2017-03-07,4
PRT,1273,PSD,2011-08-26,2017-03-08,3
PRT,1273,PSD,2011-08-26,2017-03-09,2
PRT,1273,PSD,2011-08-26,2017-03-10,3
PRT,1273,PSD,2011-08-26,2017-03-12,1
PRT,1273,PSD,2011-08-26,2017-03-13,6
PRT,1273,PSD,2011-08-26,2017-03-14,3
PRT,1273,PSD,2011-08-26,2017-03-15,2
PRT,1273,PSD,2011-08-26,2017-03-16,4
PRT,1273,PSD,2011-08-26,2017-03-17,1
PRT,1273,PSD,2011-08-26,2017-03-20,7
PRT,1273,PSD,2011-08-26,2017-03-21,1
PRT,1273,PSD,2011-08-26,2017-03-23,3
PRT,1273,PSD,2011-08-26,2017-03-24,6
PRT,1273,PSD,2011-08-26,2017-03-27,5
PRT,1273,PSD,2011-08-26,2017-03-28,2
PRT,1273,PSD,2011-08-26,2017-03-29,1
PRT,1273,PSD,2011-08-26,2017-03-31,3
PRT,1273,PSD,2011-08-26,2017-04-02,2
PRT,1273,PSD,2011-08-26,2017-04-03,3
PRT,1273,PSD,2011-08-26,2017-04-04,1
PRT,1273,PSD,2011-08-26,2017-04-05,1
PRT,1273,PSD,2011-08-26,2017-04-06,1
PRT,1273,PSD,2011-08-26,2017-04-07,4
PRT,1273,PSD,2011-08-26,2017-04-08,2
PRT,1273,PSD,2011-08-26,2017-04-10,3
PRT,1273,PSD,2011-08-26,2017-04-11,5
PRT,1273,PSD,2011-08-26,2017-04-13,2
PRT,1273,PSD,2011-08-26,2017-04-17,1
PRT,1273,PSD,2011-08-26,2017-04-19,3
PRT,1273,PSD,2011-08-26,2017-04-20,3
PRT,1273,PSD,2011-08-26,2017-04-21,4
PRT,1273,PSD,2011-08-26,2017-04-22,3
PRT,1273,PSD,2011-08-26,2017-04-24,4
PRT,1273,PSD,2011-08-26,2017-04-25,1
PRT,1273,PSD,2011-08-26,2017-04-26,6
PRT,1273,PSD,2011-08-26,2017-04-27,2
PRT,1273,PSD,2011-08-26,2017-04-28,3
PRT,1273,PSD,2011-08-26,2017-04-30,5
PRT,1273,PSD,2011-08-26,2017-05-02,5
PRT,1273,PSD,2011-08-26,2017-05-03,4
PRT,1273,PSD,2011-08-26,2017-05-04,1
PRT,1273,PSD,2011-08-26,2017-05-05,3
PRT,1273,PSD,2011-08-26,2017-05-06,2
PRT,1273,PSD,2011-08-26,2017-05-07,3
PRT,1273,PSD,2011-08-26,2017-05-08,15
PRT,1273,PSD,2011-08-26,2017-05-09,7
PRT,1273,PSD,2011-08-26,2017-05-10,4
PRT,1273,PSD,2011-08-26,2017-05-11,7
PRT,1273,PSD,2011-08-26,2017-05-16,1
PRT,1273,PSD,2011-08-26,2017-05-18,4
PRT,1273,PSD,2011-08-26,2017-05-19,3
PRT,1273,PSD,2011-08-26,2017-05-20,2
PRT,1273,PSD,2011-08-26,2017-05-21,2
PRT,1273,PSD,2011-08-26,2017-05-22,6
PRT,1273,PSD,2011-08-26,2017-05-23,1
PRT,1273,PSD,2011-08-26,2017-05-24,1
PRT,1273,PSD,2011-08-26,2017-05-26,1
PRT,1273,PSD,2011-08-26,2017-05-27,3
PRT,1273,PSD,2011-08-26,2017-05-28,9
PRT,1273,PSD,2011-08-26,2017-05-29,3
PRT,1273,PSD,2011-08-26,2017-05-30,2
PRT,1273,PSD,2011-08-26,2017-05-31,37
PRT,1273,PSD,2011-08-26,2017-06-01,30
PRT,1273,PSD,2011-08-26,2017-06-02,2
PRT,1273,PSD,2011-08-26,2017-06-03,2
PRT,1273,PSD,2011-08-26,2017-06-05,7
PRT,1273,PSD,2011-08-26,2017-06-06,1
PRT,1273,PSD,2011-08-26,2017-06-08,1
PRT,1273,PSD,2011-08-26,2017-06-09,2
PRT,1273,PSD,2011-08-26,2017-06-10,1
PRT,1273,PSD,2011-08-26,2017-06-11,2
PRT,1273,PSD,2011-08-26,2017-06-12,8
PRT,1273,PSD,2011-08-26,2017-06-14,3
PRT,1273,PSD,2011-08-26,2017-06-16,2
PRT,1273,PSD,2011-08-26,2017-06-17,2
PRT,1273,PSD,2011-08-26,2017-06-18,2
PRT,1273,PSD,2011-08-26,2017-06-19,1
PRT,1273,PSD,2011-08-26,2017-06-20,1
PRT,1273,PSD,2011-08-26,2017-06-22,7
PRT,1273,PSD,2011-08-26,2017-06-23,2
PRT,1273,PSD,2011-08-26,2017-06-24,2
PRT,1273,PSD,2011-08-26,2017-06-25,3
PRT,1273,PSD,2011-08-26,2017-06-26,3
PRT,1273,PSD,2011-08-26,2017-06-27,7
PRT,1273,PSD,2011-08-26,2017-06-28,2
PRT,1273,PSD,2011-08-26,2017-06-29,5
PRT,1273,PSD,2011-08-26,2017-06-30,2
PRT,1273,PSD,2011-08-26,2017-07-01,2
PRT,1273,PSD,2011-08-26,2017-07-02,2
PRT,1273,PSD,2011-08-26,2017-07-03,2
PRT,1273,PSD,2011-08-26,2017-07-04,5
PRT,1273,PSD,2011-08-26,2017-07-05,4
PRT,1273,PSD,2011-08-26,2017-07-06,3
PRT,1273,PSD,2011-08-26,2017-07-07,2
PRT,1273,PSD,2011-08-26,2017-07-09,2
PRT,1273,PSD,2011-08-26,2017-07-10,1
PRT,1273,PSD,2011-08-26,2017-07-11,6
PRT,1273,PSD,2011-08-26,2017-07-12,2
PRT,1273,PSD,2011-08-26,2017-07-13,2
PRT,1273,PSD,2011-08-26,2017-07-14,2
PRT,1273,PSD,2011-08-26,2017-07-15,2
PRT,1273,PSD,2011-08-26,2017-07-16,1
PRT,1273,PSD,2011-08-26,2017-07-17,5
PRT,1273,PSD,2011-08-26,2017-07-18,7
PRT,1273,PSD,2011-08-26,2017-07-19,4
PRT,1273,PSD,2011-08-26,2017-07-20,1
PRT,1273,PSD,2011-08-26,2017-07-21,2
PRT,1273,PSD,2011-08-26,2017-07-24,7
PRT,1273,PSD,2011-08-26,2017-07-25,3
PRT,1273,PSD,2011-08-26,2017-07-26,1
PRT,1273,PSD,2011-08-26,2017-07-27,1
PRT,1273,PSD,2011-08-26,2017-07-28,2
PRT,1273,PSD,2011-08-26,2017-07-29,2
PRT,1273,PSD,2011-08-26,2017-07-30,2
PRT,1273,PSD,2011-08-26,2017-07-31,7
PRT,1273,PSD,2011-08-26,2017-08-01,7
PRT,1273,PSD,2011-08-26,2017-08-03,2
PRT,1273,PSD,2011-08-26,2017-08-07,1
PRT,1273,PSD,2011-08-26,2017-08-08,1
PRT,1273,PSD,2011-08-26,2017-08-11,1
PRT,1273,PSD,2011-08-26,2017-08-14,2
PRT,1273,PSD,2011-08-26,2017-08-16,2
PRT,1273,PSD,2011-08-26,2017-08-17,16
PRT,1273,PSD,2011-08-26,2017-08-18,4
PRT,1273,PSD,2011-08-26,2017-08-21,2
PRT,1273,PSD,2011-08-26,2017-08-23,2
PRT,1273,PSD,2011-08-26,2017-08-25,1
PRT,1273,PSD,2011-08-26,2017-08-26,1
PRT,1273,PSD,2011-08-26,2017-08-27,3
PRT,1273,PSD,2011-08-26,2017-08-28,2
PRT,1273,PSD,2011-08-26,2017-08-29,4
PRT,1273,PSD,2011-08-26,2017-08-30,1
PRT,1273,PSD,2011-08-26,2017-08-31,1
PRT,1273,PSD,2011-08-26,2017-09-01,2
PRT,1273,PSD,2011-08-26,2017-09-02,2
PRT,1273,PSD,2011-08-26,2017-09-03,2
PRT,1273,PSD,2011-08-26,2017-09-04,4
PRT,1273,PSD,2011-08-26,2017-09-05,4
PRT,1273,PSD,2011-08-26,2017-09-06,5
PRT,1273,PSD,2011-08-26,2017-09-07,4
PRT,1273,PSD,2011-08-26,2017-09-08,3
PRT,1273,PSD,2011-08-26,2017-09-09,1
PRT,1273,PSD,2011-08-26,2017-09-10,6
PRT,1273,PSD,2011-08-26,2017-09-11,8
PRT,1273,PSD,2011-08-26,2017-09-12,8
PRT,1273,PSD,2011-08-26,2017-09-13,3
PRT,1273,PSD,2011-08-26,2017-09-14,6
PRT,1273,PSD,2011-08-26,2017-09-15,4
PRT,1273,PSD,2011-08-26,2017-09-16,5
PRT,1273,PSD,2011-08-26,2017-09-17,4
PRT,1273,PSD,2011-08-26,2017-09-18,7
PRT,1273,PSD,2011-08-26,2017-09-19,5
PRT,1273,PSD,2011-08-26,2017-09-20,7
PRT,1273,PSD,2011-08-26,2017-09-21,2
PRT,1273,PSD,2011-08-26,2017-09-22,4
PRT,1273,PSD,2011-08-26,2017-09-23,3
PRT,1273,PSD,2011-08-26,2017-09-24,9
PRT,1273,PSD,2011-08-26,2017-09-25,5
PRT,1273,PSD,2011-08-26,2017-09-26,4
PRT,1273,PSD,2011-08-26,2017-09-27,7
PRT,1273,PSD,2011-08-26,2017-09-28,1
PRT,1273,PSD,2011-08-26,2017-09-29,8
PRT,1273,PSD,2011-08-26,2017-10-01,3
PRT,1273,PSD,2011-08-26,2017-10-02,1
PRT,1273,PSD,2011-08-26,2017-10-03,1
PRT,1273,PSD,2011-08-26,2017-10-04,3
PRT,1273,PSD,2011-08-26,2017-10-09,1
PRT,1273,PSD,2011-08-26,2017-10-13,1
PRT,1273,PSD,2011-08-26,2017-10-14,1
PRT,1273,PSD,2011-08-26,2017-10-17,1
PRT,1273,PSD,2011-08-26,2017-10-18,1
PRT,1273,PSD,2011-08-26,2017-10-20,2
PRT,1273,PSD,2011-08-26,2017-10-24,3
PRT,1273,PSD,2011-08-26,2017-10-25,2
PRT,1273,PSD,2011-08-26,2017-10-30,2
PRT,1273,PSD,2011-08-26,2017-10-31,3
PRT,1273,PSD,2011-08-26,2017-11-02,2
PRT,1273,PSD,2011-08-26,2017-11-03,1
PRT,1273,PSD,2011-08-26,2017-11-04,1
PRT,1273,PSD,2011-08-26,2017-11-06,1
PRT,1273,PSD,2011-08-26,2017-11-07,4
PRT,1273,PSD,2011-08-26,2017-11-08,2
PRT,1273,PSD,2011-08-26,2017-11-09,2
PRT,1273,PSD,2011-08-26,2017-11-10,4
PRT,1273,PSD,2011-08-26,2017-11-13,1
PRT,1273,PSD,2011-08-26,2017-11-14,3
PRT,1273,PSD,2011-08-26,2017-11-15,5
PRT,1273,PSD,2011-08-26,2017-11-16,6
PRT,1273,PSD,2011-08-26,2017-11-17,4
PRT,1273,PSD,2011-08-26,2017-11-18,1
PRT,1273,PSD,2011-08-26,2017-11-20,2
PRT,1273,PSD,2011-08-26,2017-11-21,1
PRT,1273,PSD,2011-08-26,2017-11-22,3
PRT,1273,PSD,2011-08-26,2017-11-24,3
PRT,1273,PSD,2011-08-26,2017-11-25,1
PRT,1273,PSD,2011-08-26,2017-11-27,2
PRT,1273,PSD,2011-08-26,2017-11-28,10
PRT,1273,PSD,2011-08-26,2017-11-29,1
PRT,1273,PSD,2011-08-26,2017-11-30,1
PRT,1273,PSD,2011-08-26,2017-12-04,1
PRT,1273,PSD,2011-08-26,2017-12-07,1
PRT,1273,PSD,2011-08-26,2017-12-10,1
PRT,1273,PSD,2011-08-26,2017-12-11,1
PRT,1273,PSD,2011-08-26,2017-12-13,1
PRT,1273,PSD,2011-08-26,2017-12-15,1
PRT,1273,PSD,2011-08-26,2017-12-19,2
PRT,1273,PSD,2011-08-26,2017-12-20,3
PRT,1273,PSD,2011-08-26,2017-12-21,1
PRT,1273,PSD,2011-08-26,2017-12-22,1
PRT,1273,PSD,2011-08-26,2017-12-28,1
PRT,1273,PSD,2011-08-26,2017-12-29,1
PRT,1273,PSD,2011-08-26,2018-01-01,1
PRT,1273,PSD,2011-08-26,2018-01-02,1
PRT,1273,PSD,2011-08-26,2018-01-04,1
PRT,1273,PSD,2011-08-26,2018-01-05,1
PRT,1273,PSD,2011-08-26,2018-01-06,3
PRT,1273,PSD,2011-08-26,2018-01-08,2
PRT,1273,PSD,2011-08-26,2018-01-09,2
PRT,1273,PSD,2011-08-26,2018-01-11,3
PRT,1273,PSD,2011-08-26,2018-01-12,2
PRT,1273,PSD,2011-08-26,2018-01-13,3
PRT,1273,PSD,2011-08-26,2018-01-15,1
PRT,1273,PSD,2011-08-26,2018-01-16,1
PRT,1273,PSD,2011-08-26,2018-01-18,1
PRT,1273,PSD,2011-08-26,2018-01-19,1
PRT,1273,PSD,2011-08-26,2018-01-23,2
PRT,1273,PSD,2011-08-26,2018-01-26,1
PRT,1273,PSD,2011-08-26,2018-02-01,2
PRT,1273,PSD,2011-08-26,2018-02-02,2
PRT,1273,PSD,2011-08-26,2018-02-03,1
PRT,1273,PSD,2011-08-26,2018-02-06,1
PRT,1273,PSD,2011-08-26,2018-02-09,2
PRT,1273,PSD,2011-08-26,2018-02-12,2
PRT,1273,PSD,2011-08-26,2018-02-15,1
PRT,1273,PSD,2011-08-26,2018-02-16,5
PRT,1273,PSD,2011-08-26,2018-02-17,52
PRT,1273,PSD,2011-08-26,2018-02-18,35
PRT,1273,PSD,2011-08-26,2018-02-19,2
PRT,1273,PSD,2011-08-26,2018-02-20,3
PRT,1273,PSD,2011-08-26,2018-02-22,2
PRT,1273,PSD,2011-08-26,2018-02-23,4
PRT,1273,PSD,2011-08-26,2018-02-27,1
PRT,1273,PSD,2011-08-26,2018-02-28,2
PRT,1273,PSD,2011-08-26,2018-03-01,6
PRT,1273,PSD,2011-08-26,2018-03-02,2
PRT,1273,PSD,2011-08-26,2018-03-05,1
PRT,1273,PSD,2011-08-26,2018-03-06,1
PRT,1273,PSD,2011-08-26,2018-03-07,2
PRT,1273,PSD,2011-08-26,2018-03-08,3
PRT,1273,PSD,2011-08-26,2018-03-09,3
PRT,1273,PSD,2011-08-26,2018-03-12,1
PRT,1273,PSD,2011-08-26,2018-03-13,4
PRT,1273,PSD,2011-08-26,2018-03-15,1
PRT,1273,PSD,2011-08-26,2018-03-16,2
PRT,1273,PSD,2011-08-26,2018-03-19,2
PRT,1273,PSD,2011-08-26,2018-03-20,1
PRT,1273,PSD,2011-08-26,2018-03-21,3
PRT,1273,PSD,2011-08-26,2018-03-22,1
PRT,1273,PSD,2011-08-26,2018-03-23,4
PRT,1273,PSD,2011-08-26,2018-03-26,2
PRT,1273,PSD,2011-08-26,2018-03-27,4
PRT,1273,PSD,2011-08-26,2018-03-28,4
PRT,1273,PSD,2011-08-26,2018-03-29,2
PRT,1273,PSD,2011-08-26,2018-04-04,4
PRT,1273,PSD,2011-08-26,2018-04-05,4
PRT,1273,PSD,2011-08-26,2018-04-06,3
PRT,1273,PSD,2011-08-26,2018-04-09,1
PRT,1273,PSD,2011-08-26,2018-04-10,5
PRT,1273,PSD,2011-08-26,2018-04-11,2
PRT,1273,PSD,2011-08-26,2018-04-12,4
PRT,1273,PSD,2011-08-26,2018-04-13,2
PRT,1273,PSD,2011-08-26,2018-04-15,2
PRT,1273,PSD,2011-08-26,2018-04-16,5
PRT,1273,PSD,2011-08-26,2018-04-17,4
PRT,1273,PSD,2011-08-26,2018-04-18,5
PRT,1273,PSD,2011-08-26,2018-04-19,3
PRT,1273,PSD,2011-08-26,2018-04-20,5
PRT,1273,PSD,2011-08-26,2018-04-21,1
PRT,1273,PSD,2011-08-26,2018-04-23,2
PRT,1273,PSD,2011-08-26,2018-04-26,1
PRT,1273,PSD,2011-08-26,2018-04-27,1
PRT,1273,PSD,2011-08-26,2018-04-29,1
PRT,1273,PSD,2011-08-26,2018-04-30,3
PRT,1273,PSD,2011-08-26,2018-05-02,3
PRT,1273,PSD,2011-08-26,2018-05-03,3
PRT,1273,PSD,2011-08-26,2018-05-04,4
PRT,1273,PSD,2011-08-26,2018-05-07,3
PRT,1273,PSD,2011-08-26,2018-05-08,1
PRT,1273,PSD,2011-08-26,2018-05-09,5
PRT,1273,PSD,2011-08-26,2018-05-11,3
PRT,1273,PSD,2011-08-26,2018-05-12,5
PRT,1273,PSD,2011-08-26,2018-05-14,1
PRT,1273,PSD,2011-08-26,2018-05-16,2
PRT,1273,PSD,2011-08-26,2018-05-18,1
PRT,1273,PSD,2011-08-26,2018-05-22,6
PRT,1273,PSD,2011-08-26,2018-05-23,1
PRT,1273,PSD,2011-08-26,2018-05-24,2
PRT,1273,PSD,2011-08-26,2018-05-25,6
PRT,1273,PSD,2011-08-26,2018-05-28,2
PRT,1273,PSD,2011-08-26,2018-05-29,2
PRT,1273,PSD,2011-08-26,2018-05-30,1
PRT,1273,PSD,2011-08-26,2018-05-31,1
PRT,1273,PSD,2011-08-26,2018-06-01,3
PRT,1273,PSD,2011-08-26,2018-06-04,1
PRT,1273,PSD,2011-08-26,2018-06-05,2
PRT,1273,PSD,2011-08-26,2018-06-06,3
PRT,1273,PSD,2011-08-26,2018-06-07,3
PRT,1273,PSD,2011-08-26,2018-06-08,2
PRT,1273,PSD,2011-08-26,2018-06-11,2
PRT,1273,PSD,2011-08-26,2018-06-12,3
PRT,1273,PSD,2011-08-26,2018-06-14,1
PRT,1273,PSD,2011-08-26,2018-06-15,3
PRT,1273,PSD,2011-08-26,2018-06-18,3
PRT,1273,PSD,2011-08-26,2018-06-19,3
PRT,1273,PSD,2011-08-26,2018-06-20,2
PRT,1273,PSD,2011-08-26,2018-06-22,2
PRT,1273,PSD,2011-08-26,2018-06-25,4
PRT,1273,PSD,2011-08-26,2018-06-26,1
PRT,1273,PSD,2011-08-26,2018-06-27,2
PRT,1273,PSD,2011-08-26,2018-06-28,2
PRT,1273,PSD,2011-08-26,2018-06-29,2
PRT,1273,PSD,2011-08-26,2018-06-30,1
PRT,1273,PSD,2011-08-26,2018-07-02,1
PRT,1273,PSD,2011-08-26,2018-07-03,3
PRT,1273,PSD,2011-08-26,2018-07-04,1
PRT,1273,PSD,2011-08-26,2018-07-05,3
PRT,1273,PSD,2011-08-26,2018-07-06,2
PRT,1273,PSD,2011-08-26,2018-07-07,2
PRT,1273,PSD,2011-08-26,2018-07-10,3
PRT,1273,PSD,2011-08-26,2018-07-11,1
PRT,1273,PSD,2011-08-26,2018-07-12,2
PRT,1273,PSD,2011-08-26,2018-07-13,3
PRT,1273,PSD,2011-08-26,2018-07-17,3
PRT,1273,PSD,2011-08-26,2018-07-18,1
PRT,1273,PSD,2011-08-26,2018-07-19,1
PRT,1273,PSD,2011-08-26,2018-07-20,2
PRT,1273,PSD,2011-08-26,2018-07-25,2
PRT,1273,PSD,2011-08-26,2018-07-26,1
PRT,1273,PSD,2011-08-26,2018-07-27,1
PRT,1273,PSD,2011-08-26,2018-07-30,1
PRT,1273,PSD,2011-08-26,2018-07-31,2
PRT,1273,PSD,2011-08-26,2018-08-03,1
PRT,1273,PSD,2011-08-26,2018-08-13,1
PRT,1273,PSD,2011-08-26,2018-08-14,1
PRT,1273,PSD,2011-08-26,2018-08-21,1
PRT,1273,PSD,2011-08-26,2018-08-24,1
PRT,1273,PSD,2011-08-26,2018-08-31,1
PRT,1273,PSD,2011-08-26,2018-09-01,3
PRT,1273,PSD,2011-08-26,2018-09-03,1
PRT,1273,PSD,2011-08-26,2018-09-04,4
PRT,1273,PSD,2011-08-26,2018-09-05,2
PRT,1273,PSD,2011-08-26,2018-09-07,1
PRT,1273,PSD,2011-08-26,2018-09-10,6
PRT,1273,PSD,2011-08-26,2018-09-11,3
PRT,1273,PSD,2011-08-26,2018-09-12,2
PRT,1273,PSD,2011-08-26,2018-09-13,2
PRT,1273,PSD,2011-08-26,2018-09-14,5
PRT,1273,PSD,2011-08-26,2018-09-15,1
PRT,1273,PSD,2011-08-26,2018-09-17,1
PRT,1273,PSD,2011-08-26,2018-09-19,1
PRT,1273,PSD,2011-08-26,2018-09-21,3
PRT,1273,PSD,2011-08-26,2018-09-25,4
PRT,1273,PSD,2011-08-26,2018-09-27,1
PRT,1273,PSD,2011-08-26,2018-09-28,1
PRT,1273,PSD,2011-08-26,2018-10-02,1
PRT,1273,PSD,2011-08-26,2018-10-03,1
PRT,1273,PSD,2011-08-26,2018-10-04,3
