country_name_short,party_id,party_name_short,fb_page_created,year,fb_posts_n_yearly,fb_videos_n_yearly,fb_images_n_yearly
DNK,211,RV,2008-02-04,2016,467,53,164
DNK,211,RV,2008-02-04,2017,524,139,172
DNK,211,RV,2008-02-04,2018,246,109,53
DNK,211,RV,2008-02-04,2019,365,218,76
DNK,211,RV,2008-02-04,2020,368,182,135
DNK,211,RV,2008-02-04,2021,214,67,138
DNK,211,RV,2008-02-04,2022,236,74,157
DNK,211,RV,2008-02-04,2023,117,35,78
DNK,2567,A,2013-11-22,2013,30,0,2
DNK,2567,A,2013-11-22,2014,990,19,73
DNK,2567,A,2013-11-22,2015,1068,112,247
DNK,2567,A,2013-11-22,2016,1109,231,271
DNK,2567,A,2013-11-22,2017,948,208,206
DNK,2567,A,2013-11-22,2018,603,134,159
DNK,2567,A,2013-11-22,2019,362,94,111
DNK,2567,A,2013-11-22,2020,317,64,151
DNK,2567,A,2013-11-22,2021,392,87,256
DNK,2567,A,2013-11-22,2022,370,33,334
DNK,2567,A,2013-11-22,2023,294,26,265
DNK,2568,TRUE,2014-06-18,2014,148,0,5
DNK,2568,TRUE,2014-06-18,2015,522,35,35
DNK,2568,TRUE,2014-06-18,2016,327,5,32
DNK,2568,TRUE,2014-06-18,2017,168,3,10
DNK,2568,TRUE,2014-06-18,2018,291,19,58
DNK,2568,TRUE,2014-06-18,2019,597,76,179
DNK,2568,TRUE,2014-06-18,2020,307,34,188
DNK,2568,TRUE,2014-06-18,2021,162,29,114
DNK,2568,TRUE,2014-06-18,2022,486,114,327
DNK,2568,TRUE,2014-06-18,2023,237,56,143
DNK,2781,NB,2015-10-07,2015,44,1,8
DNK,2781,NB,2015-10-07,2016,236,6,48
DNK,2781,NB,2015-10-07,2017,210,36,29
DNK,2781,NB,2015-10-07,2018,149,17,39
DNK,2781,NB,2015-10-07,2019,304,74,111
DNK,2781,NB,2015-10-07,2020,298,124,14
DNK,2781,NB,2015-10-07,2021,212,42,10
DNK,2781,NB,2015-10-07,2022,166,33,10
DNK,2781,NB,2015-10-07,2023,176,54,107
DNK,2887,M,2021-04-03,2021,9,7,1
DNK,2887,M,2021-04-03,2022,120,52,58
DNK,2887,M,2021-04-03,2023,219,85,129
DNK,2888,AE,2022-06-22,2022,59,23,34
DNK,2888,AE,2022-06-22,2023,184,42,132
DNK,306,En-O,2009-12-11,2009,1,0,0
DNK,306,En-O,2009-12-11,2010,287,3,2
DNK,306,En-O,2009-12-11,2011,492,18,11
DNK,306,En-O,2009-12-11,2012,261,3,1
DNK,306,En-O,2009-12-11,2013,178,2,0
DNK,306,En-O,2009-12-11,2014,163,5,5
DNK,306,En-O,2009-12-11,2015,425,44,132
DNK,306,En-O,2009-12-11,2016,606,95,146
DNK,306,En-O,2009-12-11,2017,615,126,108
DNK,306,En-O,2009-12-11,2018,455,76,105
DNK,306,En-O,2009-12-11,2019,481,95,153
DNK,306,En-O,2009-12-11,2020,566,63,295
DNK,306,En-O,2009-12-11,2021,636,65,477
DNK,306,En-O,2009-12-11,2022,409,39,356
DNK,306,En-O,2009-12-11,2023,211,43,138
DNK,376,NLA,2010-04-07,2010,179,2,0
DNK,376,NLA,2010-04-07,2011,528,9,1
DNK,376,NLA,2010-04-07,2012,269,2,11
DNK,376,NLA,2010-04-07,2013,154,4,2
DNK,376,NLA,2010-04-07,2014,66,5,10
DNK,376,NLA,2010-04-07,2015,511,181,110
DNK,376,NLA,2010-04-07,2016,385,84,62
DNK,376,NLA,2010-04-07,2017,311,149,29
DNK,376,NLA,2010-04-07,2018,166,129,13
DNK,376,NLA,2010-04-07,2019,262,146,64
DNK,376,NLA,2010-04-07,2020,200,70,108
DNK,376,NLA,2010-04-07,2021,213,44,166
DNK,376,NLA,2010-04-07,2022,261,58,202
DNK,376,NLA,2010-04-07,2023,235,27,207
DNK,590,KF,2008-08-08,2009,7,0,0
DNK,590,KF,2008-08-08,2010,108,0,0
DNK,590,KF,2008-08-08,2011,118,3,6
DNK,590,KF,2008-08-08,2012,47,0,17
DNK,590,KF,2008-08-08,2013,145,1,16
DNK,590,KF,2008-08-08,2014,306,6,17
DNK,590,KF,2008-08-08,2015,531,38,127
DNK,590,KF,2008-08-08,2016,593,113,185
DNK,590,KF,2008-08-08,2017,594,184,145
DNK,590,KF,2008-08-08,2018,384,133,133
DNK,590,KF,2008-08-08,2019,274,85,100
DNK,590,KF,2008-08-08,2020,264,58,172
DNK,590,KF,2008-08-08,2021,202,37,163
DNK,590,KF,2008-08-08,2022,249,35,214
DNK,590,KF,2008-08-08,2023,151,17,132
DNK,74,Si,2011-12-02,2011,6,0,0
DNK,74,Si,2011-12-02,2012,6,0,0
DNK,74,Si,2011-12-02,2013,105,2,8
DNK,74,Si,2011-12-02,2014,39,0,2
DNK,74,Si,2011-12-02,2015,87,1,16
DNK,74,Si,2011-12-02,2016,33,2,17
DNK,74,Si,2011-12-02,2017,54,4,24
DNK,74,Si,2011-12-02,2018,110,18,60
DNK,74,Si,2011-12-02,2019,31,3,28
DNK,74,Si,2011-12-02,2020,83,5,44
DNK,74,Si,2011-12-02,2021,252,37,166
DNK,74,Si,2011-12-02,2022,375,83,283
DNK,74,Si,2011-12-02,2023,310,58,249
ESP,118,PCE|IU,2009-04-27,2009,70,2,0
ESP,118,PCE|IU,2009-04-27,2011,1083,7,8
ESP,118,PCE|IU,2009-04-27,2012,865,6,51
ESP,118,PCE|IU,2009-04-27,2013,523,6,58
ESP,118,PCE|IU,2009-04-27,2014,463,33,67
ESP,118,PCE|IU,2009-04-27,2015,839,155,270
ESP,118,PCE|IU,2009-04-27,2016,874,288,360
ESP,118,PCE|IU,2009-04-27,2017,662,372,182
ESP,118,PCE|IU,2009-04-27,2018,664,472,140
ESP,118,PCE|IU,2009-04-27,2019,671,362,135
ESP,118,PCE|IU,2009-04-27,2020,617,366,153
ESP,118,PCE|IU,2009-04-27,2021,613,284,170
ESP,118,PCE|IU,2009-04-27,2022,485,223,166
ESP,118,PCE|IU,2009-04-27,2023,351,150,139
ESP,1361,PNV,2008-07-23,2011,537,58,18
ESP,1361,PNV,2008-07-23,2012,454,4,14
ESP,1361,PNV,2008-07-23,2013,553,0,0
ESP,1361,PNV,2008-07-23,2014,817,5,37
ESP,1361,PNV,2008-07-23,2015,1364,257,303
ESP,1361,PNV,2008-07-23,2016,1849,726,685
ESP,1361,PNV,2008-07-23,2017,1078,481,204
ESP,1361,PNV,2008-07-23,2018,979,483,239
ESP,1361,PNV,2008-07-23,2019,2306,1470,520
ESP,1361,PNV,2008-07-23,2020,3758,1798,1502
ESP,1361,PNV,2008-07-23,2021,2467,1121,964
ESP,1361,PNV,2008-07-23,2022,2255,1019,946
ESP,1361,PNV,2008-07-23,2023,3052,1381,1290
ESP,234,CC,2014-06-24,2014,602,8,14
ESP,234,CC,2014-06-24,2015,916,21,146
ESP,234,CC,2014-06-24,2016,1949,149,1144
ESP,234,CC,2014-06-24,2017,787,61,527
ESP,234,CC,2014-06-24,2018,879,139,628
ESP,234,CC,2014-06-24,2019,1185,414,711
ESP,234,CC,2014-06-24,2020,379,164,82
ESP,234,CC,2014-06-24,2021,773,327,125
ESP,234,CC,2014-06-24,2022,853,417,231
ESP,234,CC,2014-06-24,2023,432,219,136
ESP,2375,Cs,2009-03-31,2009,349,0,148
ESP,2375,Cs,2009-03-31,2011,629,1,14
ESP,2375,Cs,2009-03-31,2012,496,2,11
ESP,2375,Cs,2009-03-31,2013,204,0,11
ESP,2375,Cs,2009-03-31,2014,180,1,23
ESP,2375,Cs,2009-03-31,2015,493,56,204
ESP,2375,Cs,2009-03-31,2016,921,419,352
ESP,2375,Cs,2009-03-31,2017,963,609,180
ESP,2375,Cs,2009-03-31,2018,1105,902,163
ESP,2375,Cs,2009-03-31,2019,1253,1051,154
ESP,2375,Cs,2009-03-31,2020,1425,883,513
ESP,2375,Cs,2009-03-31,2021,1630,916,669
ESP,2375,Cs,2009-03-31,2022,1196,681,425
ESP,2375,Cs,2009-03-31,2023,475,247,185
ESP,2376,P,2014-01-07,2014,1637,32,124
ESP,2376,P,2014-01-07,2015,1811,502,494
ESP,2376,P,2014-01-07,2016,1398,588,787
ESP,2376,P,2014-01-07,2017,2519,1310,359
ESP,2376,P,2014-01-07,2018,3054,1797,444
ESP,2376,P,2014-01-07,2019,2183,1247,370
ESP,2376,P,2014-01-07,2020,2692,1361,566
ESP,2376,P,2014-01-07,2021,2181,1259,604
ESP,2376,P,2014-01-07,2022,1339,783,441
ESP,2376,P,2014-01-07,2023,710,430,231
ESP,2380,Vox,2014-01-15,2014,439,12,13
ESP,2380,Vox,2014-01-15,2015,2474,96,581
ESP,2380,Vox,2014-01-15,2016,1507,241,581
ESP,2380,Vox,2014-01-15,2017,1870,408,788
ESP,2380,Vox,2014-01-15,2018,2030,554,862
ESP,2380,Vox,2014-01-15,2019,1151,723,256
ESP,2380,Vox,2014-01-15,2020,1364,794,272
ESP,2380,Vox,2014-01-15,2021,1108,591,280
ESP,2380,Vox,2014-01-15,2022,999,537,361
ESP,2380,Vox,2014-01-15,2023,1177,643,383
ESP,2603,EHB,2012-06-02,2012,913,13,22
ESP,2603,EHB,2012-06-02,2013,1265,19,41
ESP,2603,EHB,2012-06-02,2014,996,27,154
ESP,2603,EHB,2012-06-02,2015,1496,123,856
ESP,2603,EHB,2012-06-02,2016,1835,344,1220
ESP,2603,EHB,2012-06-02,2017,646,398,221
ESP,2603,EHB,2012-06-02,2018,352,187,117
ESP,2603,EHB,2012-06-02,2019,1649,883,548
ESP,2603,EHB,2012-06-02,2020,1534,1089,377
ESP,2603,EHB,2012-06-02,2021,1290,811,348
ESP,2603,EHB,2012-06-02,2022,1406,917,320
ESP,2603,EHB,2012-06-02,2023,1911,1319,467
ESP,2605,CDC|JxCat,2017-11-12,2017,236,134,97
ESP,2605,CDC|JxCat,2017-11-12,2018,549,549,0
ESP,2605,CDC|JxCat,2017-11-12,2019,3659,2310,1204
ESP,2605,CDC|JxCat,2017-11-12,2020,2200,1613,523
ESP,2605,CDC|JxCat,2017-11-12,2021,1205,836,293
ESP,2605,CDC|JxCat,2017-11-12,2022,1636,1061,384
ESP,2605,CDC|JxCat,2017-11-12,2023,1732,861,700
ESP,2606,ECP,2015-10-28,2015,149,17,49
ESP,2606,ECP,2015-10-28,2016,377,50,120
ESP,2606,ECP,2015-10-28,2017,424,182,143
ESP,2606,ECP,2015-10-28,2018,889,302,291
ESP,2606,ECP,2015-10-28,2019,1032,405,183
ESP,2606,ECP,2015-10-28,2020,1202,585,240
ESP,2606,ECP,2015-10-28,2021,1133,568,323
ESP,2606,ECP,2015-10-28,2022,727,315,389
ESP,2606,ECP,2015-10-28,2023,610,217,392
ESP,2607,C|AV,2011-02-18,2011,646,2,12
ESP,2607,C|AV,2011-02-18,2012,782,5,49
ESP,2607,C|AV,2011-02-18,2013,638,5,46
ESP,2607,C|AV,2011-02-18,2014,745,3,94
ESP,2607,C|AV,2011-02-18,2015,1280,127,401
ESP,2607,C|AV,2011-02-18,2016,1125,312,373
ESP,2607,C|AV,2011-02-18,2017,826,216,293
ESP,2607,C|AV,2011-02-18,2018,917,272,260
ESP,2607,C|AV,2011-02-18,2019,790,254,273
ESP,2607,C|AV,2011-02-18,2020,552,218,227
ESP,2607,C|AV,2011-02-18,2021,478,174,138
ESP,2607,C|AV,2011-02-18,2022,338,120,134
ESP,2607,C|AV,2011-02-18,2023,589,249,311
ESP,2723,NA+,2019-03-11,2019,1007,482,344
ESP,2723,NA+,2019-03-11,2020,860,436,148
ESP,2723,NA+,2019-03-11,2021,610,326,87
ESP,2723,NA+,2019-03-11,2022,347,192,13
ESP,2723,NA+,2019-03-11,2023,4,0,0
ESP,2792,CUP,2011-09-26,2011,149,1,4
ESP,2792,CUP,2011-09-26,2012,746,25,15
ESP,2792,CUP,2011-09-26,2013,871,23,10
ESP,2792,CUP,2011-09-26,2014,1062,18,27
ESP,2792,CUP,2011-09-26,2015,630,38,108
ESP,2792,CUP,2011-09-26,2016,517,156,141
ESP,2792,CUP,2011-09-26,2017,574,167,236
ESP,2792,CUP,2011-09-26,2018,303,48,220
ESP,2792,CUP,2011-09-26,2019,230,53,165
ESP,2792,CUP,2011-09-26,2020,252,121,123
ESP,2792,CUP,2011-09-26,2021,121,49,67
ESP,2792,CUP,2011-09-26,2022,101,42,50
ESP,2792,CUP,2011-09-26,2023,270,75,167
ESP,2804,Equo,2010-09-05,2011,1057,8,6
ESP,2804,Equo,2010-09-05,2012,763,2,39
ESP,2804,Equo,2010-09-05,2013,804,12,31
ESP,2804,Equo,2010-09-05,2014,621,6,50
ESP,2804,Equo,2010-09-05,2015,550,3,249
ESP,2804,Equo,2010-09-05,2016,667,40,159
ESP,2804,Equo,2010-09-05,2017,613,137,151
ESP,2804,Equo,2010-09-05,2018,609,145,141
ESP,2804,Equo,2010-09-05,2019,460,89,145
ESP,2804,Equo,2010-09-05,2020,237,48,64
ESP,2804,Equo,2010-09-05,2021,157,38,54
ESP,2804,Equo,2010-09-05,2022,99,15,38
ESP,2804,Equo,2010-09-05,2023,44,4,24
ESP,520,BNG,2010-09-17,2011,132,2,0
ESP,520,BNG,2010-09-17,2012,514,8,4
ESP,520,BNG,2010-09-17,2013,934,1,27
ESP,520,BNG,2010-09-17,2014,1304,6,158
ESP,520,BNG,2010-09-17,2015,1376,37,293
ESP,520,BNG,2010-09-17,2016,1532,155,496
ESP,520,BNG,2010-09-17,2017,1718,171,528
ESP,520,BNG,2010-09-17,2018,1620,154,359
ESP,520,BNG,2010-09-17,2019,2001,250,426
ESP,520,BNG,2010-09-17,2020,2300,421,467
ESP,520,BNG,2010-09-17,2021,1884,236,385
ESP,520,BNG,2010-09-17,2022,1706,210,397
ESP,520,BNG,2010-09-17,2023,1542,221,467
ESP,645,AP-P,2009-03-06,2009,799,31,2
ESP,645,AP-P,2009-03-06,2011,1772,2,0
ESP,645,AP-P,2009-03-06,2012,981,0,4
ESP,645,AP-P,2009-03-06,2013,788,1,8
ESP,645,AP-P,2009-03-06,2014,1344,3,27
ESP,645,AP-P,2009-03-06,2015,2339,316,903
ESP,645,AP-P,2009-03-06,2016,3035,476,1538
ESP,645,AP-P,2009-03-06,2017,1777,695,411
ESP,645,AP-P,2009-03-06,2018,1006,588,223
ESP,645,AP-P,2009-03-06,2019,1546,1028,196
ESP,645,AP-P,2009-03-06,2020,1799,1126,189
ESP,645,AP-P,2009-03-06,2021,2131,1354,281
ESP,645,AP-P,2009-03-06,2022,1392,1044,166
ESP,645,AP-P,2009-03-06,2023,1197,1020,101
ESP,757,ERC,2009-10-09,2009,320,0,234
ESP,757,ERC,2009-10-09,2011,751,15,200
ESP,757,ERC,2009-10-09,2012,518,14,82
ESP,757,ERC,2009-10-09,2013,362,18,50
ESP,757,ERC,2009-10-09,2014,306,11,18
ESP,757,ERC,2009-10-09,2015,1005,239,522
ESP,757,ERC,2009-10-09,2016,1112,419,601
ESP,757,ERC,2009-10-09,2017,1481,899,341
ESP,757,ERC,2009-10-09,2018,1356,550,498
ESP,757,ERC,2009-10-09,2019,1281,472,414
ESP,757,ERC,2009-10-09,2020,1020,472,107
ESP,757,ERC,2009-10-09,2021,1012,523,118
ESP,757,ERC,2009-10-09,2022,1080,540,135
ESP,757,ERC,2009-10-09,2023,1093,583,243
ESP,845,EA,2010-05-07,2017,61,2,14
ESP,845,EA,2010-05-07,2018,419,36,221
ESP,845,EA,2010-05-07,2019,365,21,192
ESP,845,EA,2010-05-07,2020,362,8,225
ESP,845,EA,2010-05-07,2021,311,30,189
ESP,845,EA,2010-05-07,2022,188,39,89
ESP,845,EA,2010-05-07,2023,281,42,205
ESP,902,PSOE,2009-04-24,2009,962,16,1
ESP,902,PSOE,2009-04-24,2011,1795,91,20
ESP,902,PSOE,2009-04-24,2012,1136,47,23
ESP,902,PSOE,2009-04-24,2013,1410,41,116
ESP,902,PSOE,2009-04-24,2014,777,20,100
ESP,902,PSOE,2009-04-24,2015,1175,361,459
ESP,902,PSOE,2009-04-24,2016,1051,424,367
ESP,902,PSOE,2009-04-24,2017,1184,422,507
ESP,902,PSOE,2009-04-24,2018,1111,673,278
ESP,902,PSOE,2009-04-24,2019,1834,1063,502
ESP,902,PSOE,2009-04-24,2020,1815,1125,251
ESP,902,PSOE,2009-04-24,2021,945,554,234
ESP,902,PSOE,2009-04-24,2022,1352,674,476
ESP,902,PSOE,2009-04-24,2023,1234,500,674
EST,113,ERe,2009-05-20,2009,68,14,0
EST,113,ERe,2009-05-20,2011,449,1,0
EST,113,ERe,2009-05-20,2012,212,0,2
EST,113,ERe,2009-05-20,2013,176,10,1
EST,113,ERe,2009-05-20,2014,264,24,18
EST,113,ERe,2009-05-20,2015,254,29,26
EST,113,ERe,2009-05-20,2016,264,12,92
EST,113,ERe,2009-05-20,2017,404,52,86
EST,113,ERe,2009-05-20,2018,632,63,92
EST,113,ERe,2009-05-20,2019,415,69,109
EST,113,ERe,2009-05-20,2020,607,189,142
EST,113,ERe,2009-05-20,2021,980,274,298
EST,113,ERe,2009-05-20,2022,832,138,354
EST,113,ERe,2009-05-20,2023,580,81,253
EST,1137,EK,2011-01-04,2011,36,0,3
EST,1137,EK,2011-01-04,2012,140,0,3
EST,1137,EK,2011-01-04,2013,118,0,0
EST,1137,EK,2011-01-04,2014,275,4,27
EST,1137,EK,2011-01-04,2015,327,1,35
EST,1137,EK,2011-01-04,2016,299,2,54
EST,1137,EK,2011-01-04,2017,593,21,107
EST,1137,EK,2011-01-04,2018,867,63,157
EST,1137,EK,2011-01-04,2019,675,120,252
EST,1137,EK,2011-01-04,2020,906,119,636
EST,1137,EK,2011-01-04,2021,806,118,494
EST,1137,EK,2011-01-04,2022,691,110,298
EST,1137,EK,2011-01-04,2023,624,106,196
EST,1448,SDE|M,2010-05-20,2011,115,0,0
EST,1448,SDE|M,2010-05-20,2012,118,0,4
EST,1448,SDE|M,2010-05-20,2013,445,1,20
EST,1448,SDE|M,2010-05-20,2014,294,2,48
EST,1448,SDE|M,2010-05-20,2015,237,23,64
EST,1448,SDE|M,2010-05-20,2016,446,55,134
EST,1448,SDE|M,2010-05-20,2017,494,58,217
EST,1448,SDE|M,2010-05-20,2018,535,55,140
EST,1448,SDE|M,2010-05-20,2019,604,135,132
EST,1448,SDE|M,2010-05-20,2020,554,72,77
EST,1448,SDE|M,2010-05-20,2021,880,81,203
EST,1448,SDE|M,2010-05-20,2022,1119,142,424
EST,1448,SDE|M,2010-05-20,2023,548,122,272
EST,1597,IRL,2010-02-02,2011,29,0,0
EST,1597,IRL,2010-02-02,2012,73,4,19
EST,1597,IRL,2010-02-02,2013,150,3,25
EST,1597,IRL,2010-02-02,2014,441,5,27
EST,1597,IRL,2010-02-02,2015,466,13,75
EST,1597,IRL,2010-02-02,2016,518,40,169
EST,1597,IRL,2010-02-02,2017,464,28,122
EST,1597,IRL,2010-02-02,2018,549,23,107
EST,1597,IRL,2010-02-02,2019,693,76,189
EST,1597,IRL,2010-02-02,2020,600,47,137
EST,1597,IRL,2010-02-02,2021,623,67,137
EST,1597,IRL,2010-02-02,2022,656,51,188
EST,1597,IRL,2010-02-02,2023,489,67,170
EST,219,EER,2010-04-02,2011,120,0,0
EST,219,EER,2010-04-02,2012,164,0,5
EST,219,EER,2010-04-02,2013,162,0,8
EST,219,EER,2010-04-02,2014,202,3,9
EST,219,EER,2010-04-02,2015,442,9,31
EST,219,EER,2010-04-02,2016,496,9,41
EST,219,EER,2010-04-02,2017,458,26,110
EST,219,EER,2010-04-02,2018,310,19,87
EST,219,EER,2010-04-02,2019,259,22,80
EST,219,EER,2010-04-02,2020,339,9,91
EST,219,EER,2010-04-02,2021,932,57,391
EST,219,EER,2010-04-02,2022,614,39,209
EST,219,EER,2010-04-02,2023,453,24,233
EST,2720,E200,2018-05-02,2018,167,33,58
EST,2720,E200,2018-05-02,2019,165,54,34
EST,2720,E200,2018-05-02,2020,141,12,49
EST,2720,E200,2018-05-02,2021,405,55,144
EST,2720,E200,2018-05-02,2022,497,80,191
EST,2720,E200,2018-05-02,2023,428,51,212
EST,417,ERa/EKR,2013-12-02,2013,14,0,2
EST,417,ERa/EKR,2013-12-02,2014,258,3,21
EST,417,ERa/EKR,2013-12-02,2015,537,14,43
EST,417,ERa/EKR,2013-12-02,2016,566,43,110
EST,417,ERa/EKR,2013-12-02,2017,580,37,69
EST,417,ERa/EKR,2013-12-02,2018,719,53,50
EST,417,ERa/EKR,2013-12-02,2019,605,81,68
EST,417,ERa/EKR,2013-12-02,2020,499,64,57
EST,417,ERa/EKR,2013-12-02,2021,497,52,44
EST,417,ERa/EKR,2013-12-02,2022,392,55,38
EST,417,ERa/EKR,2013-12-02,2023,391,94,99
FIN,1062,VIHR,2008-01-09,2009,190,0,12
FIN,1062,VIHR,2008-01-09,2011,611,6,6
FIN,1062,VIHR,2008-01-09,2012,769,15,14
FIN,1062,VIHR,2008-01-09,2013,674,15,25
FIN,1062,VIHR,2008-01-09,2014,726,6,63
FIN,1062,VIHR,2008-01-09,2015,1010,49,224
FIN,1062,VIHR,2008-01-09,2016,705,74,202
FIN,1062,VIHR,2008-01-09,2017,527,116,155
FIN,1062,VIHR,2008-01-09,2018,474,101,157
FIN,1062,VIHR,2008-01-09,2019,448,88,173
FIN,1062,VIHR,2008-01-09,2020,523,72,147
FIN,1062,VIHR,2008-01-09,2021,625,139,148
FIN,1062,VIHR,2008-01-09,2022,505,96,222
FIN,1062,VIHR,2008-01-09,2023,316,81,175
FIN,1118,KOK,2009-12-11,2009,4,0,1
FIN,1118,KOK,2009-12-11,2011,60,1,0
FIN,1118,KOK,2009-12-11,2012,124,15,1
FIN,1118,KOK,2009-12-11,2013,213,27,4
FIN,1118,KOK,2009-12-11,2014,242,14,13
FIN,1118,KOK,2009-12-11,2015,545,24,52
FIN,1118,KOK,2009-12-11,2016,780,57,214
FIN,1118,KOK,2009-12-11,2017,436,85,198
FIN,1118,KOK,2009-12-11,2018,378,92,96
FIN,1118,KOK,2009-12-11,2019,353,63,78
FIN,1118,KOK,2009-12-11,2020,407,85,117
FIN,1118,KOK,2009-12-11,2021,500,237,178
FIN,1118,KOK,2009-12-11,2022,383,174,160
FIN,1118,KOK,2009-12-11,2023,370,94,208
FIN,1292,DL|VAS,2009-03-25,2009,181,0,0
FIN,1292,DL|VAS,2009-03-25,2011,553,2,3
FIN,1292,DL|VAS,2009-03-25,2012,341,2,12
FIN,1292,DL|VAS,2009-03-25,2013,291,2,2
FIN,1292,DL|VAS,2009-03-25,2014,402,5,35
FIN,1292,DL|VAS,2009-03-25,2015,533,15,111
FIN,1292,DL|VAS,2009-03-25,2016,837,68,281
FIN,1292,DL|VAS,2009-03-25,2017,651,94,214
FIN,1292,DL|VAS,2009-03-25,2018,646,105,253
FIN,1292,DL|VAS,2009-03-25,2019,726,146,192
FIN,1292,DL|VAS,2009-03-25,2020,504,96,199
FIN,1292,DL|VAS,2009-03-25,2021,689,160,383
FIN,1292,DL|VAS,2009-03-25,2022,557,92,409
FIN,1292,DL|VAS,2009-03-25,2023,464,93,341
FIN,1463,KD,2009-10-05,2009,18,0,0
FIN,1463,KD,2009-10-05,2011,95,20,0
FIN,1463,KD,2009-10-05,2012,133,19,1
FIN,1463,KD,2009-10-05,2013,135,23,0
FIN,1463,KD,2009-10-05,2014,288,1,7
FIN,1463,KD,2009-10-05,2015,897,12,50
FIN,1463,KD,2009-10-05,2016,1139,11,241
FIN,1463,KD,2009-10-05,2017,1248,43,260
FIN,1463,KD,2009-10-05,2018,1387,53,289
FIN,1463,KD,2009-10-05,2019,1195,70,183
FIN,1463,KD,2009-10-05,2020,1288,168,125
FIN,1463,KD,2009-10-05,2021,1196,160,203
FIN,1463,KD,2009-10-05,2022,1086,95,184
FIN,1463,KD,2009-10-05,2023,792,37,219
FIN,200,SP|P,2009-11-27,2009,12,0,0
FIN,200,SP|P,2009-11-27,2011,398,2,5
FIN,200,SP|P,2009-11-27,2012,393,1,1
FIN,200,SP|P,2009-11-27,2013,412,1,4
FIN,200,SP|P,2009-11-27,2014,749,2,2
FIN,200,SP|P,2009-11-27,2015,818,22,13
FIN,200,SP|P,2009-11-27,2016,914,11,28
FIN,200,SP|P,2009-11-27,2017,1006,86,124
FIN,200,SP|P,2009-11-27,2018,1183,123,200
FIN,200,SP|P,2009-11-27,2019,1083,90,149
FIN,200,SP|P,2009-11-27,2020,556,53,59
FIN,200,SP|P,2009-11-27,2021,512,71,178
FIN,200,SP|P,2009-11-27,2022,476,81,207
FIN,200,SP|P,2009-11-27,2023,340,37,259
FIN,2801,LN,2018-03-28,2018,327,12,30
FIN,2801,LN,2018-03-28,2019,315,42,44
FIN,2801,LN,2018-03-28,2020,400,165,85
FIN,2801,LN,2018-03-28,2021,666,285,246
FIN,2801,LN,2018-03-28,2022,415,181,166
FIN,2801,LN,2018-03-28,2023,184,56,80
FIN,395,SSDP,2010-04-27,2011,273,4,7
FIN,395,SSDP,2010-04-27,2012,464,8,13
FIN,395,SSDP,2010-04-27,2013,304,9,11
FIN,395,SSDP,2010-04-27,2014,334,4,28
FIN,395,SSDP,2010-04-27,2015,556,63,120
FIN,395,SSDP,2010-04-27,2016,622,76,149
FIN,395,SSDP,2010-04-27,2017,654,81,247
FIN,395,SSDP,2010-04-27,2018,617,123,216
FIN,395,SSDP,2010-04-27,2019,760,120,340
FIN,395,SSDP,2010-04-27,2020,630,145,274
FIN,395,SSDP,2010-04-27,2021,855,286,412
FIN,395,SSDP,2010-04-27,2022,609,103,385
FIN,395,SSDP,2010-04-27,2023,645,109,466
FIN,585,RKP-SFP,2009-12-04,2009,4,0,0
FIN,585,RKP-SFP,2009-12-04,2011,126,0,0
FIN,585,RKP-SFP,2009-12-04,2012,82,0,2
FIN,585,RKP-SFP,2009-12-04,2013,109,4,8
FIN,585,RKP-SFP,2009-12-04,2014,141,3,18
FIN,585,RKP-SFP,2009-12-04,2015,210,4,43
FIN,585,RKP-SFP,2009-12-04,2016,305,5,66
FIN,585,RKP-SFP,2009-12-04,2017,343,17,72
FIN,585,RKP-SFP,2009-12-04,2018,437,54,69
FIN,585,RKP-SFP,2009-12-04,2019,529,52,121
FIN,585,RKP-SFP,2009-12-04,2020,553,30,112
FIN,585,RKP-SFP,2009-12-04,2021,851,150,277
FIN,585,RKP-SFP,2009-12-04,2022,776,86,236
FIN,585,RKP-SFP,2009-12-04,2023,528,56,211
FIN,94,KESK,2009-03-01,2009,277,1,0
FIN,94,KESK,2009-03-01,2011,310,6,0
FIN,94,KESK,2009-03-01,2012,306,0,0
FIN,94,KESK,2009-03-01,2013,482,0,2
FIN,94,KESK,2009-03-01,2014,546,2,29
FIN,94,KESK,2009-03-01,2015,313,9,28
FIN,94,KESK,2009-03-01,2016,372,32,70
FIN,94,KESK,2009-03-01,2017,445,54,162
FIN,94,KESK,2009-03-01,2018,399,74,234
FIN,94,KESK,2009-03-01,2019,547,94,329
FIN,94,KESK,2009-03-01,2020,603,107,220
FIN,94,KESK,2009-03-01,2021,543,267,198
FIN,94,KESK,2009-03-01,2022,401,107,240
FIN,94,KESK,2009-03-01,2023,340,121,195
FRA,1539,PS,2009-03-11,2009,174,44,1
FRA,1539,PS,2009-03-11,2010,1004,53,0
FRA,1539,PS,2009-03-11,2011,1118,70,4
FRA,1539,PS,2009-03-11,2012,1880,180,9
FRA,1539,PS,2009-03-11,2013,1463,190,12
FRA,1539,PS,2009-03-11,2014,558,96,27
FRA,1539,PS,2009-03-11,2015,843,83,382
FRA,1539,PS,2009-03-11,2016,1860,146,1165
FRA,1539,PS,2009-03-11,2017,828,186,343
FRA,1539,PS,2009-03-11,2018,227,29,60
FRA,1539,PS,2009-03-11,2019,609,242,244
FRA,1539,PS,2009-03-11,2020,820,193,352
