country_name_short,party_id,party_name_short,yt_page_created,year,yt_videos_n_yearly
HRV,1627,IDS,2007-10-12,2015,20
HRV,1627,IDS,2007-10-12,2016,47
HRV,1627,IDS,2007-10-12,2017,36
HRV,1627,IDS,2007-10-12,2018,32
HRV,1627,IDS,2007-10-12,2019,67
HRV,1627,IDS,2007-10-12,2020,52
HRV,1627,IDS,2007-10-12,2021,73
HRV,1627,IDS,2007-10-12,2022,86
HRV,1627,IDS,2007-10-12,2023,81
HRV,2134,HSU,2021-10-12,2021,3
HRV,2134,HSU,2021-10-12,2023,4
HRV,2135,HDSSB,2009-05-06,2009,33
HRV,2135,HDSSB,2009-05-06,2010,23
HRV,2135,HDSSB,2009-05-06,2011,30
HRV,2135,HDSSB,2009-05-06,2012,3
HRV,2135,HDSSB,2009-05-06,2013,1
HRV,2135,HDSSB,2009-05-06,2014,8
HRV,2135,HDSSB,2009-05-06,2015,24
HRV,2135,HDSSB,2009-05-06,2016,9
HRV,2135,HDSSB,2009-05-06,2017,6
HRV,2182,HL-LR,2010-09-23,2010,32
HRV,2182,HL-LR,2010-09-23,2011,64
HRV,2182,HL-LR,2010-09-23,2012,278
HRV,2182,HL-LR,2010-09-23,2013,318
HRV,2182,HL-LR,2010-09-23,2014,252
HRV,2182,HL-LR,2010-09-23,2015,138
HRV,2182,HL-LR,2010-09-23,2016,91
HRV,2182,HL-LR,2010-09-23,2017,10
HRV,2182,HL-LR,2010-09-23,2018,1
HRV,2182,HL-LR,2010-09-23,2019,1
HRV,2182,HL-LR,2010-09-23,2020,15
HRV,2612,ZiZi,2022-05-10,2022,26
HRV,2612,ZiZi,2022-05-10,2023,52
HRV,2614,NS,2015-08-19,2015,8
HRV,2615,Most,2012-12-14,2013,31
HRV,2615,Most,2012-12-14,2014,1
HRV,2615,Most,2012-12-14,2015,6
HRV,2615,Most,2012-12-14,2016,24
HRV,2615,Most,2012-12-14,2017,58
HRV,2615,Most,2012-12-14,2018,7
HRV,2615,Most,2012-12-14,2019,123
HRV,2615,Most,2012-12-14,2020,235
HRV,2615,Most,2012-12-14,2021,312
HRV,2615,Most,2012-12-14,2022,202
HRV,2615,Most,2012-12-14,2023,131
HRV,2628,MB,2015-10-19,2016,24
HRV,2628,MB,2015-10-19,2017,8
HRV,2628,MB,2015-10-19,2019,16
HRV,2628,MB,2015-10-19,2020,8
HRV,2628,MB,2015-10-19,2021,8
HRV,276,HDZ,2007-07-04,2012,26
HRV,276,HDZ,2007-07-04,2013,74
HRV,276,HDZ,2007-07-04,2014,746
HRV,276,HDZ,2007-07-04,2015,1022
HRV,276,HDZ,2007-07-04,2016,357
HRV,276,HDZ,2007-07-04,2017,104
HRV,276,HDZ,2007-07-04,2018,63
HRV,276,HDZ,2007-07-04,2019,234
HRV,276,HDZ,2007-07-04,2020,180
HRV,276,HDZ,2007-07-04,2021,188
HRV,276,HDZ,2007-07-04,2022,117
HRV,276,HDZ,2007-07-04,2023,108
HRV,2809,DP,2020-10-06,2020,101
HRV,2809,DP,2020-10-06,2021,163
HRV,2809,DP,2020-10-06,2022,290
HRV,2809,DP,2020-10-06,2023,259
HRV,2810,M!,2019-01-22,2019,11
HRV,2810,M!,2019-01-22,2020,169
HRV,2810,M!,2019-01-22,2021,433
HRV,2810,M!,2019-01-22,2022,205
HRV,2810,M!,2019-01-22,2023,53
HUN,1591,MSZP,2010-09-19,2010,66
HUN,1591,MSZP,2010-09-19,2011,609
HUN,1591,MSZP,2010-09-19,2012,769
HUN,1591,MSZP,2010-09-19,2013,1058
HUN,1591,MSZP,2010-09-19,2014,816
HUN,1591,MSZP,2010-09-19,2015,708
HUN,1591,MSZP,2010-09-19,2016,851
HUN,1591,MSZP,2010-09-19,2017,750
HUN,1591,MSZP,2010-09-19,2018,466
HUN,1591,MSZP,2010-09-19,2019,206
HUN,1591,MSZP,2010-09-19,2020,1096
HUN,1591,MSZP,2010-09-19,2021,1203
HUN,1591,MSZP,2010-09-19,2022,843
HUN,1591,MSZP,2010-09-19,2023,1037
HUN,1970,DK,2011-10-13,2011,101
HUN,1970,DK,2011-10-13,2012,505
HUN,1970,DK,2011-10-13,2013,465
HUN,1970,DK,2011-10-13,2014,571
HUN,1970,DK,2011-10-13,2015,474
HUN,1970,DK,2011-10-13,2016,45
HUN,1970,DK,2011-10-13,2017,17
HUN,1970,DK,2011-10-13,2018,266
HUN,1970,DK,2011-10-13,2019,236
HUN,1970,DK,2011-10-13,2020,600
HUN,1970,DK,2011-10-13,2021,63
HUN,1970,DK,2011-10-13,2022,356
HUN,1970,DK,2011-10-13,2023,341
HUN,2349,PM,2013-02-04,2013,38
HUN,2349,PM,2013-02-04,2014,34
HUN,2349,PM,2013-02-04,2015,17
HUN,2349,PM,2013-02-04,2016,21
HUN,2349,PM,2013-02-04,2017,16
HUN,2349,PM,2013-02-04,2018,114
HUN,2349,PM,2013-02-04,2019,72
HUN,2349,PM,2013-02-04,2020,21
HUN,2349,PM,2013-02-04,2021,47
HUN,2349,PM,2013-02-04,2022,99
HUN,2349,PM,2013-02-04,2023,577
HUN,2659,MM,2016-12-31,2017,101
HUN,2659,MM,2016-12-31,2018,78
HUN,2659,MM,2016-12-31,2019,43
HUN,2659,MM,2016-12-31,2020,9
HUN,2659,MM,2016-12-31,2021,68
HUN,2659,MM,2016-12-31,2022,131
HUN,2659,MM,2016-12-31,2023,120
HUN,2745,MHM,2018-07-16,2018,113
HUN,2745,MHM,2018-07-16,2019,207
HUN,2745,MHM,2018-07-16,2020,172
HUN,2745,MHM,2018-07-16,2021,382
HUN,2745,MHM,2018-07-16,2022,458
HUN,2745,MHM,2018-07-16,2023,542
HUN,403,LMP,2008-10-14,2008,1
HUN,403,LMP,2008-10-14,2009,28
HUN,403,LMP,2008-10-14,2010,194
HUN,403,LMP,2008-10-14,2011,288
HUN,403,LMP,2008-10-14,2012,424
HUN,403,LMP,2008-10-14,2013,284
HUN,403,LMP,2008-10-14,2014,523
HUN,403,LMP,2008-10-14,2015,734
HUN,403,LMP,2008-10-14,2016,551
HUN,403,LMP,2008-10-14,2017,449
HUN,403,LMP,2008-10-14,2018,306
HUN,403,LMP,2008-10-14,2019,278
HUN,403,LMP,2008-10-14,2020,499
HUN,403,LMP,2008-10-14,2021,280
HUN,403,LMP,2008-10-14,2022,198
HUN,403,LMP,2008-10-14,2023,266
HUN,434,KDNP,2010-02-23,2010,6
HUN,434,KDNP,2010-02-23,2011,164
HUN,434,KDNP,2010-02-23,2012,232
HUN,434,KDNP,2010-02-23,2013,273
HUN,434,KDNP,2010-02-23,2014,213
HUN,434,KDNP,2010-02-23,2015,149
HUN,434,KDNP,2010-02-23,2016,142
HUN,434,KDNP,2010-02-23,2017,122
HUN,434,KDNP,2010-02-23,2018,219
HUN,434,KDNP,2010-02-23,2019,282
HUN,434,KDNP,2010-02-23,2020,318
HUN,434,KDNP,2010-02-23,2021,191
HUN,434,KDNP,2010-02-23,2022,223
HUN,434,KDNP,2010-02-23,2023,195
HUN,600,Jobbik,2009-03-10,2020,206
HUN,600,Jobbik,2009-03-10,2021,753
HUN,600,Jobbik,2009-03-10,2022,478
HUN,600,Jobbik,2009-03-10,2023,626
HUN,870,FKgP,2013-03-18,2013,14
HUN,870,FKgP,2013-03-18,2014,18
HUN,921,Fi-MPSz,2015-12-17,2015,22
HUN,921,Fi-MPSz,2015-12-17,2016,462
HUN,921,Fi-MPSz,2015-12-17,2017,688
HUN,921,Fi-MPSz,2015-12-17,2018,879
HUN,921,Fi-MPSz,2015-12-17,2019,607
HUN,921,Fi-MPSz,2015-12-17,2020,482
HUN,921,Fi-MPSz,2015-12-17,2021,349
HUN,921,Fi-MPSz,2015-12-17,2022,262
HUN,921,Fi-MPSz,2015-12-17,2023,770
IRL,1014,SP,2015-06-20,2015,5
IRL,1014,SP,2015-06-20,2016,4
IRL,1393,FG,2008-06-11,2009,58
IRL,1393,FG,2008-06-11,2010,41
IRL,1393,FG,2008-06-11,2011,123
IRL,1393,FG,2008-06-11,2012,96
IRL,1393,FG,2008-06-11,2013,162
IRL,1393,FG,2008-06-11,2014,36
IRL,1393,FG,2008-06-11,2015,14
IRL,1393,FG,2008-06-11,2016,21
IRL,1393,FG,2008-06-11,2017,9
IRL,1393,FG,2008-06-11,2020,8
IRL,1393,FG,2008-06-11,2021,26
IRL,1393,FG,2008-06-11,2022,2
IRL,1393,FG,2008-06-11,2023,1
IRL,1573,Green,2007-04-06,2009,108
IRL,1573,Green,2007-04-06,2010,18
IRL,1573,Green,2007-04-06,2011,27
IRL,1573,Green,2007-04-06,2012,13
IRL,1573,Green,2007-04-06,2013,17
IRL,1573,Green,2007-04-06,2014,32
IRL,1573,Green,2007-04-06,2015,29
IRL,1573,Green,2007-04-06,2016,139
IRL,1573,Green,2007-04-06,2017,50
IRL,1573,Green,2007-04-06,2018,54
IRL,1573,Green,2007-04-06,2019,39
IRL,1573,Green,2007-04-06,2020,55
IRL,1573,Green,2007-04-06,2021,39
IRL,1573,Green,2007-04-06,2022,15
IRL,1573,Green,2007-04-06,2023,1
IRL,1804,PBPA,2014-10-24,2016,118
IRL,1804,PBPA,2014-10-24,2017,127
IRL,1804,PBPA,2014-10-24,2018,125
IRL,1804,PBPA,2014-10-24,2019,47
IRL,1804,PBPA,2014-10-24,2020,24
IRL,1804,PBPA,2014-10-24,2021,88
IRL,1804,PBPA,2014-10-24,2022,42
IRL,1804,PBPA,2014-10-24,2023,119
IRL,2217,SF,2007-01-11,2007,32
IRL,2217,SF,2007-01-11,2008,3
IRL,2217,SF,2007-01-11,2009,105
IRL,2217,SF,2007-01-11,2010,93
IRL,2217,SF,2007-01-11,2011,234
IRL,2217,SF,2007-01-11,2012,236
IRL,2217,SF,2007-01-11,2013,430
IRL,2217,SF,2007-01-11,2014,420
IRL,2217,SF,2007-01-11,2015,284
IRL,2217,SF,2007-01-11,2016,313
IRL,2217,SF,2007-01-11,2017,310
IRL,2217,SF,2007-01-11,2018,225
IRL,2217,SF,2007-01-11,2019,278
IRL,2217,SF,2007-01-11,2020,230
IRL,2217,SF,2007-01-11,2021,243
IRL,2217,SF,2007-01-11,2022,205
IRL,2217,SF,2007-01-11,2023,347
IRL,2619,DS,2015-07-19,2016,44
IRL,2619,DS,2015-07-19,2017,65
IRL,2619,DS,2015-07-19,2018,37
IRL,2619,DS,2015-07-19,2019,21
IRL,2619,DS,2015-07-19,2020,44
IRL,2619,DS,2015-07-19,2021,20
IRL,2619,DS,2015-07-19,2022,11
IRL,2619,DS,2015-07-19,2023,22
IRL,2622,IA,2015-12-04,2015,7
IRL,2622,IA,2015-12-04,2016,9
IRL,2795,A,2020-05-07,2020,49
IRL,2795,A,2020-05-07,2021,133
IRL,2795,A,2020-05-07,2022,111
IRL,2795,A,2020-05-07,2023,128
IRL,280,FF,2007-03-20,2009,1
IRL,280,FF,2007-03-20,2010,11
IRL,280,FF,2007-03-20,2011,53
IRL,280,FF,2007-03-20,2012,96
IRL,280,FF,2007-03-20,2013,112
IRL,280,FF,2007-03-20,2014,138
IRL,280,FF,2007-03-20,2015,271
IRL,280,FF,2007-03-20,2016,120
IRL,280,FF,2007-03-20,2017,75
IRL,280,FF,2007-03-20,2018,225
IRL,280,FF,2007-03-20,2019,119
IRL,280,FF,2007-03-20,2020,173
IRL,280,FF,2007-03-20,2021,242
IRL,280,FF,2007-03-20,2022,107
IRL,280,FF,2007-03-20,2023,34
IRL,318,Lab,2006-12-21,2007,101
IRL,318,Lab,2006-12-21,2008,136
IRL,318,Lab,2006-12-21,2009,125
IRL,318,Lab,2006-12-21,2010,610
IRL,318,Lab,2006-12-21,2011,343
IRL,318,Lab,2006-12-21,2012,591
IRL,318,Lab,2006-12-21,2013,363
IRL,318,Lab,2006-12-21,2014,269
IRL,318,Lab,2006-12-21,2015,154
IRL,318,Lab,2006-12-21,2016,78
IRL,318,Lab,2006-12-21,2017,29
IRL,318,Lab,2006-12-21,2018,47
IRL,318,Lab,2006-12-21,2019,10
IRL,318,Lab,2006-12-21,2020,52
IRL,318,Lab,2006-12-21,2021,17
IRL,318,Lab,2006-12-21,2022,14
IRL,318,Lab,2006-12-21,2023,4
ISL,1006,Sam,2009-01-24,2009,3
ISL,1006,Sam,2009-01-24,2013,18
ISL,1006,Sam,2009-01-24,2015,13
ISL,1006,Sam,2009-01-24,2016,27
ISL,1006,Sam,2009-01-24,2017,19
ISL,1006,Sam,2009-01-24,2018,5
ISL,1006,Sam,2009-01-24,2019,2
ISL,1006,Sam,2009-01-24,2020,40
ISL,1006,Sam,2009-01-24,2021,50
ISL,1006,Sam,2009-01-24,2022,20
ISL,1342,Sj,2009-04-16,2009,55
ISL,1342,Sj,2009-04-16,2010,4
ISL,1342,Sj,2009-04-16,2011,3
ISL,1342,Sj,2009-04-16,2012,1
ISL,1342,Sj,2009-04-16,2013,51
ISL,1342,Sj,2009-04-16,2014,79
ISL,1342,Sj,2009-04-16,2015,23
ISL,1342,Sj,2009-04-16,2016,3
ISL,1342,Sj,2009-04-16,2017,14
ISL,1342,Sj,2009-04-16,2018,7
ISL,1342,Sj,2009-04-16,2019,11
ISL,1342,Sj,2009-04-16,2020,8
ISL,1342,Sj,2009-04-16,2021,30
ISL,1342,Sj,2009-04-16,2022,7
ISL,1342,Sj,2009-04-16,2023,1
ISL,1455,FALSE,2007-05-07,2009,42
ISL,1455,FALSE,2007-05-07,2010,3
ISL,1455,FALSE,2007-05-07,2011,31
ISL,1455,FALSE,2007-05-07,2012,27
ISL,1455,FALSE,2007-05-07,2013,28
ISL,1455,FALSE,2007-05-07,2016,3
ISL,1455,FALSE,2007-05-07,2017,13
ISL,1455,FALSE,2007-05-07,2018,4
ISL,1455,FALSE,2007-05-07,2021,7
ISL,1455,FALSE,2007-05-07,2022,4
ISL,210,Graen,2012-03-16,2016,40
ISL,210,Graen,2012-03-16,2017,2
ISL,210,Graen,2012-03-16,2018,1
ISL,210,Graen,2012-03-16,2019,3
ISL,210,Graen,2012-03-16,2020,6
ISL,210,Graen,2012-03-16,2021,53
ISL,210,Graen,2012-03-16,2022,22
ISL,2204,BF,2012-09-20,2012,1
ISL,2204,BF,2012-09-20,2013,63
ISL,2204,BF,2012-09-20,2014,4
ISL,2204,BF,2012-09-20,2015,20
ISL,2204,BF,2012-09-20,2016,16
ISL,2204,BF,2012-09-20,2017,1
ISL,2205,Pi,2012-11-24,2012,2
ISL,2205,Pi,2012-11-24,2013,1
ISL,2205,Pi,2012-11-24,2016,15
ISL,2205,Pi,2012-11-24,2017,1
ISL,2205,Pi,2012-11-24,2018,70
ISL,2205,Pi,2012-11-24,2019,35
ISL,2205,Pi,2012-11-24,2020,9
ISL,2205,Pi,2012-11-24,2021,63
ISL,2205,Pi,2012-11-24,2022,33
ISL,2632,FlF,2017-07-26,2017,6
ISL,2632,FlF,2017-07-26,2018,1
ISL,2632,FlF,2017-07-26,2019,24
ISL,2632,FlF,2017-07-26,2021,15
ISL,2632,FlF,2017-07-26,2022,1
ISL,2632,FlF,2017-07-26,2023,18
ISL,2633,V,2016-04-10,2016,21
ISL,2633,V,2016-04-10,2018,11
ISL,2633,V,2016-04-10,2019,11
ISL,2633,V,2016-04-10,2020,8
ISL,2633,V,2016-04-10,2021,30
ISL,2633,V,2016-04-10,2022,5
ISL,2633,V,2016-04-10,2023,3
ISL,2655,M,2019-03-04,2020,13
ISL,2655,M,2019-03-04,2021,66
ISL,2655,M,2019-03-04,2023,10
ISL,587,B-H,2009-03-08,2009,44
ISR,1303,YaToMe,2015-03-01,2015,23
ISR,1357,HaLe-T|RZP,2019-01-31,2019,32
ISR,1357,HaLe-T|RZP,2019-01-31,2020,3
ISR,1357,HaLe-T|RZP,2019-01-31,2021,38
ISR,1357,HaLe-T|RZP,2019-01-31,2022,15
ISR,1357,HaLe-T|RZP,2019-01-31,2023,287
ISR,1419,Meretz,2020-04-25,2020,107
ISR,1419,Meretz,2020-04-25,2021,74
ISR,1419,Meretz,2020-04-25,2022,3
ISR,1419,Meretz,2020-04-25,2023,96
ISR,1816,YB,2010-12-22,2012,66
ISR,1816,YB,2010-12-22,2013,29
ISR,1816,YB,2010-12-22,2014,7
ISR,1816,YB,2010-12-22,2015,33
ISR,1870,Kadima,2015-03-01,2015,23
ISR,2320,Hat,2015-03-01,2015,23
ISR,2321,YA,2012-01-09,2012,102
ISR,2321,YA,2012-01-09,2013,99
ISR,2321,YA,2012-01-09,2014,192
ISR,2321,YA,2012-01-09,2015,322
ISR,2321,YA,2012-01-09,2016,37
ISR,2321,YA,2012-01-09,2017,31
ISR,2321,YA,2012-01-09,2018,23
ISR,2321,YA,2012-01-09,2019,59
ISR,2321,YA,2012-01-09,2020,133
ISR,2321,YA,2012-01-09,2021,41
ISR,2321,YA,2012-01-09,2022,74
ISR,2321,YA,2012-01-09,2023,78
ISR,2410,Kulanu,2010-11-19,2010,25
ISR,2410,Kulanu,2010-11-19,2011,2
ISR,2410,Kulanu,2010-11-19,2013,1
ISR,2410,Kulanu,2010-11-19,2014,3
ISR,2410,Kulanu,2010-11-19,2015,9
ISR,2410,Kulanu,2010-11-19,2016,17
ISR,2410,Kulanu,2010-11-19,2017,3
ISR,2410,Kulanu,2010-11-19,2018,1
ISR,2410,Kulanu,2010-11-19,2019,29
ISR,2410,Kulanu,2010-11-19,2020,18
ISR,2410,Kulanu,2010-11-19,2021,13
ISR,2410,Kulanu,2010-11-19,2022,8
ISR,2410,Kulanu,2010-11-19,2023,7
ISR,244,Ma|Av,2011-08-14,2011,41
ISR,244,Ma|Av,2011-08-14,2012,206
ISR,244,Ma|Av,2011-08-14,2013,21
ISR,244,Ma|Av,2011-08-14,2014,1
ISR,244,Ma|Av,2011-08-14,2016,15
ISR,244,Ma|Av,2011-08-14,2018,1
ISR,244,Ma|Av,2011-08-14,2019,58
ISR,244,Ma|Av,2011-08-14,2021,40
ISR,244,Ma|Av,2011-08-14,2022,36
ISR,2725,KL,2019-01-16,2019,183
ISR,2725,KL,2019-01-16,2020,156
ISR,2725,KL,2019-01-16,2021,91
ISR,2725,KL,2019-01-16,2022,51
ISR,2725,KL,2019-01-16,2023,83
ISR,2835,NH,2011-03-15,2011,86
ISR,2835,NH,2011-03-15,2012,27
ISR,2835,NH,2011-03-15,2013,10
ISR,2835,NH,2011-03-15,2014,5
ISR,2835,NH,2011-03-15,2017,6
ISR,2835,NH,2011-03-15,2018,8
ISR,2835,NH,2011-03-15,2019,9
ISR,2835,NH,2011-03-15,2020,70
ISR,2835,NH,2011-03-15,2021,115
ISR,2835,NH,2011-03-15,2022,82
ISR,2835,NH,2011-03-15,2023,91
ISR,678,L,2006-06-15,2010,19
ISR,678,L,2006-06-15,2014,3
ISR,678,L,2006-06-15,2015,74
ISR,678,L,2006-06-15,2016,19
ISR,678,L,2006-06-15,2017,7
ISR,678,L,2006-06-15,2018,1
ISR,678,L,2006-06-15,2019,298
ISR,678,L,2006-06-15,2020,66
ISR,678,L,2006-06-15,2021,12
ISR,678,L,2006-06-15,2022,24
ISR,678,L,2006-06-15,2023,21
ISR,732,R|H,2008-12-22,2008,9
ISR,732,R|H,2008-12-22,2009,72
ISR,732,R|H,2008-12-22,2010,5
ISR,732,R|H,2008-12-22,2011,1
ISR,732,R|H,2008-12-22,2012,17
ISR,732,R|H,2008-12-22,2013,11
ISR,732,R|H,2008-12-22,2014,3
ISR,732,R|H,2008-12-22,2015,2
ISR,788,Shas,2012-01-27,2012,47
ISR,788,Shas,2012-01-27,2013,61
ISR,788,Shas,2012-01-27,2018,7
ITA,1030,SVP,2008-08-25,2011,1
ITA,1030,SVP,2008-08-25,2012,2
ITA,1030,SVP,2008-08-25,2013,3
ITA,1030,SVP,2008-08-25,2018,2
ITA,1030,SVP,2008-08-25,2019,1
ITA,1030,SVP,2008-08-25,2023,4
ITA,1296,R,2011-06-14,2011,19
ITA,1296,R,2011-06-14,2012,26
ITA,1296,R,2011-06-14,2013,11
ITA,1296,R,2011-06-14,2014,3
ITA,1296,R,2011-06-14,2015,30
ITA,1296,R,2011-06-14,2016,5
ITA,1296,R,2011-06-14,2017,19
ITA,1296,R,2011-06-14,2018,11
ITA,1296,R,2011-06-14,2019,9
ITA,1296,R,2011-06-14,2020,50
ITA,1296,R,2011-06-14,2021,38
ITA,1296,R,2011-06-14,2022,56
ITA,1296,R,2011-06-14,2023,67
ITA,1321,PRC,2007-04-03,2007,12
ITA,1321,PRC,2007-04-03,2008,5
ITA,1321,PRC,2007-04-03,2009,12
ITA,1321,PRC,2007-04-03,2010,6
ITA,1321,PRC,2007-04-03,2011,87
ITA,1321,PRC,2007-04-03,2012,41
ITA,1321,PRC,2007-04-03,2013,9
ITA,1321,PRC,2007-04-03,2014,4
ITA,1321,PRC,2007-04-03,2015,17
ITA,1321,PRC,2007-04-03,2016,14
ITA,1321,PRC,2007-04-03,2017,77
ITA,1321,PRC,2007-04-03,2018,39
ITA,1321,PRC,2007-04-03,2019,38
ITA,1321,PRC,2007-04-03,2020,119
ITA,1321,PRC,2007-04-03,2021,67
ITA,1321,PRC,2007-04-03,2022,61
ITA,1321,PRC,2007-04-03,2023,120
ITA,1436,LN,2008-02-29,2008,813
ITA,1436,LN,2008-02-29,2009,777
ITA,1436,LN,2008-02-29,2010,303
ITA,1436,LN,2008-02-29,2011,569
ITA,1436,LN,2008-02-29,2012,1020
ITA,1436,LN,2008-02-29,2013,1747
ITA,1436,LN,2008-02-29,2014,1290
ITA,1436,LN,2008-02-29,2015,1369
ITA,1436,LN,2008-02-29,2016,778
ITA,1436,LN,2008-02-29,2017,392
ITA,1436,LN,2008-02-29,2018,182
ITA,1436,LN,2008-02-29,2019,206
ITA,1436,LN,2008-02-29,2020,97
ITA,1661,PdCI,2022-03-23,2022,19
ITA,1661,PdCI,2022-03-23,2023,7
ITA,2153,CD,2012-12-28,2012,7
ITA,2153,CD,2012-12-28,2013,252
ITA,2153,CD,2012-12-28,2014,58
ITA,2153,CD,2012-12-28,2015,62
ITA,2153,CD,2012-12-28,2016,27
ITA,2153,CD,2012-12-28,2017,31
ITA,2153,CD,2012-12-28,2018,8
ITA,2153,CD,2012-12-28,2019,1
ITA,2153,CD,2012-12-28,2021,2
ITA,2153,CD,2012-12-28,2023,10
ITA,2154,FdI,2012-12-21,2012,2
ITA,2154,FdI,2012-12-21,2013,214
ITA,2154,FdI,2012-12-21,2014,140
ITA,2154,FdI,2012-12-21,2015,198
ITA,2154,FdI,2012-12-21,2016,50
ITA,2154,FdI,2012-12-21,2017,138
ITA,2154,FdI,2012-12-21,2018,103
ITA,2154,FdI,2012-12-21,2019,1173
ITA,2154,FdI,2012-12-21,2020,1706
ITA,2154,FdI,2012-12-21,2021,1525
ITA,2154,FdI,2012-12-21,2022,1513
ITA,2154,FdI,2012-12-21,2023,1048
ITA,2155,M5S,2013-03-16,2016,398
ITA,2155,M5S,2013-03-16,2017,808
ITA,2155,M5S,2013-03-16,2018,1089
ITA,2155,M5S,2013-03-16,2019,898
ITA,2155,M5S,2013-03-16,2020,620
ITA,2155,M5S,2013-03-16,2021,237
ITA,2155,M5S,2013-03-16,2022,608
ITA,2155,M5S,2013-03-16,2023,1837
ITA,2156,SC,2012-03-26,2012,32
ITA,2156,SC,2012-03-26,2013,18
ITA,226,UC,2016-10-20,2016,17
ITA,226,UC,2016-10-20,2017,31
ITA,226,UC,2016-10-20,2018,74
ITA,226,UC,2016-10-20,2019,75
ITA,226,UC,2016-10-20,2020,61
ITA,226,UC,2016-10-20,2021,93
ITA,226,UC,2016-10-20,2022,82
ITA,226,UC,2016-10-20,2023,37
ITA,2671,USEI,2017-04-07,2017,5
ITA,2671,USEI,2017-04-07,2018,53
ITA,2671,USEI,2017-04-07,2019,3
ITA,2671,USEI,2017-04-07,2020,11
ITA,2671,USEI,2017-04-07,2021,2
ITA,2671,USEI,2017-04-07,2022,32
ITA,2737,EU,2017-12-17,2017,1
ITA,2737,EU,2017-12-17,2018,41
ITA,2737,EU,2017-12-17,2019,76
ITA,2737,EU,2017-12-17,2020,216
ITA,2737,EU,2017-12-17,2021,92
ITA,2737,EU,2017-12-17,2022,107
ITA,2737,EU,2017-12-17,2023,215
ITA,2794,IV,2019-03-11,2019,143
ITA,2794,IV,2019-03-11,2020,853
ITA,2794,IV,2019-03-11,2021,1081
ITA,2794,IV,2019-03-11,2022,887
ITA,2794,IV,2019-03-11,2023,225
ITA,373,AN,2006-08-21,2007,79
ITA,373,AN,2006-08-21,2008,70
ITA,373,AN,2006-08-21,2009,14
ITA,382,PD,2012-11-16,2012,5
ITA,382,PD,2012-11-16,2013,21
ITA,382,PD,2012-11-16,2015,57
ITA,382,PD,2012-11-16,2016,100
ITA,382,PD,2012-11-16,2017,575
ITA,382,PD,2012-11-16,2018,653
ITA,382,PD,2012-11-16,2019,183
ITA,382,PD,2012-11-16,2020,181
ITA,382,PD,2012-11-16,2021,160
ITA,382,PD,2012-11-16,2022,111
ITA,382,PD,2012-11-16,2023,95
ITA,465,S,2016-04-29,2016,13
ITA,465,S,2016-04-29,2017,121
ITA,465,S,2016-04-29,2018,28
ITA,465,S,2016-04-29,2019,28
ITA,465,S,2016-04-29,2020,42
ITA,465,S,2016-04-29,2021,28
ITA,465,S,2016-04-29,2022,33
ITA,465,S,2016-04-29,2023,25
ITA,596,FI-PdL,2013-09-18,2013,2
ITA,693,IdV,2014-06-27,2014,304
ITA,693,IdV,2014-06-27,2015,341
ITA,693,IdV,2014-06-27,2016,174
ITA,910,FdV,2019-04-16,2019,24
ITA,910,FdV,2019-04-16,2020,8
ITA,910,FdV,2019-04-16,2021,19
ITA,910,FdV,2019-04-16,2022,97
ITA,910,FdV,2019-04-16,2023,37
ITA,927,AIE,2017-11-20,2017,2
ITA,927,AIE,2017-11-20,2018,2
ITA,927,AIE,2017-11-20,2019,3
ITA,927,AIE,2017-11-20,2020,3
ITA,974,UV,2011-05-06,2011,100
ITA,974,UV,2011-05-06,2012,27
ITA,974,UV,2011-05-06,2014,26
ITA,974,UV,2011-05-06,2015,7
ITA,974,UV,2011-05-06,2018,63
ITA,974,UV,2011-05-06,2020,54
ITA,974,UV,2011-05-06,2021,25
ITA,974,UV,2011-05-06,2022,3
JPN,1193,LDP,2007-11-07,2007,23
JPN,1193,LDP,2007-11-07,2008,87
JPN,1193,LDP,2007-11-07,2009,217
JPN,1193,LDP,2007-11-07,2010,567
JPN,1193,LDP,2007-11-07,2011,558
JPN,1193,LDP,2007-11-07,2012,519
JPN,1193,LDP,2007-11-07,2013,424
JPN,1193,LDP,2007-11-07,2014,370
JPN,1193,LDP,2007-11-07,2015,330
JPN,1193,LDP,2007-11-07,2016,424
JPN,1193,LDP,2007-11-07,2017,311
JPN,1193,LDP,2007-11-07,2018,232
JPN,1193,LDP,2007-11-07,2019,302
JPN,1193,LDP,2007-11-07,2020,220
JPN,1193,LDP,2007-11-07,2021,199
JPN,1193,LDP,2007-11-07,2022,209
JPN,1193,LDP,2007-11-07,2023,184
JPN,1540,JCP,2007-12-26,2007,2
JPN,1540,JCP,2007-12-26,2008,338
JPN,1540,JCP,2007-12-26,2009,320
JPN,1540,JCP,2007-12-26,2010,315
JPN,1540,JCP,2007-12-26,2011,351
JPN,1540,JCP,2007-12-26,2012,428
JPN,1540,JCP,2007-12-26,2013,544
JPN,1540,JCP,2007-12-26,2014,731
JPN,1540,JCP,2007-12-26,2015,1053
JPN,1540,JCP,2007-12-26,2016,1136
JPN,1540,JCP,2007-12-26,2017,936
JPN,1540,JCP,2007-12-26,2018,1204
JPN,1540,JCP,2007-12-26,2019,1112
JPN,1540,JCP,2007-12-26,2020,1000
JPN,1540,JCP,2007-12-26,2021,1110
JPN,1540,JCP,2007-12-26,2022,1112
JPN,1540,JCP,2007-12-26,2023,949
