country_name_short,party_id,party_name,party_name_english,party_name_short,party_created_date,party_end_date,website,fb_handle,fb_scraping,fb_status,fb_account_type,fb_page_created,fb_date_min,fb_date_max,fb_posts_n,fb_collection_update,insta_handle,insta_scraping,insta_status,insta_account_type,insta_page_created,insta_date_min,insta_date_max,insta_posts_n,insta_type_img_n,insta_type_vid_n,insta_type_car_n,insta_collection_update,tw_handle,tw_scraping,tw_status,tw_account_type,tw_page_created,tw_date_min,tw_date_max,tw_posts_n,tw_collection_update,yt_scraping,yt_channel_id,yt_channel_url,yt_status,yt_account_type,yt_page_created,yt_date_min,yt_date_max,yt_videos_n,yt_collection_update
NLD,1409,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,VVD,1948-01-24,NA,https://www.vvd.nl/,VVD,TRUE,Collection completed,party,2010-04-23,2011-02-15,2023-12-31,2309,2023-12-31,vvd,TRUE,Collection completed,party,2014-03-03,2014-03-03,2014-03-03,1433,848,470,115,2023-12-31,vvd,TRUE,Collection partial,party,2007-07-20,2007-07-20,2023-06-13,14898,2023-06-13,TRUE,UCZean7nAZKDGIHANq-MuaGA,@vvdtube,Collection completed,party,2008-07-17,2009-05-16,2023-12-13,496,2023-12-31
NLD,1501,Partij voor de Vrijheid,Party for Freedom,PVV,2006-02-22,NA,https://www.pvv.nl/,geertwilders,TRUE,Collection completed,leader,2016-07-08,2016-08-25,2023-12-31,9130,2023-12-31,geertwilders,TRUE,Collection completed,leader,2016-11-16,2016-11-16,2016-11-16,1635,1202,431,2,2023-12-31,geertwilderspvv,TRUE,Collection completed,leader,2009-05-22,2009-05-22,2023-12-31,13274,2023-12-31,TRUE,UCCEuhjaT09ArS77AJm6etXw,@pvvpers,Collection completed,party,2010-03-10,2010-03-10,2023-12-28,1042,2023-12-31
NLD,2109,50PLUS,50PLUS,50+,2009-01-01,NA,https://50pluspartij.nl/,50PLUSpartij,FALSE,Collection not completed,party,NA,NA,NA,NA,2023-12-31,50plus_partij,FALSE,Other,party,NA,NA,NA,NA,NA,NA,NA,2023-12-31,50pluspartij,TRUE,Collection completed,party,2010-12-06,2010-12-06,2023-12-09,3302,2023-12-31,TRUE,UCiP-CqypEq2a2JbtHT0ADDw,@50pluspartij85,Collection completed,party,2020-07-21,2020-08-01,2023-11-15,225,2023-12-31
NLD,2641,Beweging DENK,Think,DENK,2015-02-09,NA,https://www.bewegingdenk.nl/,DenkNL,TRUE,Collection completed,party,2015-02-09,2015-02-11,2023-12-28,3498,2023-12-31,denknl,TRUE,Collection completed,party,2016-01-20,2016-01-20,2016-01-20,1911,550,1302,59,2023-12-31,DenkNL,TRUE,Collection partial,party,2015-02-11,2015-02-11,2023-06-13,3306,2023-06-13,TRUE,UC0fLlFEG_gEVedsO-ouVm4Q,@denktv,Collection completed,party,2015-02-04,2015-06-02,2023-12-26,1393,2023-12-31
NLD,2642,Forum voor Democratie,Forum for Democracy,FvD,2016-09-01,NA,https://fvd.nl/,forumvoordemocratie,TRUE,Collection completed,party,2014-12-11,2015-03-31,2023-12-31,6509,2023-12-31,fvdnl,TRUE,Collection completed,party,2016-11-11,2016-11-11,2016-11-11,2467,1109,1244,114,2023-12-31,fvdemocratie,TRUE,Collection completed,party,2014-10-20,2014-10-20,2023-12-31,9723,2023-12-31,TRUE,UC9H9K7oSpte0uWBofdW4UiA,@forumdemocratie,Collection completed,party,2015-06-03,2015-06-03,2023-12-25,1821,2023-12-31
NLD,2735,Volt Nederland,Volt Netherlands,VN,2018-06-23,NA,https://voltnederland.org/,VoltNederland,TRUE,Collection completed,party,2017-11-09,2017-11-19,2023-12-25,1700,2023-12-31,voltnederland,TRUE,Collection completed,party,2018-08-29,2018-08-29,2018-08-29,1104,441,422,241,2023-12-31,voltnederland,TRUE,Collection completed,party,2018-03-17,2018-03-17,2023-06-08,4114,2023-12-31,TRUE,UCyczP3mO2CDr9k9JbBEB8vA,@voltnederland,Collection completed,party,2018-03-14,2018-05-27,2023-12-14,347,2023-12-31
NLD,2823,Juiste Antwoord21,Right Answer 2021,JA21,2020-12-18,NA,https://ja21.nl/,juisteantwoord,TRUE,Collection completed,party,2020-12-06,2020-12-18,2023-12-31,1795,2023-12-31,juisteantwoord,TRUE,Collection completed,party,2020-12-19,2020-12-19,2020-12-19,1498,823,540,135,2023-12-31,JuisteAntwoord,TRUE,Collection completed,party,2020-12-18,2020-12-18,2023-12-31,2965,2023-12-31,TRUE,UCefm-CCsWsWWQeCYf1Ozp_g,@ja21official,Collection completed,party,2021-01-28,2021-01-29,2023-12-29,429,2023-12-31
NLD,2824,BoerBurgerBeweging,Farmer-Citizen Movement,BBB,2019-11-01,NA,https://boerburgerbeweging.nl/,BoerBurgerBeweging,TRUE,Collection completed,party,2019-04-11,2019-06-14,2023-12-24,2564,2023-12-31,boerburgerbeweging,TRUE,Collection completed,party,2020-12-04,2020-12-04,2020-12-04,1062,501,446,115,2023-12-31,BoerBurgerB,TRUE,Collection completed,party,2019-06-14,2019-06-14,2023-12-31,9308,2023-12-31,TRUE,UCfM3wJkxDt3q_MdnemGgKsw,@boerburgerbewegingbbb,Collection completed,party,2019-05-27,2019-10-17,2023-12-20,199,2023-12-31
NOR,81,Sosialistisk Venstreparti,Socialist Left Party,SV,1975-03-16,NA,https://www.sv.no/,SVparti,TRUE,Collection completed,party,2008-09-30,2008-10-01,2023-12-24,6795,2023-12-31,svparti,TRUE,Collection completed,party,2012-08-15,2012-08-15,2012-08-15,3125,2222,618,285,2023-12-31,SVparti,TRUE,Collection completed,party,2009-01-07,2009-01-07,2023-12-03,11365,2023-12-31,TRUE,UC_PfNC5D8vchim4WCJKPzow,@svnett,Collection completed,party,2008-10-08,2009-05-11,2023-10-31,226,2023-12-31
NOR,104,Det norske Arbeiderparti,Norwegian Labour Party,DNA,1887-08-21,NA,https://www.arbeiderpartiet.no/,Arbeiderpartiet,TRUE,Collection completed,party,2010-01-04,2010-01-25,2023-12-31,5885,2023-12-31,arbeiderpartiet,TRUE,Collection completed,party,2012-06-29,2012-06-29,2012-06-29,2157,1526,417,214,2023-12-31,Arbeiderpartiet,TRUE,Collection completed,party,2008-10-02,2008-10-02,2023-05-05,4936,2023-12-31,TRUE,UCc3O4JZQ28cnCutQTTg6Z4g,@arbeiderpartiet,Collection completed,party,2007-04-14,2007-04-16,2023-11-26,2125,2023-12-31
NOR,351,Fremskrittspartiet,Progress Party,Fr,1973-04-08,NA,https://www.frp.no/,fremskrittspartiet,TRUE,Collection completed,party,2008-04-09,2009-04-26,2023-12-31,6657,2023-12-31,fremskrittspartiet,TRUE,Collection completed,party,2012-06-14,2012-06-14,2012-06-14,1512,1294,147,71,2023-12-31,frp_no,TRUE,Collection completed,party,2010-10-01,2010-10-01,2018-04-29,1422,2023-12-31,TRUE,UCl0o8rHGO4iE9TJzYbXA_3g,@fremskrittspartiet,Collection completed,party,2007-04-21,2009-01-30,2023-05-01,1786,2023-12-31
NOR,647,Venstre,Liberal Party of Norway,V,1884-06-28,NA,https://www.venstre.no/,venstre.no,TRUE,Collection completed,party,2008-02-08,2009-02-12,2023-12-31,3328,2023-12-31,venstre.no,TRUE,Collection completed,party,2013-03-08,2013-03-08,2013-03-08,1232,690,192,350,2023-12-31,Venstre,TRUE,Collection completed,party,2009-01-28,2009-01-28,2023-11-14,11856,2023-12-31,TRUE,UCn2WkYmj8TjD33FXwB7iFUA,@venstreno,Collection completed,party,2007-04-11,2022-10-14,2023-11-14,52,2023-12-31
NOR,702,Senterpartiet,Centre Party,Sp,1920-06-19,NA,https://www.senterpartiet.no/,senterpartiet,TRUE,Collection completed,party,2008-04-14,2009-01-17,2023-12-31,2888,2023-12-31,senterparti,TRUE,Collection completed,party,2014-06-06,2014-06-06,2014-06-06,421,310,63,48,2023-12-31,Senterpartiet,TRUE,Collection completed,party,2009-07-10,2009-07-10,2021-06-05,3833,2023-12-31,TRUE,UC2laeMLdNjoKx091XbhgnSQ,@senterpartiet,Collection completed,party,2007-04-25,2013-04-05,2023-10-23,368,2023-12-31
NOR,1435,Høyre,Conservative Party,H,1884-08-25,NA,https://hoyre.no/,hoyre,TRUE,Collection completed,party,2008-04-06,2009-03-11,2023-12-31,7409,2023-12-31,hoyre,TRUE,Collection completed,party,2012-10-29,2012-10-29,2012-10-29,2311,2065,200,46,2023-12-31,Hoyre,TRUE,Collection completed,party,2010-05-08,2010-05-08,2022-12-16,4812,2023-12-31,TRUE,UCk2BUTIRDlIA6I2C6UUNWWQ,@hoyre,Collection completed,party,2007-04-27,2015-08-07,2023-12-20,322,2023-12-31
NOR,1538,Kristelig Folkeparti,Christian Democratic Party,KrF,1933-09-04,NA,https://krf.no/,kristeligfolkeparti,TRUE,Collection completed,party,2008-01-30,2008-06-05,2023-12-31,3270,2023-12-31,krfnorge,TRUE,Collection completed,party,2017-01-20,2017-01-20,2017-01-20,477,320,122,35,2023-12-31,KrFNorge,TRUE,Collection completed,party,2009-04-27,2009-04-27,2022-02-18,1200,2023-12-31,TRUE,UCQz2ly10aNqfY4U-MVPU4uw,@kristeligfolkeparti,Collection completed,party,2009-07-29,2013-08-05,2022-04-01,167,2023-12-31
NOR,1638,Rød Valgallianse,Red Electoral Alliance,RV,2007-03-11,NA,https://roedt.no/,Roedt,TRUE,Collection completed,party,2008-06-03,2008-06-04,2023-12-31,9089,2023-12-31,stemroedt,TRUE,Collection completed,party,2015-04-07,2015-04-07,2015-04-07,2595,1541,933,121,2023-12-31,Raudt,TRUE,Collection completed,party,2009-01-04,2009-01-04,2023-12-31,6714,2023-12-31,TRUE,UCnXkBK4rTokTs13KboQDb_A,@rdt-video,Collection completed,party,2011-05-07,2012-11-13,2023-12-26,519,2023-12-31
NOR,2254,Miljøpartiet De Grønne,Green Party,MDG,1988-10-29,NA,https://www.mdg.no/,miljopartietdegronne,TRUE,Collection completed,party,2009-01-30,2009-08-07,2023-12-31,3543,2023-12-31,degronne,TRUE,Collection completed,party,2018-02-15,2018-02-15,2018-02-15,768,355,193,220,2023-12-31,Partiet,TRUE,Collection completed,party,2008-11-26,2008-11-26,2023-11-21,17867,2023-12-31,TRUE,UCCLhS9eXnZEFMxSC-Wv-xZg,@mdgkanalen,Collection completed,party,2008-10-29,2013-07-16,2023-12-19,129,2023-12-31
NZL,114,Māori Party,Maori Party,MP,2004-07-07,NA,https://www.maoriparty.org.nz/,MaoriParty,TRUE,Collection completed,party,2011-01-31,2011-02-02,2023-12-30,6496,2023-12-31,maori_party,TRUE,Collection completed,party,2018-05-10,2018-05-10,2018-05-10,934,387,337,210,2023-12-31,Maori_Party,TRUE,Collection completed,party,2011-02-08,2011-02-08,2023-11-29,2223,2023-12-31,TRUE,UCRdKSAr6go-3bTSJUZMoXGg,@maoriparty,Collection completed,party,2008-06-19,2008-07-14,2014-09-17,156,2023-12-31
NZL,354,Progressive Party,Progressive Party,PP,2020-01-01,NA,https://www.progressiveparty.co.nz/,progressivepartynz,TRUE,Collection completed,party,2020-06-10,2020-07-14,2023-12-26,46,2023-12-31,progressive_party_aotearoa,TRUE,Collection completed,party,2023-09-02,2023-09-02,2023-09-02,15,15,0,0,2023-12-31,ProAotearoa,TRUE,Collection completed,party,2020-09-16,2020-09-16,2020-10-12,5,2023-12-31,TRUE,UC8swwCyHoA8KyG1uOu9NlEw,@progressivepartyaotearoa8254,Collection completed,party,2020-10-07,2020-10-09,2023-08-17,2,2023-12-31
NZL,617,ACT New Zealand,ACT New Zealand,ACT,1994-01-01,NA,https://www.act.org.nz/,actparty,TRUE,Collection completed,party,2009-06-16,2009-06-16,2023-12-31,5670,2023-12-31,actnewzealand,TRUE,Collection completed,party,2019-06-09,2019-06-09,2019-06-09,1240,933,183,124,2023-12-31,actparty,TRUE,Collection completed,party,2009-03-20,2009-03-20,2023-12-30,4470,2023-12-31,TRUE,UCckaX40msHD_vg6iDupfIHA,@actnewzealand,Collection completed,party,2019-02-01,2019-06-04,2023-10-11,207,2023-12-31
NZL,878,Labour Party,Labour Party,LP,1916-07-07,NA,https://www.labour.org.nz/,NZLabourParty,TRUE,Collection completed,party,2010-03-04,2011-01-24,2023-12-31,8887,2023-12-31,nzlabour,TRUE,Collection completed,party,2014-07-01,2014-07-01,2014-07-01,3006,2355,331,320,2023-12-31,nzlabour,TRUE,Collection completed,party,2010-02-16,2010-02-16,2023-12-14,9612,2023-12-31,TRUE,UCiz_HNe4CVNzP-yeYoFydQw,@labournz,Collection completed,party,2007-02-02,2011-05-02,2023-09-19,447,2023-12-31
NZL,891,New Zealand First Party,New Zealand First Party,NZFP,1993-07-18,NA,https://www.nzfirst.nz/,NZFirst,TRUE,Collection completed,party,2013-10-08,2014-04-27,2023-12-31,4904,2023-12-31,newzealandfirst,TRUE,Collection completed,party,2017-02-07,2017-02-07,2017-02-07,506,342,107,57,2023-12-31,nzfirst,TRUE,Collection completed,party,2019-05-30,2019-05-30,2023-12-31,594,2023-12-31,TRUE,UC8PPX2ej6D_77czqEJp46dA,@nzfirst,Collection completed,party,2007-07-25,2008-03-28,2023-12-30,221,2023-12-31
NZL,997,National Party,National Party,NP,1936-05-14,NA,https://www.national.org.nz/,NZNATS,TRUE,Collection completed,party,2010-12-10,2011-03-10,2023-12-31,7821,2023-12-31,nznationalparty,TRUE,Collection completed,party,2017-03-23,2017-03-23,2017-03-23,2358,1580,603,175,2023-12-31,NZNationalParty,TRUE,Collection completed,party,2009-01-15,2009-01-15,2023-12-31,15285,2023-12-31,TRUE,UCWdJ3BxqWopIdJ7J_BNu1zQ,@nznats,Collection completed,party,2006-08-06,2006-10-09,2023-12-07,2202,2023-12-31
NZL,1171,Green Party,Green Party,Greens,1990-05-26,NA,https://www.greens.org.nz/,nzgreenparty,TRUE,Collection completed,party,2008-03-02,2008-04-18,2023-12-31,7605,2023-12-31,nzgreenparty,TRUE,Collection completed,party,2013-05-31,2013-05-31,2013-05-31,2946,1869,627,450,2023-12-31,NZGreens,TRUE,Collection completed,party,2009-02-09,2009-02-09,2023-12-22,16820,2023-12-31,TRUE,UCHMJ7z-9wxGvWVljzfntFVQ,@nzgreenparty,Collection completed,party,2007-05-30,2007-09-14,2023-08-09,590,2023-12-31
NZL,1313,United Future New Zealand,United Future New Zealand,UFNZ,2000-01-01,2017-11-14,NA,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,UnitedFutureNZ,TRUE,Collection completed,party,2009-11-14,2009-11-14,2009-12-10,7,2023-12-31,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
NZL,1972,Mana Party,Mana Party,Mana,2011-04-23,2021-05-03,website non available,ManaMovement,TRUE,Collection completed,party,2011-04-26,2011-04-29,2023-11-26,4165,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,ManaParty,TRUE,Collection completed,party,2011-04-27,2011-04-27,2011-11-24,210,2023-12-31,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
POL,207,Samoobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic Poland,SRP,1992-01-10,NA,https://samoobronarp.org/,SamoobronaRP,TRUE,Collection completed,party,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,SamoobronaRP,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCQirHoDn74-6r4bJD-mV13g,@samoobronarp-1992,Collection completed,party,2023-07-18,2023-07-23,2023-08-21,5,2023-12-31
POL,512,Platforma Obywatelska,Civic Platform,PO,2001-01-24,NA,https://platforma.org/,PlatformaObywatelska,TRUE,Collection completed,party,2009-07-13,2009-07-13,2023-12-31,10674,2023-12-31,platformaobywatelska,TRUE,Collection completed,party,2014-03-14,2014-03-14,2014-03-14,2112,1199,613,300,2023-12-31,Platforma_org,TRUE,Collection completed,party,2009-07-02,2009-07-02,2023-12-30,44335,2023-12-31,TRUE,UCT7iDAFxSlN1UHw86s42bFg,@platformarp,Collection completed,party,2011-02-24,2011-03-14,2023-12-31,2120,2023-12-31
POL,528,Prawo i Sprawiedliwość,Law and Justice,PiS,2001-06-13,NA,https://pis.org.pl/,pisorgpl,TRUE,Collection completed,party,2009-10-14,2009-10-15,2023-12-31,12451,2023-12-31,pisorgpl,TRUE,Collection completed,party,2015-07-11,2015-07-11,2015-07-11,2464,1204,361,899,2023-12-31,pisorgpl,TRUE,Collection completed,party,2009-01-16,2009-01-16,2023-12-30,68010,2023-12-31,TRUE,UC4GvtI6k6GP7A0u06ECbvlg,@pisorgpl,Collection completed,party,2010-11-17,2010-11-17,2023-12-29,3022,2023-12-31
POL,629,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,SLD,1991-07-01,NA,website non available,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,__lewica,TRUE,Collection completed,party,2019-07-19,2019-07-19,2019-07-19,1413,844,365,204,2023-12-31,__Lewica,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCxtA77vg23IFD8HvZ0AeaMg,@lewicaa,Collection completed,party,2008-02-07,2008-02-10,2023-12-20,3113,2023-12-31
POL,664,Polskie Stronnictwo Ludowe,Polish People's Party,PSL,1895-01-01,NA,https://www.psl.pl/,nowePSL,TRUE,Collection completed,party,2009-11-17,2009-11-17,2023-12-31,7567,2023-12-31,nowePSL,TRUE,Collection completed,party,2017-08-25,2017-08-25,2017-08-25,1124,666,206,252,2023-12-31,nowepsl,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCXc-P-zdIoukvoT-ZXM1Ziw,@nowepsl,Collection completed,party,2014-02-06,2014-02-06,2023-06-30,283,2023-12-31
POL,900,Mniejszość niemiecka w Polsce,German minority,MN,1990-01-01,NA,NA,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,mniejszoscniemiecka,TRUE,Collection completed,party,2015-05-26,2015-05-26,2015-05-26,600,359,135,106,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
POL,987,Liga Polskich Rodzin,League of Polish Families,LPR,2001-05-30,NA,https://e-lpr.pl/,Liga-Polskich-Rodzin,FALSE,Collection not completed,party,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
POL,1104,Demokratyczna | Wolności | Unia,Democratic | Freedom | Union,D|W|U,1994-03-20,2005-05-09,NA,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
POL,1140,Socjaldemokracja Polska,Social Democracy of Poland,SDPL,2004-03-26,NA,http://sdpl.pl/,partiaSDPL,TRUE,Collection completed,party,2021-12-13,2022-01-21,2023-01-17,17,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
POL,1945,Twój Ruch (Palikota),Your (Palikot's) Movement,RP,2011-06-24,NA,NA,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,TRUE,UCGf0ED-eHx8Phn4Hkzxd-wg,@ruchpalikota24,Collection completed,party,2011-10-21,2011-10-28,2014-02-05,697,2023-12-31
POL,2398,Ruch Narodowy,National Movement,RN,2012-11-11,NA,https://ruch-narodowy.pl/,RuchNarodowy,TRUE,Collection completed,NA,2016-12-07,2016-12-10,2023-12-31,4270,2023-12-31,ruchnarodowy_,TRUE,Collection completed,party,2019-06-26,2019-06-26,2019-06-26,1247,702,217,328,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,TRUE,UCPlMLzsJbojltA5Stx7lWjw,@ruchnarodowypl,Collection completed,party,2013-06-09,2013-06-12,2022-10-20,424,2023-12-31
POL,2600,Kukiz'15,Kukiz'15,K,2015-05-01,NA,http://kukiz15.org/,KUKIZ15,TRUE,Collection completed,party,2015-02-04,2015-02-08,2023-11-16,8491,2023-12-31,KUKIZ15,TRUE,Collection completed,party,2016-03-07,2016-03-07,2016-03-07,383,373,3,7,2023-12-31,KUKIZ15,TRUE,Collection completed,party,2016-01-08,2016-01-08,2021-03-12,4561,2023-12-31,TRUE,UC_Sf76Wa_r3cQkIqpwaSR_Q,@kukiz15official,Collection completed,party,2015-10-12,2015-10-12,2019-09-02,157,2023-12-31
POL,2601,Nowoczesna,Modern,N,2015-05-01,NA,https://nowoczesna.org/,Nowoczesna.oficjalnie,TRUE,Collection completed,party,2015-04-21,2015-04-27,2023-12-31,3980,2023-12-31,mlodzi.nowoczesni,TRUE,Collection completed,party,2018-04-10,2018-04-10,2018-04-10,1439,1235,60,144,2023-12-31,Nowoczesna,TRUE,Collection completed,party,2015-05-05,2015-05-05,2023-12-26,20294,2023-12-31,TRUE,UCAI7Jv_Gn8lIDqVcz1a-kpw,@nowoczesnapl_oficjalnie,Collection completed,party,2015-05-29,2015-06-10,2023-08-30,784,2023-12-31
POL,2602,Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja KORWiN,Coalition for the Renewal of the Republic -- Liberty and Hope,KORWIN,2015-01-22,NA,https://wolnosc.pl/?fbclid=IwAR3vUUwqMbO0aUNn4b--PtzrvMJXvv3sUS3GOWVRmuvZjSgb4WJA5etslD4,nowa.nadzieja.mentzen.korwin,TRUE,Collection completed,party,2015-01-16,2015-01-22,2023-12-31,14495,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,Nowa_Nadzieja_,TRUE,Collection completed,party,2019-10-09,2019-10-09,2023-12-30,3016,2023-12-31,FALSE,NA,NA,Other,party,NA,NA,NA,NA,2023-12-31
POL,2740,Wiosna,Spring,WIO,2019-02-03,2021-06-11,NA,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
POL,2790,Lewica Razem,Left Together,LR,2015-05-16,NA,https://partiarazem.pl/,partiarazem,TRUE,Collection completed,party,2015-03-17,2015-03-18,2023-12-30,4745,2023-12-31,partiarazem,TRUE,Collection completed,party,2015-03-27,2015-03-27,2015-03-27,2930,1624,946,360,2023-12-31,partiarazem,TRUE,Collection completed,party,2015-03-22,2015-03-22,2023-12-30,13853,2023-12-31,TRUE,UC0_HxMeYxDY-8-6NJ_umSVA,@partiarazempl,Collection completed,party,2015-09-07,2015-09-08,2023-12-12,1650,2023-12-31
PRT,107,Partido Popular Monárquico,Popular Monarchist Party,PPM,1974-05-23,NA,https://ppmonarquico.pt/,PartidoPopularMonarquico,FALSE,Collection not completed,party,NA,NA,NA,NA,2023-12-31,ppm_partido_popular_monarquico,TRUE,Collection completed,party,2019-02-02,2019-02-02,2019-02-02,19,16,2,1,2023-12-31,PPMonarquico,TRUE,Collection completed,party,2010-02-01,2010-02-01,2019-04-28,406,2023-12-31,TRUE,UCqAu9xVkVbum3PKEk4iKEyw,@ppm-lisboa,Collection completed,party,2023-02-15,2023-03-21,2023-04-22,3,2023-12-31
PRT,251,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,CDS-PP,1974-07-19,NA,https://www.cds.pt/,CDSPP,TRUE,Collection completed,party,2014-12-11,2015-02-06,2023-12-30,5850,2023-12-31,cds_pp,TRUE,Collection completed,party,2015-03-13,2015-03-13,2015-03-13,3276,2066,638,572,2023-12-31,_CDSPP,TRUE,Collection partial,party,2009-02-02,2009-02-02,2022-10-09,9458,2022-10-10,TRUE,UC6lFx2F-zcUN240ebh0MXqQ,@cds-pp,Collection completed,party,2018-02-08,2018-03-09,2023-12-28,1831,2023-12-31
PRT,514,Partido Comunista Português,Portuguese Communist Party,PCP,1921-03-06,NA,https://www.pcp.pt/,pcp.pt,TRUE,Collection completed,party,2016-01-20,2017-10-31,2023-12-31,9624,2023-12-31,pcp.pt,TRUE,Collection completed,party,2019-10-07,2019-10-07,2019-10-07,5292,3228,894,1170,2023-12-31,pcp_pt,TRUE,Collection partial,party,2009-05-13,2009-05-13,2022-10-10,8504,2022-10-10,TRUE,UC4uS0WJVijZukDpEikxMZtw,@pcppt,Collection completed,party,2007-07-20,2007-07-25,2023-12-31,9326,2023-12-31
PRT,557,Bloco de Esquerda,Bloc of the Left,BE,1999-03-24,NA,https://www.bloco.org/,Blocodeesquerdaoficial,TRUE,Collection completed,party,2020-11-16,2020-11-16,2023-12-30,2293,2023-12-31,blocodeesquerdaoficial,TRUE,Collection completed,party,2012-08-16,2012-08-16,2012-08-16,2433,898,599,936,2023-12-31,BlocoDeEsquerda,TRUE,Collection completed,party,2021-02-25,2021-02-25,2023-12-30,2859,2023-12-31,TRUE,UC1Emfo0P3xQQIAqE2pCnUyA,@bloco_de_esquerda,Collection completed,party,2007-11-07,2009-11-27,2023-12-30,2432,2023-12-31
PRT,725,Partido Socialista,Socialist Party,PS,1973-04-19,NA,https://ps.pt/,SedeNacionalPartidoSocialista,TRUE,Collection completed,party,2011-01-06,2011-03-14,2023-12-30,12597,2023-12-31,partido_socialista,TRUE,Collection completed,party,2016-10-26,2016-10-26,2016-10-26,4251,2774,742,735,2023-12-31,psocialista,TRUE,Collection completed,party,2011-11-15,2011-11-15,2023-12-30,17161,2023-12-31,TRUE,UCRRkd6UY6x1cXm1nYyOxC8Q,@partidosocialistaportugal,Collection completed,party,2007-05-10,2018-07-19,2023-12-30,19722,2023-12-31
PRT,1273,Partido Social Democrata,Social Democratic Party,PSD,1974-05-06,NA,https://www.psd.pt/,ppdpsd,TRUE,Collection completed,party,2010-05-17,2010-05-19,2023-12-31,18152,2023-12-31,partidosocialdemocrata,TRUE,Collection completed,party,2013-12-13,2013-12-13,2013-12-13,2902,1766,426,710,2023-12-31,ppdpsd,TRUE,Collection completed,party,2009-02-11,2009-02-11,2023-12-31,17861,2023-12-31,TRUE,UCDGALS7HkNcKE15G89WORCA,@ppdpsdnacional,Collection completed,party,2011-08-26,2011-10-14,2023-12-31,11792,2023-12-31
PRT,1295,Coligação Democrático Unitária,Unified Democratic Coalition,CDU,1987-01-01,NA,https://www.cdu.pt/,CDUPCPPEV,TRUE,Collection completed,party,2011-04-19,2011-04-19,2023-12-31,2988,2023-12-31,CDUPCPPEV,TRUE,Collection completed,party,2015-09-21,2015-09-21,2015-09-21,1214,631,242,341,2023-12-31,CDUPCPPEV,TRUE,Collection partial,coalition,2015-04-14,2015-04-14,2019-10-12,2470,2022-10-10,TRUE,UCN7b3HDK5TZkFAT2-R18ugg,@cdupcppevpt,Collection completed,party,2011-04-16,2011-04-18,2023-12-31,977,2023-12-31
