country_name_short,party_id,party_name_short,yt_page_created,week,yt_videos_n_weekly
HRV,1493,SPH,2007-03-05,2011-05-08,1
HRV,1493,SPH,2007-03-05,2011-05-22,7
HRV,1493,SPH,2007-03-05,2011-05-29,2
HRV,1493,SPH,2007-03-05,2011-06-05,1
HRV,1493,SPH,2007-03-05,2011-06-12,1
HRV,1493,SPH,2007-03-05,2011-06-26,3
HRV,1493,SPH,2007-03-05,2011-07-10,3
HRV,1493,SPH,2007-03-05,2011-07-17,4
HRV,1493,SPH,2007-03-05,2011-07-24,3
HRV,1493,SPH,2007-03-05,2011-07-31,1
HRV,1493,SPH,2007-03-05,2011-08-14,1
HRV,1493,SPH,2007-03-05,2011-09-11,1
HRV,1493,SPH,2007-03-05,2011-09-25,8
HRV,1493,SPH,2007-03-05,2011-10-09,1
HRV,1493,SPH,2007-03-05,2011-10-16,1
HRV,1493,SPH,2007-03-05,2011-10-23,1
HRV,1493,SPH,2007-03-05,2011-12-04,2
HRV,1493,SPH,2007-03-05,2011-12-18,1
HRV,1493,SPH,2007-03-05,2012-01-15,1
HRV,1493,SPH,2007-03-05,2012-01-22,1
HRV,1493,SPH,2007-03-05,2012-01-29,1
HRV,1493,SPH,2007-03-05,2012-02-05,1
HRV,1493,SPH,2007-03-05,2012-03-11,1
HRV,1493,SPH,2007-03-05,2012-04-22,1
HRV,1493,SPH,2007-03-05,2012-04-29,1
HRV,1493,SPH,2007-03-05,2012-05-06,1
HRV,1493,SPH,2007-03-05,2012-05-27,3
HRV,1493,SPH,2007-03-05,2012-06-10,1
HRV,1493,SPH,2007-03-05,2012-07-08,1
HRV,1493,SPH,2007-03-05,2012-08-26,2
HRV,1493,SPH,2007-03-05,2012-09-09,1
HRV,1493,SPH,2007-03-05,2012-09-30,2
HRV,1493,SPH,2007-03-05,2013-01-06,1
HRV,1493,SPH,2007-03-05,2013-03-24,3
HRV,1493,SPH,2007-03-05,2013-03-31,4
HRV,1493,SPH,2007-03-05,2013-04-07,14
HRV,1493,SPH,2007-03-05,2013-04-14,5
HRV,1493,SPH,2007-03-05,2013-05-05,1
HRV,1493,SPH,2007-03-05,2013-05-12,3
HRV,1493,SPH,2007-03-05,2013-05-19,2
HRV,1493,SPH,2007-03-05,2013-06-02,5
HRV,1493,SPH,2007-03-05,2013-07-07,1
HRV,1493,SPH,2007-03-05,2013-07-14,1
HRV,1493,SPH,2007-03-05,2013-11-24,3
HRV,1493,SPH,2007-03-05,2013-12-01,1
HRV,1493,SPH,2007-03-05,2013-12-15,1
HRV,1493,SPH,2007-03-05,2014-02-16,4
HRV,1493,SPH,2007-03-05,2014-02-23,1
HRV,1493,SPH,2007-03-05,2014-03-30,3
HRV,1493,SPH,2007-03-05,2014-04-06,1
HRV,1493,SPH,2007-03-05,2014-04-20,2
HRV,1493,SPH,2007-03-05,2014-05-04,3
HRV,1493,SPH,2007-03-05,2014-05-11,9
HRV,1493,SPH,2007-03-05,2014-05-18,2
HRV,1493,SPH,2007-03-05,2014-05-25,1
HRV,1493,SPH,2007-03-05,2014-06-01,1
HRV,1493,SPH,2007-03-05,2014-11-23,1
HRV,1493,SPH,2007-03-05,2015-02-08,1
HRV,1493,SPH,2007-03-05,2015-02-22,1
HRV,1493,SPH,2007-03-05,2015-03-15,2
HRV,1493,SPH,2007-03-05,2015-03-29,2
HRV,1493,SPH,2007-03-05,2015-04-26,2
HRV,1493,SPH,2007-03-05,2015-05-03,1
HRV,1493,SPH,2007-03-05,2015-05-17,1
HRV,1493,SPH,2007-03-05,2015-06-07,1
HRV,1493,SPH,2007-03-05,2015-06-14,1
HRV,1493,SPH,2007-03-05,2015-07-19,1
HRV,1493,SPH,2007-03-05,2015-07-26,1
HRV,1493,SPH,2007-03-05,2015-08-16,1
HRV,1493,SPH,2007-03-05,2015-08-23,1
HRV,1493,SPH,2007-03-05,2015-08-30,2
HRV,1493,SPH,2007-03-05,2015-09-06,1
HRV,1493,SPH,2007-03-05,2015-09-20,3
HRV,1493,SPH,2007-03-05,2015-09-27,2
HRV,1493,SPH,2007-03-05,2015-10-04,2
HRV,1493,SPH,2007-03-05,2015-10-18,2
HRV,1493,SPH,2007-03-05,2015-10-25,1
HRV,1493,SPH,2007-03-05,2015-11-01,4
HRV,1493,SPH,2007-03-05,2015-11-08,1
HRV,1493,SPH,2007-03-05,2016-01-31,1
HRV,1493,SPH,2007-03-05,2016-03-20,1
HRV,1493,SPH,2007-03-05,2016-03-27,2
HRV,1493,SPH,2007-03-05,2016-04-17,2
HRV,1493,SPH,2007-03-05,2016-06-05,1
HRV,1493,SPH,2007-03-05,2016-08-07,2
HRV,1493,SPH,2007-03-05,2016-08-14,2
HRV,1493,SPH,2007-03-05,2016-08-28,2
HRV,1493,SPH,2007-03-05,2016-09-04,1
HRV,1493,SPH,2007-03-05,2016-11-27,1
HRV,1493,SPH,2007-03-05,2017-10-15,1
HRV,1493,SPH,2007-03-05,2017-11-12,1
HRV,1493,SPH,2007-03-05,2018-01-14,1
HRV,1493,SPH,2007-03-05,2018-03-11,2
HRV,1493,SPH,2007-03-05,2018-04-22,2
HRV,1493,SPH,2007-03-05,2018-05-27,1
HRV,1493,SPH,2007-03-05,2018-06-10,1
HRV,1493,SPH,2007-03-05,2018-11-11,7
HRV,1493,SPH,2007-03-05,2019-03-03,1
HRV,1493,SPH,2007-03-05,2019-04-28,2
HRV,1493,SPH,2007-03-05,2019-05-05,6
HRV,1493,SPH,2007-03-05,2019-05-12,14
HRV,1493,SPH,2007-03-05,2019-12-15,1
HRV,1493,SPH,2007-03-05,2020-03-08,1
HRV,1493,SPH,2007-03-05,2020-03-15,5
HRV,1493,SPH,2007-03-05,2020-03-22,3
HRV,1493,SPH,2007-03-05,2020-03-29,5
HRV,1493,SPH,2007-03-05,2020-04-05,3
HRV,1493,SPH,2007-03-05,2020-04-12,7
HRV,1493,SPH,2007-03-05,2020-04-19,4
HRV,1493,SPH,2007-03-05,2020-04-26,6
HRV,1493,SPH,2007-03-05,2020-05-03,8
HRV,1493,SPH,2007-03-05,2020-05-10,3
HRV,1493,SPH,2007-03-05,2020-05-17,2
HRV,1493,SPH,2007-03-05,2020-05-24,4
HRV,1493,SPH,2007-03-05,2020-05-31,2
HRV,1493,SPH,2007-03-05,2020-06-07,4
HRV,1493,SPH,2007-03-05,2020-06-14,11
HRV,1493,SPH,2007-03-05,2020-06-21,4
HRV,1493,SPH,2007-03-05,2020-06-28,4
HRV,1493,SPH,2007-03-05,2020-07-12,2
HRV,1493,SPH,2007-03-05,2020-08-30,1
HRV,1493,SPH,2007-03-05,2020-10-04,5
HRV,1493,SPH,2007-03-05,2020-10-25,1
HRV,1493,SPH,2007-03-05,2020-11-01,3
HRV,1493,SPH,2007-03-05,2020-11-08,12
HRV,1493,SPH,2007-03-05,2020-11-15,2
HRV,1493,SPH,2007-03-05,2020-12-06,16
HRV,1493,SPH,2007-03-05,2020-12-13,4
HRV,1493,SPH,2007-03-05,2020-12-20,1
HRV,1493,SPH,2007-03-05,2020-12-27,1
HRV,1493,SPH,2007-03-05,2021-01-17,6
HRV,1493,SPH,2007-03-05,2021-01-24,6
HRV,1493,SPH,2007-03-05,2021-01-31,6
HRV,1493,SPH,2007-03-05,2021-02-07,3
HRV,1493,SPH,2007-03-05,2021-02-14,1
HRV,1493,SPH,2007-03-05,2021-02-21,4
HRV,1493,SPH,2007-03-05,2021-02-28,5
HRV,1493,SPH,2007-03-05,2021-03-07,6
HRV,1493,SPH,2007-03-05,2021-03-14,5
HRV,1493,SPH,2007-03-05,2021-03-21,6
HRV,1493,SPH,2007-03-05,2021-04-04,10
HRV,1493,SPH,2007-03-05,2021-04-11,3
HRV,1493,SPH,2007-03-05,2021-04-18,5
HRV,1493,SPH,2007-03-05,2021-04-25,1
HRV,1493,SPH,2007-03-05,2021-05-02,1
HRV,1493,SPH,2007-03-05,2021-05-09,1
HRV,1493,SPH,2007-03-05,2021-05-16,2
HRV,1493,SPH,2007-03-05,2021-05-23,2
HRV,1493,SPH,2007-03-05,2021-05-30,3
HRV,1493,SPH,2007-03-05,2021-06-06,4
HRV,1493,SPH,2007-03-05,2021-06-20,5
HRV,1493,SPH,2007-03-05,2021-06-27,1
HRV,1493,SPH,2007-03-05,2021-07-04,6
HRV,1493,SPH,2007-03-05,2021-07-11,7
HRV,1493,SPH,2007-03-05,2021-09-12,1
HRV,1493,SPH,2007-03-05,2021-09-19,7
HRV,1493,SPH,2007-03-05,2021-09-26,1
HRV,1493,SPH,2007-03-05,2021-10-03,3
HRV,1493,SPH,2007-03-05,2021-10-10,6
HRV,1493,SPH,2007-03-05,2021-10-17,4
HRV,1493,SPH,2007-03-05,2021-10-24,5
HRV,1493,SPH,2007-03-05,2021-10-31,7
HRV,1493,SPH,2007-03-05,2021-11-07,6
HRV,1493,SPH,2007-03-05,2021-11-21,2
HRV,1493,SPH,2007-03-05,2021-11-28,7
HRV,1493,SPH,2007-03-05,2021-12-05,5
HRV,1493,SPH,2007-03-05,2021-12-12,7
HRV,1493,SPH,2007-03-05,2022-01-16,7
HRV,1493,SPH,2007-03-05,2022-01-23,5
HRV,1493,SPH,2007-03-05,2022-01-30,3
HRV,1493,SPH,2007-03-05,2022-02-06,5
HRV,1493,SPH,2007-03-05,2022-02-13,4
HRV,1493,SPH,2007-03-05,2022-02-20,3
HRV,1493,SPH,2007-03-05,2022-02-27,2
HRV,1493,SPH,2007-03-05,2022-03-06,2
HRV,1493,SPH,2007-03-05,2022-03-13,3
HRV,1493,SPH,2007-03-05,2022-03-20,4
HRV,1493,SPH,2007-03-05,2022-03-27,1
HRV,1493,SPH,2007-03-05,2022-04-03,3
HRV,1493,SPH,2007-03-05,2022-04-17,3
HRV,1493,SPH,2007-03-05,2022-04-24,3
HRV,1493,SPH,2007-03-05,2022-05-01,4
HRV,1493,SPH,2007-03-05,2022-05-08,3
HRV,1493,SPH,2007-03-05,2022-05-15,2
HRV,1493,SPH,2007-03-05,2022-05-29,3
HRV,1493,SPH,2007-03-05,2022-06-05,2
HRV,1493,SPH,2007-03-05,2022-06-12,1
HRV,1493,SPH,2007-03-05,2022-06-26,1
HRV,1493,SPH,2007-03-05,2022-07-03,2
HRV,1493,SPH,2007-03-05,2022-07-10,7
HRV,1493,SPH,2007-03-05,2022-08-28,1
HRV,1493,SPH,2007-03-05,2022-09-04,1
HRV,1493,SPH,2007-03-05,2022-09-11,3
HRV,1493,SPH,2007-03-05,2022-09-18,7
HRV,1493,SPH,2007-03-05,2022-09-25,1
HRV,1493,SPH,2007-03-05,2022-10-02,1
HRV,1493,SPH,2007-03-05,2022-10-09,2
HRV,1493,SPH,2007-03-05,2022-10-16,6
HRV,1493,SPH,2007-03-05,2022-10-23,2
HRV,1493,SPH,2007-03-05,2022-10-30,2
HRV,1493,SPH,2007-03-05,2022-11-13,2
HRV,1493,SPH,2007-03-05,2022-11-20,3
HRV,1493,SPH,2007-03-05,2022-11-27,5
HRV,1493,SPH,2007-03-05,2022-12-04,4
HRV,1493,SPH,2007-03-05,2022-12-11,7
HRV,1493,SPH,2007-03-05,2023-01-15,4
HRV,1493,SPH,2007-03-05,2023-01-22,5
HRV,1493,SPH,2007-03-05,2023-01-29,2
HRV,1493,SPH,2007-03-05,2023-02-05,4
HRV,1493,SPH,2007-03-05,2023-02-12,2
HRV,1493,SPH,2007-03-05,2023-02-19,2
HRV,1493,SPH,2007-03-05,2023-02-26,2
HRV,1493,SPH,2007-03-05,2023-03-05,3
HRV,1493,SPH,2007-03-05,2023-03-12,4
HRV,1493,SPH,2007-03-05,2023-03-19,1
HRV,1493,SPH,2007-03-05,2023-03-26,2
HRV,1493,SPH,2007-03-05,2023-04-09,2
HRV,1493,SPH,2007-03-05,2023-04-16,2
HRV,1493,SPH,2007-03-05,2023-04-23,2
HRV,1493,SPH,2007-03-05,2023-04-30,4
HRV,1493,SPH,2007-03-05,2023-05-07,4
HRV,1493,SPH,2007-03-05,2023-05-14,2
HRV,1493,SPH,2007-03-05,2023-05-21,3
HRV,1493,SPH,2007-03-05,2023-05-28,3
HRV,1493,SPH,2007-03-05,2023-06-04,2
HRV,1493,SPH,2007-03-05,2023-06-11,7
HRV,1493,SPH,2007-03-05,2023-06-18,2
HRV,1493,SPH,2007-03-05,2023-06-25,2
HRV,1493,SPH,2007-03-05,2023-07-02,3
HRV,1493,SPH,2007-03-05,2023-07-09,2
HRV,1493,SPH,2007-03-05,2023-07-16,2
HRV,1493,SPH,2007-03-05,2023-07-23,1
HRV,1493,SPH,2007-03-05,2023-09-17,2
HRV,1493,SPH,2007-03-05,2023-09-24,3
HRV,1493,SPH,2007-03-05,2023-10-01,4
HRV,1493,SPH,2007-03-05,2023-10-08,1
HRV,1493,SPH,2007-03-05,2023-10-15,6
HRV,1493,SPH,2007-03-05,2023-10-22,2
HRV,1493,SPH,2007-03-05,2023-11-05,1
HRV,1493,SPH,2007-03-05,2023-11-12,2
HRV,1493,SPH,2007-03-05,2023-11-19,1
HRV,1493,SPH,2007-03-05,2023-11-26,2
HRV,1493,SPH,2007-03-05,2023-12-10,3
HRV,1493,SPH,2007-03-05,2023-12-17,2
HRV,1627,IDS,2007-10-12,2007-10-07,5
HRV,1627,IDS,2007-10-12,2007-11-04,11
HRV,1627,IDS,2007-10-12,2007-11-11,3
HRV,1627,IDS,2007-10-12,2007-11-18,6
HRV,1627,IDS,2007-10-12,2008-11-02,2
HRV,1627,IDS,2007-10-12,2008-11-09,3
HRV,1627,IDS,2007-10-12,2008-11-16,1
HRV,1627,IDS,2007-10-12,2008-11-23,1
HRV,1627,IDS,2007-10-12,2008-12-07,3
HRV,1627,IDS,2007-10-12,2008-12-14,7
HRV,1627,IDS,2007-10-12,2008-12-21,1
HRV,1627,IDS,2007-10-12,2008-12-28,2
HRV,1627,IDS,2007-10-12,2009-01-11,2
HRV,1627,IDS,2007-10-12,2009-01-25,2
HRV,1627,IDS,2007-10-12,2009-02-08,1
HRV,1627,IDS,2007-10-12,2009-02-15,7
HRV,1627,IDS,2007-10-12,2009-02-22,7
HRV,1627,IDS,2007-10-12,2009-03-01,5
HRV,1627,IDS,2007-10-12,2009-03-08,1
HRV,1627,IDS,2007-10-12,2009-03-22,9
HRV,1627,IDS,2007-10-12,2009-04-05,9
HRV,1627,IDS,2007-10-12,2009-04-12,1
HRV,1627,IDS,2007-10-12,2009-04-19,3
HRV,1627,IDS,2007-10-12,2009-04-26,5
HRV,1627,IDS,2007-10-12,2009-05-03,7
HRV,1627,IDS,2007-10-12,2009-05-17,7
HRV,1627,IDS,2007-10-12,2009-05-24,7
HRV,1627,IDS,2007-10-12,2009-05-31,4
HRV,1627,IDS,2007-10-12,2009-06-14,2
HRV,1627,IDS,2007-10-12,2009-07-12,4
HRV,1627,IDS,2007-10-12,2009-09-27,2
HRV,1627,IDS,2007-10-12,2009-10-18,8
HRV,1627,IDS,2007-10-12,2009-11-22,2
HRV,1627,IDS,2007-10-12,2009-11-29,3
HRV,1627,IDS,2007-10-12,2009-12-06,5
HRV,1627,IDS,2007-10-12,2009-12-13,4
HRV,1627,IDS,2007-10-12,2009-12-20,11
HRV,1627,IDS,2007-10-12,2009-12-27,3
HRV,1627,IDS,2007-10-12,2010-01-10,6
HRV,1627,IDS,2007-10-12,2010-01-17,5
HRV,1627,IDS,2007-10-12,2010-01-24,3
HRV,1627,IDS,2007-10-12,2010-01-31,8
HRV,1627,IDS,2007-10-12,2010-02-07,7
HRV,1627,IDS,2007-10-12,2010-02-14,8
HRV,1627,IDS,2007-10-12,2010-02-21,8
HRV,1627,IDS,2007-10-12,2010-02-28,12
HRV,1627,IDS,2007-10-12,2010-03-07,6
HRV,1627,IDS,2007-10-12,2010-03-14,9
HRV,1627,IDS,2007-10-12,2010-03-21,4
HRV,1627,IDS,2007-10-12,2010-03-28,8
HRV,1627,IDS,2007-10-12,2010-04-04,7
HRV,1627,IDS,2007-10-12,2010-04-11,6
HRV,1627,IDS,2007-10-12,2010-04-25,5
HRV,1627,IDS,2007-10-12,2010-05-02,12
HRV,1627,IDS,2007-10-12,2010-05-09,5
HRV,1627,IDS,2007-10-12,2010-05-23,2
HRV,1627,IDS,2007-10-12,2010-05-30,4
HRV,1627,IDS,2007-10-12,2010-06-06,11
HRV,1627,IDS,2007-10-12,2010-06-13,5
HRV,1627,IDS,2007-10-12,2010-06-20,4
HRV,1627,IDS,2007-10-12,2010-06-27,4
HRV,1627,IDS,2007-10-12,2010-07-04,3
HRV,1627,IDS,2007-10-12,2010-08-08,4
HRV,1627,IDS,2007-10-12,2010-08-15,1
HRV,1627,IDS,2007-10-12,2010-08-22,3
HRV,1627,IDS,2007-10-12,2010-08-29,4
HRV,1627,IDS,2007-10-12,2010-09-05,9
HRV,1627,IDS,2007-10-12,2010-09-12,9
HRV,1627,IDS,2007-10-12,2010-09-19,3
HRV,1627,IDS,2007-10-12,2010-09-26,8
HRV,1627,IDS,2007-10-12,2010-10-03,10
HRV,1627,IDS,2007-10-12,2010-10-10,11
HRV,1627,IDS,2007-10-12,2010-10-17,10
HRV,1627,IDS,2007-10-12,2010-10-24,4
HRV,1627,IDS,2007-10-12,2010-10-31,2
HRV,1627,IDS,2007-10-12,2010-11-07,4
HRV,1627,IDS,2007-10-12,2010-11-14,7
HRV,1627,IDS,2007-10-12,2010-11-21,17
HRV,1627,IDS,2007-10-12,2010-11-28,10
HRV,1627,IDS,2007-10-12,2010-12-05,6
HRV,1627,IDS,2007-10-12,2010-12-12,8
HRV,1627,IDS,2007-10-12,2010-12-19,1
HRV,1627,IDS,2007-10-12,2010-12-26,4
HRV,1627,IDS,2007-10-12,2011-02-13,4
HRV,1627,IDS,2007-10-12,2011-02-20,5
HRV,1627,IDS,2007-10-12,2011-03-20,1
HRV,1627,IDS,2007-10-12,2011-03-27,3
HRV,1627,IDS,2007-10-12,2011-04-03,5
HRV,1627,IDS,2007-10-12,2011-04-10,2
HRV,1627,IDS,2007-10-12,2011-04-17,2
HRV,1627,IDS,2007-10-12,2011-04-24,3
HRV,1627,IDS,2007-10-12,2011-05-01,7
HRV,1627,IDS,2007-10-12,2011-05-08,1
HRV,1627,IDS,2007-10-12,2011-05-15,4
HRV,1627,IDS,2007-10-12,2011-05-22,8
HRV,1627,IDS,2007-10-12,2011-05-29,5
HRV,1627,IDS,2007-10-12,2011-06-05,4
HRV,1627,IDS,2007-10-12,2011-06-12,8
HRV,1627,IDS,2007-10-12,2011-06-26,2
HRV,1627,IDS,2007-10-12,2011-07-03,3
HRV,1627,IDS,2007-10-12,2011-08-14,3
HRV,1627,IDS,2007-10-12,2011-08-21,6
HRV,1627,IDS,2007-10-12,2011-08-28,1
HRV,1627,IDS,2007-10-12,2011-09-11,10
HRV,1627,IDS,2007-10-12,2011-09-18,3
HRV,1627,IDS,2007-10-12,2011-09-25,5
HRV,1627,IDS,2007-10-12,2011-10-02,2
HRV,1627,IDS,2007-10-12,2011-10-09,16
HRV,1627,IDS,2007-10-12,2011-10-16,3
HRV,1627,IDS,2007-10-12,2011-10-23,5
HRV,1627,IDS,2007-10-12,2011-10-30,9
HRV,1627,IDS,2007-10-12,2011-11-06,4
HRV,1627,IDS,2007-10-12,2011-11-13,5
HRV,1627,IDS,2007-10-12,2011-11-20,7
HRV,1627,IDS,2007-10-12,2011-11-27,6
HRV,1627,IDS,2007-10-12,2011-12-04,6
HRV,1627,IDS,2007-10-12,2011-12-11,1
HRV,1627,IDS,2007-10-12,2011-12-25,2
HRV,1627,IDS,2007-10-12,2012-01-08,2
HRV,1627,IDS,2007-10-12,2012-01-22,1
HRV,1627,IDS,2007-10-12,2012-02-19,4
HRV,1627,IDS,2007-10-12,2012-02-26,1
HRV,1627,IDS,2007-10-12,2012-03-11,1
HRV,1627,IDS,2007-10-12,2012-04-01,1
HRV,1627,IDS,2007-10-12,2012-04-08,1
HRV,1627,IDS,2007-10-12,2012-04-15,3
HRV,1627,IDS,2007-10-12,2012-04-22,1
HRV,1627,IDS,2007-10-12,2012-04-29,1
HRV,1627,IDS,2007-10-12,2012-05-06,2
HRV,1627,IDS,2007-10-12,2012-05-20,1
HRV,1627,IDS,2007-10-12,2012-05-27,3
HRV,1627,IDS,2007-10-12,2012-06-03,1
HRV,1627,IDS,2007-10-12,2012-07-01,3
HRV,1627,IDS,2007-10-12,2012-07-08,2
HRV,1627,IDS,2007-10-12,2012-08-05,1
HRV,1627,IDS,2007-10-12,2012-09-23,3
HRV,1627,IDS,2007-10-12,2012-09-30,2
HRV,1627,IDS,2007-10-12,2012-10-07,1
HRV,1627,IDS,2007-10-12,2012-10-14,1
HRV,1627,IDS,2007-10-12,2012-10-21,3
HRV,1627,IDS,2007-10-12,2012-10-28,2
HRV,1627,IDS,2007-10-12,2012-11-04,3
HRV,1627,IDS,2007-10-12,2012-11-11,6
HRV,1627,IDS,2007-10-12,2012-11-18,2
HRV,1627,IDS,2007-10-12,2012-11-25,3
HRV,1627,IDS,2007-10-12,2012-12-02,8
HRV,1627,IDS,2007-10-12,2012-12-09,3
HRV,1627,IDS,2007-10-12,2012-12-16,6
HRV,1627,IDS,2007-10-12,2012-12-23,4
HRV,1627,IDS,2007-10-12,2012-12-30,1
HRV,1627,IDS,2007-10-12,2013-01-06,2
HRV,1627,IDS,2007-10-12,2013-01-13,2
HRV,1627,IDS,2007-10-12,2013-01-20,2
HRV,1627,IDS,2007-10-12,2013-02-03,3
HRV,1627,IDS,2007-10-12,2013-02-10,2
HRV,1627,IDS,2007-10-12,2013-02-17,2
HRV,1627,IDS,2007-10-12,2013-02-24,1
HRV,1627,IDS,2007-10-12,2013-03-03,2
HRV,1627,IDS,2007-10-12,2013-03-10,2
HRV,1627,IDS,2007-10-12,2013-03-17,1
HRV,1627,IDS,2007-10-12,2013-03-24,6
HRV,1627,IDS,2007-10-12,2013-03-31,1
HRV,1627,IDS,2007-10-12,2013-04-07,3
HRV,1627,IDS,2007-10-12,2013-04-14,2
HRV,1627,IDS,2007-10-12,2013-04-28,1
HRV,1627,IDS,2007-10-12,2013-05-05,2
HRV,1627,IDS,2007-10-12,2013-06-02,1
HRV,1627,IDS,2007-10-12,2013-06-30,1
HRV,1627,IDS,2007-10-12,2013-09-15,1
HRV,1627,IDS,2007-10-12,2014-01-26,1
HRV,1627,IDS,2007-10-12,2014-02-16,1
HRV,1627,IDS,2007-10-12,2014-04-06,2
HRV,1627,IDS,2007-10-12,2014-05-18,1
HRV,1627,IDS,2007-10-12,2014-06-29,1
HRV,1627,IDS,2007-10-12,2014-07-06,1
HRV,1627,IDS,2007-10-12,2014-08-17,1
HRV,1627,IDS,2007-10-12,2014-09-14,1
HRV,1627,IDS,2007-10-12,2014-09-28,5
HRV,1627,IDS,2007-10-12,2014-10-19,1
HRV,1627,IDS,2007-10-12,2014-10-26,1
HRV,1627,IDS,2007-10-12,2014-11-09,1
HRV,1627,IDS,2007-10-12,2014-11-23,3
HRV,1627,IDS,2007-10-12,2015-02-15,1
HRV,1627,IDS,2007-10-12,2015-08-02,1
HRV,1627,IDS,2007-10-12,2015-08-16,1
HRV,1627,IDS,2007-10-12,2015-10-18,2
HRV,1627,IDS,2007-10-12,2015-10-25,10
HRV,1627,IDS,2007-10-12,2015-11-01,3
HRV,1627,IDS,2007-10-12,2015-11-08,2
HRV,1627,IDS,2007-10-12,2016-01-31,1
HRV,1627,IDS,2007-10-12,2016-03-20,1
HRV,1627,IDS,2007-10-12,2016-04-10,1
HRV,1627,IDS,2007-10-12,2016-05-22,2
HRV,1627,IDS,2007-10-12,2016-06-12,1
HRV,1627,IDS,2007-10-12,2016-07-10,1
HRV,1627,IDS,2007-10-12,2016-08-07,2
HRV,1627,IDS,2007-10-12,2016-08-14,4
HRV,1627,IDS,2007-10-12,2016-08-21,5
HRV,1627,IDS,2007-10-12,2016-08-28,6
HRV,1627,IDS,2007-10-12,2016-09-04,5
HRV,1627,IDS,2007-10-12,2016-10-30,1
HRV,1627,IDS,2007-10-12,2016-11-06,1
HRV,1627,IDS,2007-10-12,2016-11-13,1
HRV,1627,IDS,2007-10-12,2016-11-27,1
HRV,1627,IDS,2007-10-12,2016-12-04,5
HRV,1627,IDS,2007-10-12,2016-12-11,7
HRV,1627,IDS,2007-10-12,2016-12-18,2
HRV,1627,IDS,2007-10-12,2017-01-15,1
HRV,1627,IDS,2007-10-12,2017-02-12,2
HRV,1627,IDS,2007-10-12,2017-04-16,1
HRV,1627,IDS,2007-10-12,2017-04-30,1
HRV,1627,IDS,2007-10-12,2017-05-07,4
HRV,1627,IDS,2007-10-12,2017-05-14,10
HRV,1627,IDS,2007-10-12,2017-06-04,1
HRV,1627,IDS,2007-10-12,2017-07-09,2
HRV,1627,IDS,2007-10-12,2017-09-10,1
HRV,1627,IDS,2007-10-12,2017-09-17,2
HRV,1627,IDS,2007-10-12,2017-09-24,1
HRV,1627,IDS,2007-10-12,2017-10-08,1
HRV,1627,IDS,2007-10-12,2017-10-15,1
HRV,1627,IDS,2007-10-12,2017-11-05,2
HRV,1627,IDS,2007-10-12,2017-11-19,1
HRV,1627,IDS,2007-10-12,2017-11-26,4
HRV,1627,IDS,2007-10-12,2017-12-03,1
HRV,1627,IDS,2007-10-12,2018-01-28,1
HRV,1627,IDS,2007-10-12,2018-02-04,1
HRV,1627,IDS,2007-10-12,2018-02-25,1
HRV,1627,IDS,2007-10-12,2018-03-04,1
HRV,1627,IDS,2007-10-12,2018-03-11,3
HRV,1627,IDS,2007-10-12,2018-04-08,2
HRV,1627,IDS,2007-10-12,2018-05-13,2
HRV,1627,IDS,2007-10-12,2018-05-20,1
HRV,1627,IDS,2007-10-12,2018-06-10,1
HRV,1627,IDS,2007-10-12,2018-07-08,1
HRV,1627,IDS,2007-10-12,2018-09-09,2
HRV,1627,IDS,2007-10-12,2018-09-16,1
HRV,1627,IDS,2007-10-12,2018-09-30,2
HRV,1627,IDS,2007-10-12,2018-10-07,2
HRV,1627,IDS,2007-10-12,2018-10-14,1
HRV,1627,IDS,2007-10-12,2018-10-21,1
HRV,1627,IDS,2007-10-12,2018-11-11,2
HRV,1627,IDS,2007-10-12,2018-11-18,1
HRV,1627,IDS,2007-10-12,2018-11-25,4
HRV,1627,IDS,2007-10-12,2018-12-09,2
HRV,1627,IDS,2007-10-12,2019-01-13,2
HRV,1627,IDS,2007-10-12,2019-01-20,3
HRV,1627,IDS,2007-10-12,2019-01-27,4
HRV,1627,IDS,2007-10-12,2019-02-17,4
HRV,1627,IDS,2007-10-12,2019-02-24,3
HRV,1627,IDS,2007-10-12,2019-03-03,1
HRV,1627,IDS,2007-10-12,2019-03-10,3
HRV,1627,IDS,2007-10-12,2019-03-17,2
HRV,1627,IDS,2007-10-12,2019-03-24,3
HRV,1627,IDS,2007-10-12,2019-03-31,3
HRV,1627,IDS,2007-10-12,2019-04-07,3
HRV,1627,IDS,2007-10-12,2019-04-14,3
HRV,1627,IDS,2007-10-12,2019-04-21,1
HRV,1627,IDS,2007-10-12,2019-05-05,2
HRV,1627,IDS,2007-10-12,2019-05-12,6
HRV,1627,IDS,2007-10-12,2019-06-09,2
HRV,1627,IDS,2007-10-12,2019-06-16,2
HRV,1627,IDS,2007-10-12,2019-06-23,2
HRV,1627,IDS,2007-10-12,2019-06-30,1
HRV,1627,IDS,2007-10-12,2019-07-07,1
HRV,1627,IDS,2007-10-12,2019-09-15,1
HRV,1627,IDS,2007-10-12,2019-09-22,1
HRV,1627,IDS,2007-10-12,2019-09-29,2
HRV,1627,IDS,2007-10-12,2019-10-06,1
HRV,1627,IDS,2007-10-12,2019-10-13,2
HRV,1627,IDS,2007-10-12,2019-10-20,1
HRV,1627,IDS,2007-10-12,2019-10-27,1
HRV,1627,IDS,2007-10-12,2019-11-03,2
HRV,1627,IDS,2007-10-12,2019-11-10,2
